2026/09/15 20:25:00.035, 0, 0, 24.04
2026/09/15 20:25:15.146, 0, 0, 68.11
2026/09/15 20:25:30.238, 3762, 39, 309.39
2026/09/15 20:25:45.335, 3762, 99, 306.32
2026/09/15 20:26:00.426, 3762, 86, 328.25
2026/09/15 20:26:15.498, 3762, 100, 316.69
2026/09/15 20:26:30.587, 3762, 100, 309.98
2026/09/15 20:26:45.656, 3762, 88, 354.79
2026/09/15 20:27:00.703, 3762, 88, 344.94
2026/09/15 20:27:15.775, 3762, 99, 343.07
2026/09/15 20:27:30.824, 3762, 88, 354.38
2026/09/15 20:27:45.910, 3762, 100, 349.61
2026/09/15 20:28:00.974, 3762, 88, 356.72
2026/09/15 20:28:16.046, 3762, 88, 355.77
2026/09/15 20:28:31.142, 3762, 88, 357.18
2026/09/15 20:28:46.210, 3762, 54, 311.43
2026/09/15 20:29:01.278, 3762, 89, 354.90
2026/09/15 20:29:16.350, 3762, 99, 347.26
2026/09/15 20:29:31.396, 3762, 100, 352.42
2026/09/15 20:29:46.472, 3762, 100, 359.13
2026/09/15 20:30:01.558, 3762, 90, 357.90
2026/09/15 20:30:16.654, 3762, 100, 359.88
2026/09/15 20:30:31.722, 3762, 100, 358.95
2026/09/15 20:30:46.790, 3762, 88, 359.75
2026/09/15 20:31:01.882, 3762, 88, 360.52
2026/09/15 20:31:16.954, 3762, 66, 323.09
2026/09/15 20:31:32.042, 3762, 100, 325.67
2026/09/15 20:31:47.114, 3762, 99, 342.76
2026/09/15 20:32:02.206, 3762, 89, 350.90
2026/09/15 20:32:17.299, 3762, 54, 337.60
2026/09/15 20:32:32.367, 3762, 100, 324.52
2026/09/15 20:32:47.463, 3762, 99, 335.75
2026/09/15 20:33:02.554, 3762, 100, 349.83
2026/09/15 20:33:17.627, 3762, 100, 356.18
2026/09/15 20:33:32.722, 3762, 99, 329.54
2026/09/15 20:33:47.810, 3762, 89, 356.17
2026/09/15 20:34:02.898, 3762, 100, 355.97
2026/09/15 20:34:17.986, 3762, 99, 355.99
2026/09/15 20:34:33.054, 3762, 88, 352.60
2026/09/15 20:34:48.142, 3762, 100, 322.21
2026/09/15 20:35:03.234, 3762, 100, 334.86
2026/09/15 20:35:18.330, 3762, 99, 321.88
2026/09/15 20:35:33.422, 3762, 100, 354.30
2026/09/15 20:35:48.473, 3762, 100, 310.52
2026/09/15 20:36:03.566, 3762, 88, 347.81
2026/09/15 20:36:18.626, 3762, 99, 347.69
2026/09/15 20:36:33.672, 3762, 100, 354.96
2026/09/15 20:36:48.738, 3762, 100, 353.76
2026/09/15 20:37:03.806, 3762, 100, 358.64
2026/09/15 20:37:18.855, 3762, 99, 326.76
2026/09/15 20:37:33.951, 3762, 66, 317.24
2026/09/15 20:37:49.014, 3762, 99, 344.62
2026/09/15 20:38:04.087, 3762, 100, 356.93
2026/09/15 20:38:19.154, 3762, 86, 257.16
2026/09/15 20:38:34.250, 3762, 100, 335.02
2026/09/15 20:38:49.319, 3762, 88, 349.36
2026/09/15 20:39:04.469, 3762, 100, 354.47
2026/09/15 20:39:19.537, 3762, 99, 356.47
2026/09/15 20:39:34.584, 1887, 54, 318.43
2026/09/15 20:39:49.666, 3762, 94, 359.46
2026/09/15 20:40:04.731, 3762, 86, 336.59
2026/09/15 20:40:19.780, 3762, 100, 307.64
2026/09/15 20:40:34.828, 3762, 100, 357.08
2026/09/15 20:40:49.895, 3762, 86, 326.52
2026/09/15 20:41:04.966, 3762, 100, 360.15
2026/09/15 20:41:20.050, 3762, 86, 352.91
2026/09/15 20:41:35.091, 3762, 88, 345.45
2026/09/15 20:41:50.163, 3762, 96, 323.71
2026/09/15 20:42:05.254, 3762, 100, 309.39
2026/09/15 20:42:20.322, 3762, 99, 303.69
2026/09/15 20:42:35.390, 3762, 88, 353.25
2026/09/15 20:42:50.435, 3762, 100, 359.66
2026/09/15 20:43:05.484, 3762, 91, 360.38
2026/09/15 20:43:20.570, 3762, 100, 311.97
2026/09/15 20:43:35.662, 3762, 82, 327.62
2026/09/15 20:43:50.754, 3762, 100, 358.14
2026/09/15 20:44:05.850, 3762, 91, 357.21
2026/09/15 20:44:20.922, 3762, 100, 306.43
2026/09/15 20:44:35.994, 3762, 99, 304.16
2026/09/15 20:44:51.090, 3762, 100, 354.40
2026/09/15 20:45:06.116, 3762, 88, 357.77
2026/09/15 20:45:21.211, 3762, 87, 352.32
2026/09/15 20:45:36.238, 3762, 100, 359.40
2026/09/15 20:45:51.265, 3762, 97, 354.66
2026/09/15 20:46:06.290, 3762, 100, 310.63
2026/09/15 20:46:21.317, 3762, 41, 313.40
2026/09/15 20:46:36.348, 3762, 100, 334.57
2026/09/15 20:46:51.375, 3762, 100, 351.41
2026/09/15 20:47:06.402, 3762, 100, 348.12
2026/09/15 20:47:21.428, 3762, 100, 358.46
2026/09/15 20:47:36.469, 3762, 88, 352.55
2026/09/15 20:47:51.497, 3762, 100, 348.99
2026/09/15 20:48:06.523, 3762, 100, 342.09
2026/09/15 20:48:21.550, 1887, 29, 331.21
2026/09/15 20:48:36.576, 1887, 55, 315.61
2026/09/15 20:48:51.603, 1887, 54, 316.70
2026/09/15 20:49:06.628, 1887, 47, 318.91
2026/09/15 20:49:21.654, 1887, 86, 310.11
2026/09/15 20:49:36.680, 1887, 81, 312.68
2026/09/15 20:49:51.708, 1887, 89, 287.22
2026/09/15 20:50:06.734, 1887, 86, 375.48
2026/09/15 20:50:21.760, 1887, 85, 370.86
2026/09/15 20:50:36.784, 1887, 79, 379.37
2026/09/15 20:50:51.811, 1887, 85, 379.88
2026/09/15 20:51:06.836, 1887, 86, 340.75
2026/09/15 20:51:21.862, 1887, 63, 330.89
2026/09/15 20:51:36.892, 1887, 71, 238.30
2026/09/15 20:51:51.919, 1887, 86, 333.80
2026/09/15 20:52:06.944, 1887, 72, 345.81
2026/09/15 20:52:21.969, 1887, 59, 345.28
