dataset,seed,task,epoch,main_CE,sum_CE,pool_weighted_few,assignment,pull,weighted_FD,total
HK,1995,5,8,0.002006505217650556,0.00011269849923989383,3.357335441278186e-17,6.023679696520875e-14,-0.02840307019650936,0.015984352721716277,-0.011712316947523504
HK,1995,5,9,0.0020190315963191097,0.00012008253820283699,2.3061655813073928e-18,1.325011093179084e-13,-0.028468708880245688,0.01929728012328269,-0.008458391181193292
HK,1995,5,10,0.0020416271618159954,0.0002780148551266848,1.4102172083376894e-16,9.094439397534525e-14,-0.028635003976523875,0.017296112491749227,-0.01056567719206214
HK,1995,6,1,51.09469223022461,100.49519348144531,8.200009918855108e-15,290.0,-0.026735854148864747,0.0,340.50323486328125
HK,1995,6,2,42.6304817199707,83.57093811035156,5.139193683513597e-15,290.0,-0.027317294478416444,0.0038449137355200946,332.0436706542969
HK,1995,6,3,34.08268737792969,66.3285140991211,3.4103621687178905e-15,290.0,-0.02738027274608612,0.016067749820649624,323.4591064453125
HK,1995,6,4,25.793134689331055,50.492088317871094,1.1467022264458754e-13,290.0,-0.027016812562942506,0.03173349192366004,315.4331359863281
HK,1995,6,5,18.821247100830078,36.18372344970703,2.623897159389956e-14,290.0,-0.027136656641960147,0.05465148016810417,308.3625183105469
HK,1995,6,6,13.49505615234375,25.86817741394043,6.404592402921912e-16,8.167978944438213e-16,-0.02747023403644562,0.06897825747728348,13.162586212158203
HK,1995,6,7,8.818613052368164,16.206010818481445,1.4573639138269257e-15,5.8159357389201034e-15,-0.02696235179901123,0.08756904862821102,8.40214729309082
HK,1995,6,8,6.155614852905273,11.323116302490234,3.0034303355001835e-16,1.4179000135396374e-15,-0.027450102567672732,0.10237200185656548,5.901165962219238
HK,1995,6,9,4.784417152404785,8.077593803405762,4.3835109764545167e-17,5.948733034995041e-16,-0.027798214554786684,0.11273992247879505,4.372279167175293
HK,1995,6,10,3.854832887649536,6.55450963973999,1.676288525830305e-16,3.0657353791826904e-15,-0.026917004585266115,0.10724415071308613,3.5501081943511963
HK,1995,7,1,21.473393122355144,38.6791623433431,9.809937828427276e-14,20.42333447933197,-0.026795654495557153,0.0117618355822439,40.45915126800537
HK,1995,7,2,1.9232433935006459,2.048257847627004,9.649881285742398e-14,20.42333475748698,-0.026934524377187092,0.10976809542626143,21.830002466837566
HK,1995,7,3,0.15693137918909392,0.16827352438122034,3.4040962196052466e-15,20.4233341217041,-0.027286173899968468,0.1919439435005188,20.696393330891926
HK,1995,7,4,0.09153679013252258,0.04890501250823339,1.8869367256907764e-15,20.4233341217041,-0.02735630174477895,0.17968707407514256,20.62247943878174
HK,1995,7,5,0.04876609705388546,0.033660585060715675,1.5915314899214933e-15,20.42333475748698,-0.027362545331319172,0.12800069836278757,20.551448822021484
HK,1995,7,6,0.03654254165788492,0.019866998462627333,1.977878066520974e-15,2.278472555168624e-13,-0.027629109223683678,0.09894109331071377,0.09011516471703847
HK,1995,7,7,0.03209594373280803,0.004910729971015826,1.162117916837991e-15,5.218017932545719e-14,-0.027970998485883077,0.08511301750938097,0.06947757800420125
HK,1995,7,8,0.027125230059027672,0.005010638774062197,1.1195091954426887e-16,7.199350210675252e-14,-0.027597498893737794,0.07167864280442397,0.05479309832056364
HK,1995,7,9,0.01715963426977396,0.0026744164642877877,8.483548122031158e-16,7.982610386143955e-14,-0.02765769263108572,0.07094738073647022,0.04990103840827942
HK,1995,7,10,0.024593349546194077,0.0046968072808037204,4.986022027876064e-17,1.719559666279608e-14,-0.02765808304150899,0.06216139687846105,0.04426669950286547
HK,1995,8,1,12.157436250276598,24.51477637592422,5.9806840156554735e-09,36.125715255737305,-0.027640000837189815,0.05293796903320721,48.3750844682966
HK,1995,8,2,0.021755585394982648,0.018552974450145397,4.3889135001198845e-13,36.125715664454866,-0.027826949528285436,0.17738520966044496,36.28871045793806
HK,1995,8,3,0.0180483929302032,0.02143195949339757,1.4186406760005688e-16,36.1257153238569,-0.028331072841371815,0.1312031942818846,36.241747209004
HK,1995,8,4,0.006241690515058248,0.004378679186670199,4.830760415688671e-16,36.125715664454866,-0.028636581131390167,0.0755930964701942,36.17621176583426
HK,1995,8,5,0.010268974285192403,0.008344923438888279,3.3630272698730654e-16,36.12571593693325,-0.028742011104311266,0.05124283555362906,36.15442112513951
HK,1995,8,6,0.0030730555238170127,0.004877746795976888,7.84033625541281e-18,2.1487990252181172e-13,-0.029070209179605757,0.04074458498507738,0.014324642717838287
HK,1995,8,7,0.0026989270758609302,0.0002238923933929168,9.493214882518617e-18,1.5021791353753228e-13,-0.029168487020901277,0.033264161819326024,0.0050699468702077866
HK,1995,8,8,0.0009985985078466392,0.00013873942657622557,5.75608331119287e-18,3.1553198727096044e-13,-0.029487701824733197,0.03176100951220308,0.002652419997113092
HK,1995,8,9,0.0007077826224823573,0.0001715500857234328,3.32104431193228e-17,2.842110489797625e-13,-0.029449178917067394,0.028333650635821477,-0.0008224187684910638
HK,1995,8,10,0.0010866104852859263,9.858111660270603e-05,9.026698823677441e-18,8.080445046432126e-14,-0.02955002614430019,0.025707512229148834,-0.003447450963514192
HK,1995,9,1,6.730547765547774,12.439634468914036,1.0695631586566793e-13,0.4763158089236209,-0.028569709156688893,0.1534870916082965,6.991293935399306
HK,1995,9,2,2.8693782945700187e-06,2.5485867713302325e-07,-4.401414336787664e-21,0.4763158089236209,-0.029795551770611814,0.09969296424012436,0.5462142731014051
HK,1995,9,3,2.6561295292291587e-05,9.675848613560926e-09,-9.34895810608522e-21,0.4763158089236209,-0.03064025640487671,0.040564630180597305,0.4862490359105562
HK,1995,9,4,7.4546607974988964e-06,1.56854227851891e-09,-1.4238974672536533e-21,0.4763158089236209,-0.03151754078112151,0.013790495332183414,0.4585912509968406
HK,1995,9,5,7.734608831792176e-05,2.8883553214672916e-07,-1.3147939607173912e-21,0.4763158089236209,-0.03236667372678456,0.0052010670218518695,0.4491760762114274
HK,1995,9,6,5.623367442691692e-06,4.182773986820776e-09,-9.977103729046005e-21,8.370180919232642e-13,-0.032827414964374746,0.0036408356007948325,-0.029184703764162566
HK,1995,9,7,2.5606519554802344e-06,0.0,-9.472976433617445e-21,7.969537951302628e-13,-0.03325560312522085,0.0029106004551163337,-0.030344150274207716
HK,1995,9,8,6.11060327318064e-06,2.6142363595520116e-09,-1.6560133244933783e-20,1.5575656655145011e-12,-0.033618520906097016,0.004283432633536377,-0.029333051686224184
HK,1995,9,9,1.6181670394276256e-06,3.9213577414449517e-10,-6.055508626173003e-21,6.975554599686092e-13,-0.03383625557548122,0.003147326512446039,-0.030688390822002764
HK,1995,9,10,1.8406785455604118e-06,1.0456949925846377e-09,-4.525906814893653e-21,4.067503756111462e-13,-0.03383745284456956,0.002419490989077052,-0.03141734886326288
HK,1995,10,1,8.037874214632751,17.951632375022722,2.4384019890519818e-19,11.710000485181808,-0.0410755543038249,0.14461176560871536,20.476705454289913
HK,1995,10,2,0.005971353029224247,0.0024140614556988904,6.047615725222768e-23,11.710000395774841,-0.04209822379052639,0.18549466039985418,11.856192380189896
HK,1995,10,3,0.0007225481094792485,8.870419745932168e-05,1.136506963815081e-22,11.710000544786453,-0.043060271628201016,0.07921002630610019,11.74642083980143
HK,1995,10,4,0.00031774980595855595,0.00012043106886805433,3.502286002039462e-22,11.710000336170197,-0.043931463733315475,0.03197181562427431,11.698187284171581
HK,1995,10,5,0.0006447128496347432,0.0013011487984213588,2.852285770043412e-22,11.710000485181808,-0.04465855788439513,0.012422443651303183,11.67841286584735
HK,1995,10,6,0.00042506116659524196,1.4242026173727496e-05,6.325096731194864e-21,2.6514047088139835e-18,-0.045214918255805966,0.005305041013343725,-0.039763444336131215
HK,1995,10,7,0.0002177979396833507,4.227257229871828e-06,1.9488235214423704e-21,1.0258408583610286e-18,-0.04564149938523769,0.0028769771415682044,-0.04269051551818848
HK,1995,10,8,0.00015537724229375272,2.687378916482741e-06,5.5480673726711525e-22,2.1237079443399525e-18,-0.045983145199716094,0.002026198080784525,-0.04390425910241902
HK,1995,10,9,0.00026544946751982934,1.0830363903702178e-05,5.658787481036109e-23,4.580445001796716e-19,-0.04606656059622764,0.0016863115433807252,-0.04428815562278032
HK,1995,10,10,0.00010354157205938463,8.012588351702377e-07,3.668524667931837e-22,2.0977554024438836e-18,-0.04624139033257962,0.0015477170290978393,-0.04465889371931553
HK,1995,11,1,4.548577658033284,8.10353152424236,2.0895057479853944e-12,30.07892962864467,-0.03725997975894383,0.22049906696858151,34.47953903887953
HK,1995,11,2,0.002607062039445956,0.001829601054192482,5.630175911067957e-16,30.078929631571686,-0.03854197306292397,0.07102363352065108,30.11289012990892
HK,1995,11,3,0.0019381469553226996,0.000160271979832546,4.16928957835605e-20,30.078929614541785,-0.039759778231382374,0.013350307625452324,30.05321953685156
HK,1995,11,4,0.0007163477293506494,0.0003127818017632749,3.129804591392917e-18,30.07892969969128,-0.04117041613374437,0.0026637154223863035,30.040765719754354
HK,1995,11,5,9.193648835876494e-05,1.009482761033758e-06,3.3798625832954295e-18,30.07892976488386,-0.04202972427010536,0.0012763049692564113,30.038206883839198
HK,1995,11,6,2.7223383276034747e-05,8.395859714127596e-07,1.6082127444238848e-16,2.225166419227702e-11,-0.04279271119407246,0.0011609864889448676,-0.0416223711467215
HK,1995,11,7,8.005583531029663e-05,2.2520102346268445e-06,1.873413883325936e-16,2.501242139048066e-10,-0.043462251765387414,0.0005701458004685784,-0.04286467017871993
HK,1995,11,8,0.00015067673434072354,1.2938972132138713e-06,1.0515467422724625e-22,2.7267579165104116e-13,-0.043890766693013054,0.0006635741907043016,-0.043176536448299885
HK,1995,11,9,5.434807604068733e-05,9.046075699942995e-07,8.411166680714625e-19,1.8556083146442467e-12,-0.044198045666728705,0.00044185879752538834,-0.04373776992516858
HK,1995,11,10,9.163404397982688e-05,2.2483715864821515e-06,3.0675657293869305e-20,1.4429431460068317e-12,-0.044152666947671344,0.0004754355229254413,-0.04364593766097512
ISIC,1993,4,1,1.00284924842299,1.8062358967128205,3.4719163356324673e-09,0.47640626870270353,-0.08057456668466331,0.0507126748925657,1.3829060835705604
ISIC,1993,4,2,0.22334895095264073,0.30984145679394715,3.3014953519121687e-12,0.47640626893553417,-0.08594218478538096,0.00866679342379939,0.576861016015755
ISIC,1993,4,3,0.1745220533484826,0.22475934852991486,1.7681166957474707e-13,0.47640626893553417,-0.09092987612821163,0.006780816897844488,0.5253510091424687
ISIC,1993,4,4,0.13524516925099306,0.1569721734013001,1.180868020869133e-12,0.47640626893553417,-0.09495428227819502,0.00715418264917389,0.48601195609080605
ISIC,1993,4,5,0.11909290283801965,0.1358834188908986,1.1533076957231458e-12,0.47640626893553417,-0.09867599857971072,0.007070923693390796,0.46979330398608
ISIC,1993,4,6,0.09444664539478254,0.09242873782932293,2.5430502325566324e-12,2.8995399697684525e-11,-0.10118784932419658,0.006329040209038794,-0.032567014186497545
ISIC,1993,4,7,0.0901155019091675,0.09028447840637455,9.29695259710034e-13,1.1927098428071002e-11,-0.1032345212996006,0.0066543649199957144,-0.036446830396016594
ISIC,1993,4,8,0.06861866668623406,0.0589731671257141,2.750907457509626e-13,6.697146623720815e-12,-0.10467967451550067,0.005973918027848413,-0.05617514524055878
ISIC,1993,4,9,0.0646626999559885,0.05054880718061838,9.131814681478105e-13,6.74640487219276e-12,-0.10552762933075428,0.005341664939351176,-0.06178212796658045
ISIC,1993,4,10,0.05712088321411102,0.04360262558644479,4.034363191283183e-13,5.6611792450197575e-12,-0.10591744538396598,0.005171252703348728,-0.06717169057810679
ISIC,1994,4,1,0.9574035669065116,1.7657774147409626,2.1653914592845103e-17,7.805833621819814,-0.08934178362290066,0.04677156894467771,8.670990325013797
ISIC,1994,4,2,0.0243195058033128,0.03043063024318804,2.962062231004647e-16,7.805833605925242,-0.09206338832775753,0.005855172785231844,7.7378752837578455
ISIC,1994,4,3,0.008379462546751407,0.01167364156361057,3.537632584613629e-14,7.805833625793457,-0.09461748699347179,0.0015983983103069477,7.719498920937379
ISIC,1994,4,4,0.0027585921227303817,0.0012365746332127022,9.842592429119176e-16,7.805833617846171,-0.09679074287414552,0.001016500350184894,7.711391019821167
ISIC,1994,4,5,0.002354432181679537,0.002410125187357674,3.168476435511334e-17,7.805833594004313,-0.09858468979597095,0.0008091960759581223,7.709646391868591
ISIC,1994,4,6,0.0025689108798208813,0.0020185524011561927,1.0404198211136578e-16,3.0659799215027034e-13,-0.10016507903734843,0.0006049287815888722,-0.0980309961984555
ISIC,1994,4,7,0.002075822058911096,0.0004942322656194875,3.184800967423652e-17,9.552037866305276e-14,-0.10117488990227382,0.0005194988334551454,-0.09979870778818925
ISIC,1994,4,8,0.0006792027762003272,6.339353351230888e-05,5.75290643076009e-17,1.8094905534397491e-12,-0.10193704704443614,0.0004332992915199914,-0.10125621693829695
ISIC,1994,4,9,0.000749768901035471,9.710007002072807e-05,7.193602835430292e-16,7.943012777505786e-11,-0.10243965536355973,0.0003950404758749452,-0.1017623263100783
ISIC,1994,4,10,0.0007670138760659029,7.888693545818151e-05,8.705993283325523e-18,1.7378221483009724e-13,-0.10253735661506655,0.00038003998937104677,-0.10187535285949707
ISIC,1995,4,1,1.3880598070308945,2.89052668307505,3.8324411534195073e-16,4.97250015437603,-0.08760514040788014,0.10785981242467339,6.418950419872999
ISIC,1995,4,2,0.01316004052984378,0.015103478884388915,2.705092502215241e-15,4.972500186165174,-0.09018731017907462,0.005872163237654604,4.89760623673598
ISIC,1995,4,3,0.012117810033184165,0.01972138313955396,9.568886610749408e-12,4.972500146428744,-0.09257662852605186,0.002145904766318078,4.8926824949681755
ISIC,1995,4,4,0.006137497140116466,0.008968132151890495,1.0391605282064793e-14,4.972500146428744,-0.09459989269574483,0.0012866970828326885,4.88422220274806
ISIC,1995,4,5,0.004403089913163664,0.007026819445527603,2.6265614744147817e-14,4.972500178217888,-0.09638107657432557,0.0009900702098093461,4.880919140328964
ISIC,1995,4,6,0.001787464818820202,0.001203270484844173,2.224412603439571e-14,1.0093530319919845e-12,-0.0978340920805931,0.0006938392283094194,-0.09614334292709828
ISIC,1995,4,7,0.0020704765722257433,0.0006188112893217597,7.391752370046567e-15,9.610835559363824e-13,-0.09883314321438472,0.0005413697866363993,-0.09739534618953864
ISIC,1995,4,8,0.0008514198532187341,0.00020766871815377879,1.3147407893261089e-14,2.2058204158433193e-12,-0.09943174242973328,0.0004812674863690821,-0.09859744732578596
ISIC,1995,4,9,0.0008974410030835619,0.00014048728800920192,5.5699506985452413e-14,4.800498986631435e-12,-0.09997202157974244,0.000440477659140015,-0.09918556896348794
ISIC,1995,4,10,0.0007938956236102967,0.00014472146224212186,5.317286686005841e-15,1.7554809061577688e-12,-0.10012860039869943,0.00042225133741643123,-0.0993934785326322
