dataset,group,phase,n,real_norm_null,real_norm_median,real_norm_min,real_norm_max,weighted_FD_norm_null,weighted_FD_norm_median,weighted_FD_norm_min,weighted_FD_norm_max,weighted_ratio_null,weighted_ratio_median,weighted_ratio_min,weighted_ratio_max,cosine_null,cosine_median,cosine_min,cosine_max,total_norm_null,total_norm_median,total_norm_min,total_norm_max,total_real_cosine_null,total_real_cosine_median,total_real_cosine_min,total_real_cosine_max,FD_dominant_count,opposed_count,total_against_real_count,real_zero_count,FD_zero_count
HK,main,epoch1,24,0,2.664517695349845,1.7117831571768485,4.758513555920569,0,0.0,0.0,0.0,0,0.0,0.0,0.0,24,,,,0,2.664517695349845,1.7117831571768485,4.758513555920569,0,1.0,1.0,1.0,0,0,0,0,24
HK,few,epoch1,24,0,5.16498461013051,3.2053615971262936,10.179545238633548,0,0.0,0.0,0.0,0,0.0,0.0,0.0,24,,,,0,5.16498461013051,3.2053615971262936,10.179545238633548,0,1.0,1.0,1.0,0,0,0,0,24
HK,main,epoch2to10,216,0,8.059659855040699e-05,7.79449123810702e-20,3.3388176775618863,0,0.04874341799911973,0.0013483860166290773,0.671897507363506,0,337.1406457548278,0.013495397806570733,9.826529588607278e+17,0,-0.074908650307512,-0.6492051002792838,0.4637858519140471,0,0.055045347762294194,0.0013483118544167674,3.3070225685972536,0,0.06592869094367801,-0.5635497972389939,0.9999396614606787,185,130,92,0,0
HK,few,epoch2to10,216,0,0.0027892410172006468,4.321922582352168e-10,6.230851614713348,0,0.05708071943430608,0.0025885152354213985,0.5241735954793687,0,15.80817964714446,0.0017083906446425257,315730148.0172813,0,-0.09212169617983007,-0.651428940626546,0.5492879828503827,0,0.0883021559352117,0.0024708852831067116,6.210007631763584,0,0.06997670480492618,-0.6409201163579099,0.9999987347245665,176,140,82,0,0
ISIC,main,epoch1,3,0,1.8414370710577486,1.5592906683279963,2.6023413332009095,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,,,,0,1.8414370710577486,1.5592906683279963,2.6023413332009095,0,1.0,1.0,1.0,0,0,0,0,3
ISIC,few,epoch1,3,0,4.104921031848274,2.3192255498112946,4.509582410863797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,,,,0,4.104921031848274,2.3192255498112946,4.509582410863797,0,1.0,1.0,1.0,0,0,0,0,3
ISIC,main,epoch2to10,27,0,0.0022886555504889007,4.1550378277443835e-08,0.18449673928938862,0,0.01584537650649933,0.0018363379306304555,0.11760467657731438,0,2.4275151080091972,0.18099055872164568,1652466.2107899503,0,0.011001981778317073,-0.47001042529604936,0.4454590217173995,0,0.018286062286534267,0.0018463354488445346,0.19968780915094617,0,0.4245913385607655,-0.2614137364935545,0.9835244937462863,18,12,5,0,0
ISIC,few,epoch2to10,27,0,0.002631415551809144,7.546086634977584e-05,0.7127903933910059,0,0.018083125912938057,0.0026352509523921794,0.08010514858327093,0,1.1928341349027254,0.044206243635133834,765.3724205944404,0,-0.08277325655218107,-0.2402859404170695,0.3998095227556427,0,0.01813546362021289,0.0035038282127777586,0.7103297244705292,0,0.6339326257380131,-0.22188069416002534,0.999025498589848,15,15,5,0,0
