method,mix_seed,unique_final_fit,equivalence_reference,synthesis_random_replicate,old_current_definition,balanced_accuracy,tail_rank2,old_macro_recall,current_macro_recall,label_6_recall,label_7_recall,accuracy,macro_f1,head_rank2,mid_rank4,worst_class_recall,component_equal_balanced_accuracy,HM_old_current_macro,AvgBA_all,AvgBA_inc,zero_recall_classes
R0,0,True,,False,mean of three fixed order partitions; not independent replicates,26.992642345903217,0.0,21.693284193284196,42.89071680376028,0.0,0.0,31.52542372881356,17.216238865042,73.1879606879607,17.391304347826086,0.0,26.903409090909093,27.631292557264157,29.449523815244916,26.08375616892319,"[4, 3, 7, 5, 6]"
B0,0,True,,False,mean of three fixed order partitions; not independent replicates,55.497263593432734,71.15384615384616,55.99113888748035,54.015637711289884,92.3076923076923,50.0,54.23728813559322,55.55991004063034,63.17567567567568,43.82976627210456,32.5,55.71900073448061,54.22222286459013,61.702696591460295,58.013950308986104,[]
B1,0,True,B0,False,mean of three fixed order partitions; not independent replicates,55.497263593432734,71.15384615384616,55.99113888748035,54.015637711289884,92.3076923076923,50.0,54.23728813559322,55.55991004063034,63.17567567567568,43.82976627210456,32.5,55.71900073448061,54.22222286459013,61.702696591460295,58.013950308986104,[]
B2,41001,True,,True,mean of three fixed order partitions; not independent replicates,55.36195415172085,69.23076923076923,55.87425136205624,53.82506252071469,88.46153846153845,50.0,54.23728813559322,55.739059713856086,64.52702702702703,43.84501017454358,35.0,55.554280092786286,54.235513571267084,61.73042542254278,57.881932444498716,[]
B2,41002,True,,True,mean of three fixed order partitions; not independent replicates,54.96140728378268,71.15384615384616,56.00130148910637,51.841724667811626,92.3076923076923,50.0,53.559322033898304,54.90984413829823,63.17567567567568,42.75805365280445,35.0,55.172335648341836,53.047092249626445,61.251832574738195,57.542423215806046,[]
B2,41003,True,,True,mean of three fixed order partitions; not independent replicates,54.744576102940364,69.23076923076923,55.20123078049908,53.37461207026424,88.46153846153845,50.0,53.559322033898304,55.05911880394607,63.17567567567568,43.285929752658284,32.5,54.90791972312869,53.63423860106181,61.46373011773772,57.69325661938998,[]
B3,41001,True,,True,mean of three fixed order partitions; not independent replicates,56.01229198955869,69.23076923076923,56.74136847917336,53.82506252071469,88.46153846153845,50.0,54.91525423728814,56.4423428775299,64.52702702702703,45.14568585021926,37.5,56.25976498944766,54.649773017229904,61.87212962674698,58.20710136341764,[]
B3,41002,True,,True,mean of three fixed order partitions; not independent replicates,54.48063805301345,69.23076923076923,55.57395106175594,51.200699026785976,88.46153846153845,50.0,53.22033898305085,54.575579197363844,63.17567567567568,42.75805365280445,35.0,54.65150231500851,52.633403765031,61.24730007020568,57.44092748931032,[]
B3,41003,True,,True,mean of three fixed order partitions; not independent replicates,55.04472432428423,69.23076923076923,55.23910956837786,54.46156859200337,88.46153846153845,50.0,53.898305084745765,55.50674832044058,62.03931203931203,44.454408013527846,35.0,55.23944442965341,54.22169382438532,61.70180280311953,58.05729469402587,[]
B4,41001,True,,True,mean of three fixed order partitions; not independent replicates,56.01229198955869,69.23076923076923,56.74136847917336,53.82506252071469,88.46153846153845,50.0,54.91525423728814,56.4423428775299,64.52702702702703,45.14568585021926,37.5,56.25976498944766,54.649773017229904,61.87212962674698,58.20710136341764,[]
B4,41002,True,,True,mean of three fixed order partitions; not independent replicates,54.48063805301345,69.23076923076923,55.57395106175594,51.200699026785976,88.46153846153845,50.0,53.22033898305085,54.575579197363844,63.17567567567568,42.75805365280445,35.0,54.65150231500851,52.633403765031,61.221242117318475,57.40184055997948,[]
B4,41003,True,,True,mean of three fixed order partitions; not independent replicates,54.77298519384945,69.23076923076923,55.23910956837786,53.37461207026424,88.46153846153845,50.0,53.559322033898304,55.20020145927186,62.03931203931203,43.910929752658284,35.0,54.961666651875625,53.6525383590741,61.615842457350055,57.92142512880849,[]
