dataset,seed,stream,task,epoch,a_min,a_max,a_mean,b_norm,clip_fraction,residual_mean,residual_max,current_class_counts,old_trace,e_mean
HK,1993,R,4,7,0.5,1.1241839832322618,0.6285391174704026,0.6765307196799448,0.5013020833333334,4.334507010899194e-05,0.0007840823938662985,"{""6"": 23, ""7"": 644}",5.502034490731945,7.494207338906815e-05
HK,1993,R,4,8,0.5,1.1257325683150514,0.6281814525322148,0.6775144280631682,0.5013020833333334,4.305158750185137e-05,0.0007532531311327746,"{""6"": 23, ""7"": 644}",5.508587681589878,7.460588665878691e-05
HK,1993,R,4,9,0.5,1.1268026266361792,0.6274278257916045,0.6778952895611181,0.5013020833333334,4.3145886069092326e-05,0.000752725255837295,"{""6"": 23, ""7"": 644}",5.508312218951687,7.460676285770627e-05
HK,1993,R,4,10,0.5,1.1272502766024644,0.6272611789073914,0.6778978411413825,0.5013020833333334,4.3194819376501084e-05,0.0007519227127176896,"{""6"": 23, ""7"": 644}",5.5076415622794075,7.463463531197412e-05
HK,1993,R,5,1,0.5791811053749788,1.234936672368824,0.9193860424159249,0.16218880842297395,0.0,4.60752738713045e-06,7.436887826909523e-05,"{""8"": 18, ""9"": 34}",7.628506240236501,5.2153625739078676e-05
HK,1993,R,5,2,0.5,1.3056210544736087,0.8651345281144732,0.2430845677983944,0.001953125,1.0010842360219472e-05,0.0001505779849173952,"{""8"": 18, ""9"": 34}",7.661505724439316,5.227280148769194e-05
HK,1993,R,5,3,0.5,1.3888420053426582,0.8510962592449215,0.2807125276725738,0.0078125,1.3217462536456236e-05,0.00019812454365009425,"{""8"": 18, ""9"": 34}",7.641991511799837,5.4277061052847825e-05
HK,1993,R,5,4,0.5,1.421547293313162,0.8332365962422698,0.3220682484776406,0.014973958333333334,1.614951572820828e-05,0.00024299472530187947,"{""8"": 18, ""9"": 34}",7.594024973425414,5.578611041686923e-05
HK,1993,R,5,5,0.5,1.432737180618167,0.8162529415169711,0.3668856844740878,0.029296875,2.031338654612372e-05,0.00032010501050295,"{""8"": 18, ""9"": 34}",7.5403197770841786,5.841913252760357e-05
HK,1993,R,5,6,0.5,1.5483779144342835,0.7930486161066104,0.4155640356244051,0.055989583333333336,2.4512670378990765e-05,0.00041969047841665255,"{""8"": 18, ""9"": 34}",7.493442146923687,6.048834906141593e-05
HK,1993,R,5,7,0.5,1.6085541788673068,0.7699983239068734,0.45356674702927163,0.08854166666666667,2.762632633251397e-05,0.00048542834419775763,"{""8"": 18, ""9"": 34}",7.463236657082418,6.151008803711918e-05
HK,1993,R,5,8,0.5,1.644977711445562,0.7542680726318793,0.47855983270323166,0.11263020833333333,2.952302681503403e-05,0.0005222601191652223,"{""8"": 18, ""9"": 34}",7.446307100312925,6.19906472795944e-05
HK,1993,R,5,9,0.5,1.683108339811831,0.7465424622057714,0.49242188517211166,0.13020833333333334,3.047004666648173e-05,0.000539605231941271,"{""8"": 18, ""9"": 34}",7.43850200772265,6.225343873012077e-05
HK,1993,R,5,10,0.5,1.7025924348424817,0.7433638185553378,0.49852183119932475,0.13671875,3.0850277135661016e-05,0.0005471142831936011,"{""8"": 18, ""9"": 34}",7.435584993755541,6.235977070744505e-05
HK,1993,R,6,1,0.5,0.8852383287623082,0.5213658149329604,0.6682340232750978,0.7434895833333334,2.0991784283913125e-05,0.00048455100788151695,"{""10"": 85, ""11"": 662}",9.631716386818516,3.470117057622067e-05
HK,1993,R,6,2,0.5,1.0552669313656484,0.5130878920282589,0.8124360529186809,0.8229166666666666,2.6115771848444008e-05,0.0005257523243890721,"{""10"": 85, ""11"": 662}",9.534362519148353,3.9263895405827364e-05
HK,1993,R,6,3,0.5,0.6815406582271601,0.5008459261715034,0.9598620706074803,0.990234375,2.3748875731657757e-05,0.0007211226876101176,"{""10"": 85, ""11"": 662}",9.723297074314246,3.625323319957025e-05
HK,1993,R,6,4,0.5,0.5170544018071427,0.5000111031261766,1.0692024457816547,0.9993489583333334,2.3438851213490605e-05,0.0007815946993963672,"{""10"": 85, ""11"": 662}",9.743725190238521,3.591116993872402e-05
HK,1993,R,6,5,0.5,0.6738669735237168,0.5003300515085868,1.1528643003689119,0.9947916666666666,2.699168847914343e-05,0.0007985229971478561,"{""10"": 85, ""11"": 662}",9.723815746072495,3.947953658644292e-05
HK,1993,R,6,6,0.5,0.5398910440949418,0.5000259707318326,1.2073052789824255,0.9993489583333334,2.819055500591476e-05,0.0010445291277336427,"{""10"": 85, ""11"": 662}",9.758144918703511,4.0666715380455205e-05
HK,1993,R,6,7,0.5,0.5941948287753868,0.5000613247583173,1.2403625853366704,0.9993489583333334,2.5511711843047e-05,0.0009299921576396792,"{""10"": 85, ""11"": 662}",9.85236501743672,3.798573097844983e-05
HK,1993,R,6,8,0.5,0.6200125987435303,0.500078133202307,1.2501619486019626,0.9993489583333334,2.59322341348294e-05,0.0012086162127372328,"{""10"": 85, ""11"": 662}",9.857396587635328,3.840688134112825e-05
HK,1993,R,6,9,0.5,0.6494128122041188,0.500105863216238,1.2541184741294598,0.9986979166666666,2.637800764643824e-05,0.0012954615687179065,"{""10"": 85, ""11"": 662}",9.851293028104294,3.885400974314621e-05
HK,1993,R,6,10,0.5,0.6595945239468908,0.500118879524465,1.2554951234142524,0.9986979166666666,2.670359445196577e-05,0.0013250666927455902,"{""10"": 85, ""11"": 662}",9.846452067949677,3.918032534605205e-05
HK,1993,R,7,1,0.5,1.380504954232847,0.5745675925516384,0.5575655922581024,0.4986979166666667,4.942610062074706e-06,0.0006774050105472736,"{""12"": 127, ""13"": 252}",11.753614217498598,1.664519249876862e-05
HK,1993,R,7,2,0.5,1.3709205823978567,0.5236481889316601,0.7158955491530165,0.8274739583333334,5.883719362025026e-06,0.0006484257999845441,"{""12"": 127, ""13"": 252}",11.797448305709867,1.5216644304293703e-05
HK,1993,R,7,3,0.5,1.3181164826665754,0.518238782134854,0.8202670245311253,0.8828125,7.583055611613175e-06,0.0007490890156758196,"{""12"": 127, ""13"": 252}",11.815292373439329,1.6759807995706793e-05
HK,1993,R,7,4,0.5,1.2827684135089086,0.517734068304942,0.8782779353044051,0.8834635416666666,9.135460892192822e-06,0.0010664559748334117,"{""12"": 127, ""13"": 252}",11.795945577931132,1.8311808797794046e-05
HK,1993,R,7,5,0.5,1.479589303991808,0.5228686615729699,0.941999717785364,0.8561197916666666,1.1770923928838314e-05,0.0014072864213639778,"{""12"": 127, ""13"": 252}",11.769061753637923,2.1239655556563784e-05
HK,1993,R,7,6,0.5,1.3402918229097,0.5216854897236641,0.9932038047811389,0.8697916666666666,1.2639786857253615e-05,0.001315375554484759,"{""12"": 127, ""13"": 252}",11.760607940782538,2.204344389878597e-05
HK,1993,R,7,7,0.5,1.4918433335873906,0.5222197702138486,1.0326599198446484,0.869140625,1.2936843336876923e-05,0.0010292881358409248,"{""12"": 127, ""13"": 252}",11.782057915161642,2.2411956768919523e-05
HK,1993,R,7,8,0.5,1.2426682012222607,0.5179772600531733,1.060024514584206,0.8860677083333334,1.3646696577705937e-05,0.001030348650535854,"{""12"": 127, ""13"": 252}",11.77875709344958,2.2845559277783752e-05
HK,1993,R,7,9,0.5,1.1983579134412556,0.5137878095553527,1.0734413607163134,0.9069010416666666,1.3521683336295145e-05,0.0010960117297516049,"{""12"": 127, ""13"": 252}",11.778438708868341,2.244157423413599e-05
HK,1993,R,7,10,0.5,1.1767293769283647,0.5131524943502824,1.0780169643390678,0.91015625,1.3347146452243424e-05,0.0010614713063129228,"{""12"": 127, ""13"": 252}",11.77960491812945,2.2225325511748322e-05
HK,1993,R,8,1,0.5,1.9535163585029611,0.6072757045389152,0.7498760027481479,0.5397135416666666,9.51635327416475e-06,0.00031883390084555763,"{""14"": 635, ""15"": 6}",13.570158924443428,1.689396360375576e-05
HK,1993,R,8,2,0.5,1.6005638064475252,0.5283859707270255,0.9994248312250528,0.8704427083333334,1.2443140822055281e-05,0.0003484503372745831,"{""14"": 635, ""15"": 6}",13.584961928212056,1.821984481583887e-05
HK,1993,R,8,3,0.5,1.4397425174516216,0.5112283568432003,1.0544717261115462,0.9348958333333334,1.3488816858867343e-05,0.0005330456746459026,"{""14"": 635, ""15"": 6}",13.64833997889395,1.8637375530064088e-05
HK,1993,R,8,4,0.5,2.0,0.5735835908783032,1.1456827548256472,0.8072916666666666,2.552795023931504e-05,0.0004832015584073049,"{""14"": 635, ""15"": 6}",13.488731460243871,3.1561719543417624e-05
HK,1993,R,8,5,0.5,2.0,0.5924997441524723,1.2392711258506641,0.8248697916666666,3.3604580393683294e-05,0.0008644770446153135,"{""14"": 635, ""15"": 6}",13.31181469170906,4.008418622007961e-05
HK,1993,R,8,6,0.5,2.0,0.5633822850244968,1.2741869292761705,0.841796875,2.8267756395327363e-05,0.0024717720996678735,"{""14"": 635, ""15"": 6}",13.42964426587248,3.442701536613293e-05
HK,1993,R,8,7,0.5,2.0,0.5465467732162425,1.2519724969436312,0.8763020833333334,2.302126967958573e-05,0.002041392188160074,"{""14"": 635, ""15"": 6}",13.549450188791177,2.878304106624226e-05
HK,1993,R,8,8,0.5,2.0,0.5401868431955094,1.2537821735182877,0.8821614583333334,2.2098682061359476e-05,0.0020207495571836907,"{""14"": 635, ""15"": 6}",13.57268059500578,2.778964222291854e-05
HK,1993,R,8,9,0.5,2.0,0.5378944942502727,1.255932513899758,0.884765625,2.1778486374210903e-05,0.002020979364595893,"{""14"": 635, ""15"": 6}",13.580417891854097,2.7452739179983868e-05
HK,1993,R,8,10,0.5,2.0,0.5377133548824471,1.2579969562810132,0.884765625,2.2115176455295387e-05,0.0021419486120188417,"{""14"": 635, ""15"": 6}",13.572598623969293,2.7827930893640678e-05
HK,1993,R,9,1,0.5,1.3282164683307405,0.5858512401173871,0.5751812066510029,0.5377604166666666,8.162736377931845e-06,0.00022307122997563397,"{""16"": 488, ""17"": 6}",15.799822439795197,1.7363251714882153e-05
HK,1993,R,9,2,0.5,1.3106177617028985,0.5639614099043554,0.669386969240918,0.6419270833333334,1.1283373747050839e-05,0.0004534924686115409,"{""16"": 488, ""17"": 6}",15.767396933913455,1.9462586618574975e-05
HK,1993,R,9,3,0.5,1.7390743954273604,0.5438652574725337,0.8191079030856644,0.8359375,1.7763497613787804e-05,0.0007648239366094519,"{""16"": 488, ""17"": 6}",15.665136274052099,2.5514746947200445e-05
HK,1993,R,9,4,0.5,2.0,0.5783028756859655,0.9041671074864539,0.806640625,3.1975489997801494e-05,0.001153603021450327,"{""16"": 488, ""17"": 6}",15.274271464346427,4.132190493912705e-05
HK,1993,R,9,5,0.5,1.5275320538464685,0.5150954470413421,0.9805475322639029,0.912109375,1.764940500316204e-05,0.0005556499141059495,"{""16"": 488, ""17"": 6}",15.665527962180166,2.4188203862978022e-05
HK,1993,R,9,6,0.5,1.2557468396514064,0.5067952564060848,1.059162957370962,0.953125,1.576054707051824e-05,0.0005970570253854595,"{""16"": 488, ""17"": 6}",15.71653095200269,2.2081942622440455e-05
HK,1993,R,9,7,0.5,1.067173491712197,0.5046415167451994,1.0902692534197915,0.9583333333333334,1.671061053145557e-05,0.0007025997209591826,"{""16"": 488, ""17"": 6}",15.682975623198034,2.2947840807634e-05
HK,1993,R,9,8,0.5,1.2079078533520404,0.5061517793261147,1.127483738142082,0.95703125,1.780457629213675e-05,0.0008561134638753536,"{""16"": 488, ""17"": 6}",15.628290362903563,2.405721706548896e-05
HK,1993,R,9,9,0.5,1.1326217418113935,0.5063156756950274,1.1377956986883635,0.9583333333333334,1.7869541481003483e-05,0.0008332965696083237,"{""16"": 488, ""17"": 6}",15.620569920622403,2.4122310083292102e-05
HK,1993,R,9,10,0.5,1.0991889963622568,0.5079583733741232,1.1436732533356335,0.9518229166666666,1.8888368216362867e-05,0.0008582930543978473,"{""16"": 488, ""17"": 6}",15.59081316600545,2.517522041548438e-05
HK,1993,R,10,1,0.5,1.5389076944508653,0.7658593745800785,0.4859342784309559,0.15690104166666666,6.601955470991582e-06,0.0008083869846334587,"{""18"": 3, ""19"": 288}",17.80840351059114,1.997413113785638e-05
HK,1993,R,10,2,0.5,1.8987520180482995,0.7178840067423587,0.7101721997020629,0.3619791666666667,1.566747801477589e-05,0.0010319173722592543,"{""18"": 3, ""19"": 288}",17.56351777510895,3.041920295934153e-05
HK,1993,R,10,3,0.5,2.0,0.6931179555175387,0.966307708217782,0.5182291666666666,2.3178688668600543e-05,0.0009711153849777827,"{""18"": 3, ""19"": 288}",17.1534629113756,3.657550549334901e-05
HK,1993,R,10,4,0.5,1.9920926009629085,0.6192098758436734,1.0012087010699642,0.642578125,2.2636355061034886e-05,0.000866246643093057,"{""18"": 3, ""19"": 288}",17.273486097476205,3.190811836038312e-05
HK,1993,R,10,5,0.5,2.0,0.6006956932555075,1.0405036607339817,0.69140625,2.266053795144999e-05,0.0007657610608339269,"{""18"": 3, ""19"": 288}",17.230046425977584,3.164263787522706e-05
HK,1993,R,10,6,0.5,2.0,0.5920389605330177,1.0929947767353043,0.7259114583333334,2.1644341123253042e-05,0.000617284866647151,"{""18"": 3, ""19"": 288}",17.192878143205736,3.0305370349898757e-05
HK,1993,R,10,7,0.5,2.0,0.5905629371620603,1.1321355789912912,0.7265625,2.2736830078972796e-05,0.0005820766891613695,"{""18"": 3, ""19"": 288}",17.13688470418429,3.14637392961941e-05
HK,1993,R,10,8,0.5,1.8721120232437891,0.5848182296281712,1.1636346339674277,0.7434895833333334,2.1493959832055567e-05,0.0006515533923638438,"{""18"": 3, ""19"": 288}",17.179196156117918,3.005519419793741e-05
HK,1993,R,10,9,0.5,1.6955339826226263,0.5797513304214411,1.1616315096166199,0.7493489583333334,2.0746986690332907e-05,0.0007106389027908789,"{""18"": 3, ""19"": 288}",17.22482546490896,2.9113542628749318e-05
HK,1993,R,10,10,0.5,1.75192401680662,0.5766514101707757,1.1538821251791707,0.7526041666666666,2.037904768691811e-05,0.000730174248960998,"{""18"": 3, ""19"": 288}",17.257312071522705,2.8580321184778522e-05
HK,1993,R,11,1,0.5,2.0,0.5840907428611115,0.8688881081165395,0.7786458333333334,3.0274873035218244e-05,0.001392105869513927,"{""20"": 595, ""21"": 83, ""22"": 403}",18.35447607806512,4.020366227424084e-05
HK,1993,R,11,2,0.5,2.0,0.5988237025310111,1.0034047599453229,0.7591145833333334,4.314694720174098e-05,0.0048080033836462475,"{""20"": 595, ""21"": 83, ""22"": 403}",17.905689963311282,5.4010290228906696e-05
HK,1993,R,11,3,0.5,2.0,0.6893573985015987,1.0448306749126952,0.748046875,0.00010205563768701718,0.005233615673866371,"{""20"": 595, ""21"": 83, ""22"": 403}",15.659551284317965,0.00011956070566185679
HK,1993,R,11,4,0.5,2.0,0.6499954361109718,1.1346700975788302,0.767578125,8.123514418249948e-05,0.002404897179297436,"{""20"": 595, ""21"": 83, ""22"": 403}",16.45952546857233,9.607469936194852e-05
HK,1993,R,11,5,0.5,2.0,0.669036044380305,1.1697188435722101,0.765625,9.224237848716315e-05,0.0026306332445917434,"{""20"": 595, ""21"": 83, ""22"": 403}",16.020776908102256,0.00010828812066550466
HK,1993,R,11,6,0.5,2.0,0.6736893290318751,1.1762738823543852,0.755859375,9.324769724870992e-05,0.002554004677638809,"{""20"": 595, ""21"": 83, ""22"": 403}",15.996191602589075,0.00010944828507349259
HK,1993,R,11,7,0.5,2.0,0.6741932858678559,1.1781720332031622,0.76171875,9.247862647515543e-05,0.002458457399559289,"{""20"": 595, ""21"": 83, ""22"": 403}",16.022769066690472,0.0001086192843877017
HK,1993,R,11,8,0.5,2.0,0.6746023342706969,1.1797410946987712,0.759765625,9.258772590029991e-05,0.002670959566160352,"{""20"": 595, ""21"": 83, ""22"": 403}",16.007211517893854,0.00010871385072179028
HK,1993,R,11,9,0.5,2.0,0.6750477008294858,1.1799699934134475,0.7623697916666666,9.278102729347094e-05,0.0028201758155857,"{""20"": 595, ""21"": 83, ""22"": 403}",15.990735880683902,0.00010891474494242168
HK,1993,R,11,10,0.5,2.0,0.674932574129469,1.1807473899972705,0.7630208333333334,9.290181002203615e-05,0.002889948334604521,"{""20"": 595, ""21"": 83, ""22"": 403}",15.987677016109258,0.00010901703988773743
HK,1994,U,2,1,0.8876234699050568,1.0988374793682891,0.991156280827381,0.04610850260635761,0.0,3.648463004021813e-06,0.000467917636298354,"{""2"": 167, ""3"": 662}",1.9874702965579447,3.648463004021813e-06
HK,1994,U,2,2,0.8558058924965717,1.11843412268076,0.9881864702670856,0.059785828271613835,0.0,5.198140666305839e-06,0.0005978100768110285,"{""2"": 167, ""3"": 662}",1.9820418855504598,5.198140666305839e-06
HK,1994,U,2,3,0.8481203479743599,1.1263920933277187,0.9867815264744463,0.06866342928193392,0.0,5.962763920882259e-06,0.0006360909481382868,"{""2"": 167, ""3"": 662}",1.9791364009764636,5.962763920882259e-06
HK,1994,U,2,4,0.8320535494112118,1.133880817750963,0.9859849147071804,0.07286372354155175,0.0,6.258873236363899e-06,0.00062202084747969,"{""2"": 167, ""3"": 662}",1.9778742366504691,6.258873236363898e-06
HK,1994,U,2,5,0.8157077609718283,1.1359422894341527,0.9850368512505114,0.0783053959424575,0.0,6.641106203916833e-06,0.0006050515557152202,"{""2"": 167, ""3"": 662}",1.9762271388562562,6.641106203916835e-06
HK,1994,U,2,6,0.7931160099218317,1.1398536077921566,0.9839445957247662,0.08359623605911351,0.0,6.921759466363504e-06,0.0005725509005652148,"{""2"": 167, ""3"": 662}",1.9747487311910812,6.921759466363504e-06
HK,1994,U,2,7,0.7818960187001679,1.1384661207125926,0.9835888774194957,0.08614173025444731,0.0,7.045177618321605e-06,0.0005539597094138773,"{""2"": 167, ""3"": 662}",1.974229254359218,7.045177618321603e-06
HK,1994,U,2,8,0.7734036494855061,1.138487512864592,0.9832701424467151,0.08757277654913523,0.0,7.10476014037775e-06,0.0005436487002979375,"{""2"": 167, ""3"": 662}",1.9739157143630104,7.10476014037775e-06
HK,1994,U,2,9,0.7733715659035818,1.137823592168615,0.9831864657293523,0.08800444987604798,0.0,7.106759539522711e-06,0.000539149283988968,"{""2"": 167, ""3"": 662}",1.9738416882243273,7.106759539522711e-06
HK,1994,U,2,10,0.7708751968256029,1.13760759465417,0.9830877579761857,0.08838065615707648,0.0,7.124329035431203e-06,0.0005351543125039684,"{""2"": 167, ""3"": 662}",1.9737414789987964,7.1243290354312026e-06
HK,1994,U,3,1,0.6345349331551374,1.1547572665846972,0.9633747833660498,0.18381307236961975,0.0,2.7170023808116895e-05,0.0012004029698441888,"{""4"": 18, ""5"": 626}",3.797043003224819,3.0236580596709358e-05
HK,1994,U,3,2,0.567556682540339,1.1631997970265882,0.9453078359457888,0.21836752840140192,0.0,3.656306114040933e-05,0.0012967717637979838,"{""4"": 18, ""5"": 626}",3.733420383146621,3.939173294701561e-05
HK,1994,U,3,3,0.5437514754123302,1.1581026563493224,0.9375730551088169,0.23267956153196634,0.0,3.956185365388775e-05,0.001294684245788682,"{""4"": 18, ""5"": 626}",3.711778133692783,4.226022300429642e-05
HK,1994,U,3,4,0.5424072060748165,1.1507223372779605,0.9348492012547082,0.23824130263375914,0.0,4.028928694041469e-05,0.0012467518277597843,"{""4"": 18, ""5"": 626}",3.7063266181468295,4.293862770426944e-05
HK,1994,U,3,5,0.5436500823335134,1.1426561538577895,0.9285734900663168,0.25046469011854444,0.0,4.098135427917788e-05,0.0010272037111182183,"{""4"": 18, ""5"": 626}",3.7022527587847476,4.3534747433214754e-05
HK,1994,U,3,6,0.5,1.1422547342904832,0.9277472332258986,0.2525645524898669,0.0006510416666666666,4.102151987409719e-05,0.0009587783428995646,"{""4"": 18, ""5"": 626}",3.7013956587450845,4.355788288391146e-05
HK,1994,U,3,7,0.5,1.1406961355971486,0.9268558282636351,0.2548458455512181,0.0006510416666666666,4.105814911726493e-05,0.0009095872428528858,"{""4"": 18, ""5"": 626}",3.700781843492183,4.358284500763847e-05
HK,1994,U,3,8,0.5,1.1406986004172854,0.9266481029734761,0.2556383273251659,0.0006510416666666666,4.1059657018298905e-05,0.0008909199943817934,"{""4"": 18, ""5"": 626}",3.700850266245731,4.358042579172131e-05
HK,1994,U,3,9,0.5,1.139750713841296,0.9263064049704699,0.2561876505208364,0.0006510416666666666,4.1088652865353e-05,0.000870586979831044,"{""4"": 18, ""5"": 626}",3.700497401090331,4.360567682954329e-05
HK,1994,U,3,10,0.5,1.1397509856251646,0.9263084246252294,0.2561839503743914,0.0006510416666666666,4.108763940173417e-05,0.0008705863488964356,"{""4"": 18, ""5"": 626}",3.700508071185408,4.360469160865224e-05
HK,1994,U,4,1,0.9418797859605118,1.0885646300853224,1.005304811335181,0.03682777841887277,0.0,8.679627778690193e-07,2.2795617061463694e-05,"{""6"": 6, ""7"": 23}",5.7100353522714995,3.049940008794097e-05
HK,1994,U,4,2,0.8636300593683477,1.1531869711221754,1.005596191067298,0.07543946988491607,0.0,3.733733552603452e-06,9.769907929578705e-05,"{""6"": 6, ""7"": 23}",5.706917856646523,3.340059912765774e-05
HK,1994,U,4,3,0.7644485723753621,1.2174680572970866,1.0005185190104466,0.11469455412245763,0.0,8.603727428445422e-06,0.00021633883981980764,"{""6"": 6, ""7"": 23}",5.688305039350204,3.775058328989025e-05
HK,1994,U,4,4,0.662323371067105,1.2912165924972685,0.9909500471281806,0.15161571028177553,0.0,1.465768106314866e-05,0.0003517106535112367,"{""6"": 6, ""7"": 23}",5.658648543744412,4.28385320410116e-05
HK,1994,U,4,5,0.5788564370861126,1.3514238739339417,0.9794707269849235,0.18258023065459297,0.0,2.0512112361742085e-05,0.0005518536278170249,"{""6"": 6, ""7"": 23}",5.626416522809289,4.756381770143429e-05
HK,1994,U,4,6,0.5275716390781334,1.3886078646930702,0.9704173370190153,0.20346490543562915,0.0,2.4749062244687113e-05,0.0007028627561835709,"{""6"": 6, ""7"": 23}",5.602564518086975,5.0922194035518e-05
HK,1994,U,4,7,0.5,1.40854719840483,0.9645736103907234,0.21600832623727617,0.0006510416666666666,2.7415685409789927e-05,0.0007972927747749863,"{""6"": 6, ""7"": 23}",5.5868550780267965,5.302102571559195e-05
HK,1994,U,4,8,0.5,1.4184192391398471,0.9613355037345946,0.2228058140870442,0.0006510416666666666,2.8896834053664898e-05,0.0008483762144604117,"{""6"": 6, ""7"": 23}",5.5779965967774725,5.4186824455137515e-05
HK,1994,U,4,9,0.5,1.4227416663220123,0.9598428844256359,0.2259303328334232,0.0006510416666666666,2.958756008547359e-05,0.0008715269897134575,"{""6"": 6, ""7"": 23}",5.573796168406451,5.473184253851593e-05
HK,1994,U,4,10,0.5,1.4243693858423114,0.9592665870510757,0.2271450074779012,0.0006510416666666666,2.9858014409252885e-05,0.0008804164272191126,"{""6"": 6, ""7"": 23}",5.572134164435896,5.4945844332227964e-05
HK,1994,U,5,1,0.5577697180955798,1.3266563089717243,0.968919875623485,0.1755740928073214,0.0,2.7876408444138522e-05,0.0010064283333928487,"{""8"": 6, ""9"": 261}",7.3784080359057835,6.462966692618379e-05
HK,1994,U,5,2,0.5,1.4063960507097728,0.9272210497028811,0.25625380418246285,0.011067708333333334,5.231466340044067e-05,0.001887214183784347,"{""8"": 6, ""9"": 261}",7.121706034530021,8.393038205084084e-05
HK,1994,U,5,3,0.5,1.4347719070392788,0.9040436434510365,0.29319061958203035,0.024739583333333332,6.460959695266746e-05,0.0023745423813162263,"{""8"": 6, ""9"": 261}",6.989068548066502,9.352805736286462e-05
HK,1994,U,5,4,0.5,1.416519700041462,0.8917866825343338,0.3095473801020486,0.035807291666666664,7.074455594589725e-05,0.0026205105641109432,"{""8"": 6, ""9"": 261}",6.9234908136050715,9.828772331978916e-05
HK,1994,U,5,5,0.5,1.388582925470459,0.8847607043190577,0.3180672738762285,0.041015625,7.383912300606545e-05,0.0027067875158483987,"{""8"": 6, ""9"": 261}",6.892360644719899,0.00010060100616415623
HK,1994,U,5,6,0.5,1.3810536973758685,0.8818295623919505,0.3216863778589737,0.046223958333333336,7.50966203509552e-05,0.0027339850669307513,"{""8"": 6, ""9"": 261}",6.880008618177344,0.00010154270794951784
HK,1994,U,5,7,0.5,1.3804375170860912,0.8802299149396043,0.3234879667688426,0.047526041666666664,7.568317484433192e-05,0.0027322192190041283,"{""8"": 6, ""9"": 261}",6.874887349039357,0.000101945487125451
HK,1994,U,5,8,0.5,1.3748517048595421,0.8767005004111089,0.3260018818002466,0.050130208333333336,7.66080602934016e-05,0.0027173936429036494,"{""8"": 6, ""9"": 261}",6.869540758586909,0.00010242866144929425
HK,1994,U,5,9,0.5,1.3749721602357303,0.8766528990163964,0.32607722308390397,0.050130208333333336,7.663434614001349e-05,0.0027164745037981265,"{""8"": 6, ""9"": 261}",6.869212758457627,0.00010245150552889081
HK,1994,U,5,10,0.5,1.376352131345726,0.8757784581058029,0.3266184229026171,0.05078125,7.687368678557028e-05,0.0027061463641703653,"{""8"": 6, ""9"": 261}",6.867927049763747,0.0001025687823105354
HK,1994,U,6,1,0.5,1.2444302159270217,0.7679250059519692,0.4378868569557095,0.10026041666666667,0.00013104807626729143,0.0019269609750560814,"{""10"": 644, ""11"": 488}",7.102397817428866,0.00017308156876378063
HK,1994,U,6,2,0.5,1.2564840303051885,0.714541963877962,0.4942302890528827,0.19596354166666666,0.000146781390136944,0.002091166101468528,"{""10"": 644, ""11"": 488}",7.012839393227068,0.0001799038684825799
HK,1994,U,6,3,0.5,1.269613782587119,0.6985648648693447,0.5127029607010191,0.2740885416666667,0.00014829990744687755,0.002157197098942543,"{""10"": 644, ""11"": 488}",7.073770298950961,0.00017815066144219582
HK,1994,U,6,4,0.5,1.2838661304235952,0.6910904405439421,0.5232080146144933,0.3190104166666667,0.0001489947821168058,0.002093400555393715,"{""10"": 644, ""11"": 488}",7.116945763601781,0.00017746311293980762
HK,1994,U,6,5,0.5,1.2817279409567774,0.6858659089089268,0.5348726740827977,0.3548177083333333,0.00014818298315905152,0.00217372715183458,"{""10"": 644, ""11"": 488}",7.198385850498934,0.00017591604926526892
HK,1994,U,6,6,0.5,1.2818471585544433,0.6850186344060685,0.5368842633407039,0.3561197916666667,0.00014816948646550346,0.0021913682980160202,"{""10"": 644, ""11"": 488}",7.202513621457689,0.00017584564254394272
HK,1994,U,6,7,0.5,1.2815744010454433,0.6837594130747232,0.5411460128605757,0.3658854166666667,0.00014773661714536,0.0022174736113172965,"{""10"": 644, ""11"": 488}",7.2356101665552135,0.00017523698969205148
HK,1994,U,6,8,0.5,1.282066211367046,0.6835394543796691,0.5421709787013929,0.3684895833333333,0.00014757068707012735,0.002216418479561507,"{""10"": 644, ""11"": 488}",7.24663144878769,0.00017502844785361173
HK,1994,U,6,9,0.5,1.2828422127428063,0.6835453972510847,0.5425337062971128,0.3697916666666667,0.00014746186882871523,0.002214824636608572,"{""10"": 644, ""11"": 488}",7.2528172545125145,0.00017490493488011636
HK,1994,U,6,10,0.5,1.2829969709744564,0.6835687797857107,0.5425079878659372,0.3697916666666667,0.00014745689416093588,0.0022148410742063363,"{""10"": 644, ""11"": 488}",7.252936439281854,0.00017490071751849703
HK,1994,U,7,1,0.5,1.0301517920194612,0.5912037130483138,0.6586034698883552,0.4915364583333333,8.519748946540506e-05,0.0011541257281901755,"{""12"": 25, ""13"": 635}",10.331029912317248,0.00013532935589339215
HK,1994,U,7,2,0.5,0.9698079020730954,0.5457116649197671,0.7174873810684979,0.65625,9.310516961259512e-05,0.0013064278761400515,"{""12"": 25, ""13"": 635}",10.539662450367407,0.00013589257961787237
HK,1994,U,7,3,0.5,0.9649562364498432,0.5394969754543119,0.7287578355541088,0.6940104166666666,9.384096053011901e-05,0.001307349339628778,"{""12"": 25, ""13"": 635}",10.606613933073513,0.00013566064720778588
