dataset,seed,task,contrast,metric,difference_pp,low,high
HK,1995,10,F1-P,HM,0.029269576442580103,-0.25417994874100175,0.3321789101320938
HK,fixed_three_mean,10,F1-P,HM,0.3511887868502299,-0.19923230809452436,1.1867537985107435
HK,1993,10,F1-P,tail,0.0,0.0,0.0
HK,1994,10,F1-P,tail,0.0,0.0,0.0
HK,1995,10,F1-P,tail,0.0,0.0,0.0
HK,fixed_three_mean,10,F1-P,tail,0.0,0.0,0.0
HK,1993,10,F1-C0,BA,50.9133266604548,47.592865821826976,54.10804373522824
HK,1994,10,F1-C0,BA,52.684752101390686,48.62455946534752,56.8702310647238
HK,1995,10,F1-C0,BA,50.06467363091585,46.45413619376411,53.66200103463068
HK,fixed_three_mean,10,F1-C0,BA,51.22091746425377,47.85648482878438,54.4698057867591
HK,1993,10,F1-C0,old,60.61076699646493,57.00052932016455,64.13277261610274
HK,1994,10,F1-C0,old,60.001576408952616,55.641663682019725,64.61029923165745
HK,1995,10,F1-C0,old,61.18297070101761,57.17126243751567,65.18000114958964
HK,fixed_three_mean,10,F1-C0,old,60.59843803547839,56.93471471363165,64.20823326293412
HK,1993,10,F1-C0,current,-36.36363636363636,-41.666666666666664,-31.06060606060606
HK,1994,10,F1-C0,current,-13.166666666666657,-17.833333333333343,-9.162500000000014
HK,1995,10,F1-C0,current,-50.0,-50.0,-50.0
HK,fixed_three_mean,10,F1-C0,current,-33.176767676767675,-35.57588383838384,-30.908964646464646
HK,1993,10,F1-C0,HM,9.40637254342411,1.8344863325503864,16.442463801217798
HK,1994,10,F1-C0,HM,70.9659153124895,67.31587078915406,74.44358189494629
HK,1995,10,F1-C0,HM,53.14733537996245,51.31013358242628,55.06248917916942
HK,fixed_three_mean,10,F1-C0,HM,44.506541078625354,41.459964727658175,47.46116480409201
HK,1993,10,F1-C0,tail,28.775510204081634,20.051020408163264,37.244897959183675
HK,1994,10,F1-C0,tail,36.74107142857143,27.450892857142858,46.87946428571426
HK,1995,10,F1-C0,tail,11.63265306122449,2.595663265306123,20.818877551020393
HK,fixed_three_mean,10,F1-C0,tail,25.716411564625854,17.286883503401363,33.96045918367347
HK,1993,11,F1-P,BA,0.08263452419380712,-0.16077416998213856,0.31553339797184976
HK,1994,11,F1-P,BA,-0.018136079563312535,-0.29764150315531895,0.25022762780913804
HK,1995,11,F1-P,BA,0.19084783980464692,-0.3994839748184004,0.7861314299264603
HK,fixed_three_mean,11,F1-P,BA,0.08511542814504718,-0.20899229610274705,0.39334339502046417
HK,1993,11,F1-P,old,0.06169636948955315,-0.21494355317884145,0.31881833249386915
HK,1994,11,F1-P,old,-0.1084812850049488,-0.4048552958136572,0.17363230294531934
HK,1995,11,F1-P,old,0.4194750157753475,-0.24207940951723897,1.0996251581038055
HK,fixed_three_mean,11,F1-P,old,0.12423003341998395,-0.20414770593917417,0.46050686022655735
HK,1993,11,F1-P,current,0.22222222222220012,0.0,0.6666666666666714
HK,1994,11,F1-P,current,0.5841652900476504,0.0,1.3861955038425509
HK,1995,11,F1-P,current,-1.3333333333333428,-2.6060606060605953,-0.2621212121211946
HK,fixed_three_mean,11,F1-P,current,-0.1756486070211641,-0.6379990379990402,0.28274466999956893
HK,1993,11,F1-P,HM,0.1121923269041929,-0.11996255395069859,0.36142384839586456
HK,1994,11,F1-P,HM,0.2088393257632717,-0.09787544629123683,0.6043212705438168
HK,1995,11,F1-P,HM,-0.10599073118707736,-0.7276481057846176,0.4979975362346218
HK,fixed_three_mean,11,F1-P,HM,0.07168030716012908,-0.22053965493785535,0.37400535806727064
HK,1993,11,F1-P,tail,0.0,0.0,0.0
HK,1994,11,F1-P,tail,0.0,0.0,0.0
HK,1995,11,F1-P,tail,0.0,0.0,0.0
HK,fixed_three_mean,11,F1-P,tail,0.0,0.0,0.0
HK,1993,11,F1-C0,BA,48.5526528316085,45.39207277373947,51.60754643309544
HK,1994,11,F1-C0,BA,47.05518162435621,43.91284811210274,50.05350916909914
HK,1995,11,F1-C0,BA,47.1164692502478,43.44728822887935,50.69559423905884
HK,fixed_three_mean,11,F1-C0,BA,47.57476790207084,44.435526673110246,50.63591175522602
HK,1993,11,F1-C0,old,56.382158425966296,52.863694760729025,59.79794525508584
HK,1994,11,F1-C0,old,58.498240752791524,54.874255968560725,61.87559786633143
HK,1995,11,F1-C0,old,56.08696994081527,51.94047056209247,60.120306665448325
HK,fixed_three_mean,11,F1-C0,old,56.989123039857695,53.390444905304335,60.41139627442088
HK,1993,11,F1-C0,current,-3.644051130776802,-6.755162241887902,-0.5447394296951696
HK,1994,11,F1-C0,current,-29.23187923187922,-33.44612631377336,-24.651225680637445
HK,1995,11,F1-C0,current,-12.686868686868692,-15.636868686868691,-9.838383838383834
HK,fixed_three_mean,11,F1-C0,current,-15.187599683174904,-17.538633036811063,-12.919516236425826
HK,1993,11,F1-C0,HM,69.34542549312434,66.48835998781408,72.08045383146353
HK,1994,11,F1-C0,HM,59.42900127453431,56.80731921188617,62.0166426855959
HK,1995,11,F1-C0,HM,66.64926599649486,61.214200064451305,71.10667075999308
HK,fixed_three_mean,11,F1-C0,HM,65.14123092138449,62.1345866840655,68.01858401869526
HK,1993,11,F1-C0,tail,21.11607142857143,13.208705357142858,28.75
HK,1994,11,F1-C0,tail,33.61607142857143,25.708705357142858,41.25
HK,1995,11,F1-C0,tail,17.99107142857143,8.080357142857142,26.96986607142854
HK,fixed_three_mean,11,F1-C0,tail,24.24107142857143,16.011904761904763,32.06845238095238
ISIC,1993,1,F1-P,BA,2.2727272727272805,0.0,5.681818181818187
ISIC,1994,1,F1-P,BA,-2.0833333333333286,-8.620689655172413,6.0
ISIC,1995,1,F1-P,BA,2.804054054054049,-3.9527099214599137,10.391961280921501
ISIC,fixed_three_mean,1,F1-P,BA,0.9978159978160003,-2.3292188604688557,4.556000468829412
ISIC,1993,1,F1-P,old,,,
ISIC,1994,1,F1-P,old,,,
ISIC,1995,1,F1-P,old,,,
ISIC,1993,1,F1-P,current,2.2727272727272805,0.0,5.681818181818187
ISIC,1994,1,F1-P,current,-2.0833333333333286,-8.620689655172413,6.0
ISIC,1995,1,F1-P,current,2.804054054054049,-3.9527099214599137,10.391961280921501
ISIC,fixed_three_mean,1,F1-P,current,0.9978159978160003,-2.3292188604688557,4.556000468829412
ISIC,1993,1,F1-P,HM,,,
ISIC,1994,1,F1-P,HM,,,
ISIC,1995,1,F1-P,HM,,,
ISIC,1993,1,F1-P,tail,,,
ISIC,1994,1,F1-P,tail,-4.166666666666664,-17.241379310344826,12.0
ISIC,1995,1,F1-P,tail,,,
ISIC,1993,1,F1-C0,BA,0.0,0.0,0.0
ISIC,1994,1,F1-C0,BA,0.0,0.0,0.0
ISIC,1995,1,F1-C0,BA,0.0,0.0,0.0
ISIC,fixed_three_mean,1,F1-C0,BA,0.0,0.0,0.0
ISIC,1993,1,F1-C0,old,,,
ISIC,1994,1,F1-C0,old,,,
ISIC,1995,1,F1-C0,old,,,
ISIC,1993,1,F1-C0,current,0.0,0.0,0.0
ISIC,1994,1,F1-C0,current,0.0,0.0,0.0
ISIC,1995,1,F1-C0,current,0.0,0.0,0.0
ISIC,fixed_three_mean,1,F1-C0,current,0.0,0.0,0.0
ISIC,1993,1,F1-C0,HM,,,
ISIC,1994,1,F1-C0,HM,,,
ISIC,1995,1,F1-C0,HM,,,
ISIC,1993,1,F1-C0,tail,,,
ISIC,1994,1,F1-C0,tail,0.0,0.0,0.0
ISIC,1995,1,F1-C0,tail,,,
ISIC,1993,2,F1-P,BA,5.776515151515156,2.325534809183062,9.936079545454554
ISIC,1994,2,F1-P,BA,1.8951878707976277,-1.7860213973018841,5.6912974230649125
ISIC,1995,2,F1-P,BA,-1.9737525987526112,-6.985052016302015,2.0467836257309817
ISIC,fixed_three_mean,2,F1-P,BA,1.8993168078533909,-0.2972497895615626,4.206792037512857
ISIC,1993,2,F1-P,old,1.1363636363636545,0.0,3.4090909090909207
ISIC,1994,2,F1-P,old,0.0,-5.952380952380956,5.26315789473685
ISIC,1995,2,F1-P,old,-0.10135135135134021,-6.548133474005584,6.378289473684206
ISIC,fixed_three_mean,2,F1-P,old,0.3450040950041047,-2.5642715886618284,3.3420498848130413
ISIC,1993,2,F1-P,current,10.416666666666671,3.75,18.334134615384606
ISIC,1994,2,F1-P,current,3.7903757415952555,0.0,8.661663539712322
ISIC,1995,2,F1-P,current,-3.8461538461538396,-11.111111111111114,0.0
ISIC,fixed_three_mean,2,F1-P,current,3.453629520702696,-0.0826754338122886,7.23101909790774
ISIC,1993,2,F1-P,HM,7.89697055671563,2.9175465409918955,13.949406397661095
ISIC,1994,2,F1-P,HM,2.3201621107834924,-1.1933778486552638,6.186271707214847
ISIC,1995,2,F1-P,HM,-1.6994977356276735,-6.571208379261613,2.75009477063797
ISIC,fixed_three_mean,2,F1-P,HM,2.8392116439571495,0.31935976554852885,5.667223221067511
ISIC,1993,2,F1-P,tail,8.333333333333336,0.0,21.73913043478261
ISIC,1994,2,F1-P,tail,0.0,0.0,0.0
ISIC,1995,2,F1-P,tail,-7.692307692307693,-22.22222222222223,0.0
ISIC,fixed_three_mean,2,F1-P,tail,0.2136752136752141,-5.809895033282131,6.060606060606058
ISIC,1993,2,F1-C0,BA,4.32880635624538,-1.2978468899521554,9.855922157347294
ISIC,1994,2,F1-C0,BA,2.6424137552186266,-4.12883331382318,9.141665846083674
ISIC,1995,2,F1-C0,BA,8.299588924588917,1.792586890147866,15.094877344877343
ISIC,fixed_three_mean,2,F1-C0,BA,5.090269678684308,1.3141473766473788,9.017363370358195
ISIC,1993,2,F1-C0,old,16.57427937915743,9.248810782241,25.000692904656322
ISIC,1994,2,F1-C0,old,5.416666666666657,-6.485844581774814,16.280993302845747
ISIC,1995,2,F1-C0,old,27.263513513513516,17.20847665207423,38.357588357588355
ISIC,fixed_three_mean,2,F1-C0,old,16.418153186445867,10.923207152186611,22.30758182386089
ISIC,1993,2,F1-C0,current,-7.916666666666657,-15.501754385964912,-0.7803790412486078
ISIC,1994,2,F1-C0,current,-0.1318391562293968,-7.1018651362984215,6.513157894736829
ISIC,1995,2,F1-C0,current,-10.664335664335667,-19.973151848151858,-3.4090909090909065
ISIC,fixed_three_mean,2,F1-C0,current,-6.23761382907724,-10.84188720327974,-1.7240710635231227
ISIC,1993,2,F1-C0,HM,2.38279575309069,-4.39982462671674,9.290608042050515
ISIC,1994,2,F1-C0,HM,2.281190996644142,-4.324101126996778,8.767022818797122
ISIC,1995,2,F1-C0,HM,16.211908065262698,7.511574590028361,26.291660088553087
ISIC,fixed_three_mean,2,F1-C0,HM,6.9586316049991765,2.474382471037441,11.59912829192866
ISIC,1993,2,F1-C0,tail,4.166666666666671,0.0,13.043478260869563
ISIC,1994,2,F1-C0,tail,-4.166666666666671,-23.1,12.0
ISIC,1995,2,F1-C0,tail,-7.692307692307693,-22.22222222222223,0.0
ISIC,fixed_three_mean,2,F1-C0,tail,-2.5641025641025643,-10.802970177970177,6.896551724137929
ISIC,1993,3,F1-P,BA,4.248041748041743,1.2584383387444043,7.472365482505987
ISIC,1994,3,F1-P,BA,-1.6565040650406573,-4.580510029306907,1.315182435244741
ISIC,1995,3,F1-P,BA,3.779688779688783,1.040627071877079,6.537925417899741
ISIC,fixed_three_mean,3,F1-P,BA,2.1237421542299564,0.4337837230432777,3.9644910994486713
ISIC,1993,3,F1-P,old,4.734848484848477,1.256488022113033,8.7452650125869
ISIC,1994,3,F1-P,old,-2.4847560975609753,-6.7839043110825825,1.7758376215853757
ISIC,1995,3,F1-P,old,5.669533169533167,1.9577269577269754,9.392336190855929
ISIC,fixed_three_mean,3,F1-P,old,2.63987518560689,0.32752341172592425,5.178026907006363
ISIC,1993,3,F1-P,current,3.2744282744282884,-2.702702702702695,9.109109109109113
ISIC,1994,3,F1-P,current,0.0,-3.4090909090909065,3.4090909090909065
ISIC,1995,3,F1-P,current,0.0,-3.4883720930232585,3.6585365853658587
ISIC,fixed_three_mean,3,F1-P,current,1.0914760914760961,-1.2882996632996642,3.657133172569909
ISIC,1993,3,F1-P,HM,4.064275478514887,0.7285614102635126,7.535522630937429
ISIC,1994,3,F1-P,HM,-1.4880595221247646,-4.3813580409306265,1.43323890022887
ISIC,1995,3,F1-P,HM,2.203591506232897,-0.5477690599068913,4.9283758779390725
ISIC,fixed_three_mean,3,F1-P,HM,1.593269154207673,-0.07137637326316443,3.409935713588851
ISIC,1993,3,F1-P,tail,4.006410256410248,0.0,10.334197324414706
ISIC,1994,3,F1-P,tail,0.0,-11.55,13.636363636363633
ISIC,1995,3,F1-P,tail,0.0,0.0,0.0
ISIC,fixed_three_mean,3,F1-P,tail,1.3354700854700827,-3.35897435897436,7.459848484848484
ISIC,1993,3,F1-C0,BA,3.5556025495049823,-1.5819347694347619,8.537806004911268
ISIC,1994,3,F1-C0,BA,-0.04315568339958986,-5.6274935649935705,5.4615851259233406
ISIC,1995,3,F1-C0,BA,8.01061935208277,3.079190646777858,12.581990333635066
ISIC,fixed_three_mean,3,F1-C0,BA,3.8410220727293876,0.39929980935186854,7.224718902437626
ISIC,1993,3,F1-C0,old,9.491407982261634,3.4103628840671583,15.323670698670684
ISIC,1994,3,F1-C0,old,8.85725664689079,1.9197198753119762,16.028242227733497
ISIC,1995,3,F1-C0,old,15.328387828387832,8.949089265701101,21.647896945534132
ISIC,fixed_three_mean,3,F1-C0,old,11.225684152513418,6.887348757371028,15.47366956022562
ISIC,1993,3,F1-C0,current,-8.316008316008308,-17.14444765760556,1.4435286579683073
ISIC,1994,3,F1-C0,current,-17.84398034398035,-26.894437799043065,-8.599508599508603
ISIC,1995,3,F1-C0,current,-6.624917600527361,-13.658536585365852,-0.22567221727034623
ISIC,fixed_three_mean,3,F1-C0,current,-10.928302086838672,-16.10279882154882,-6.109006505541089
ISIC,1993,3,F1-C0,HM,2.286262625391629,-3.5120267774205582,7.8477894251900375
ISIC,1994,3,F1-C0,HM,1.0445583967594345,-5.460473654622989,7.669379327383231
ISIC,1995,3,F1-C0,HM,3.251135116508621,-2.2174688531806734,8.159379285826354
ISIC,fixed_three_mean,3,F1-C0,HM,2.193985379553228,-1.527882447593154,5.862578598407834
ISIC,1993,3,F1-C0,tail,3.8461538461538396,0.0,11.111111111111114
ISIC,1994,3,F1-C0,tail,4.166666666666664,-8.333333333333329,20.0
ISIC,1995,3,F1-C0,tail,-3.846153846153854,-12.5,0.0
ISIC,fixed_three_mean,3,F1-C0,tail,1.3888888888888833,-4.166666666666667,7.575757575757581
ISIC,1993,4,F1-P,BA,3.4969385635477863,0.6128075573188927,6.467850533764334
ISIC,1994,4,F1-P,BA,-0.28299074627283005,-3.1693189322613335,2.681265926744642
ISIC,1995,4,F1-P,BA,5.120925025816334,2.058326173075125,8.575823795608233
ISIC,fixed_three_mean,4,F1-P,BA,2.7782909476970965,0.4702401825595707,5.202370243502432
ISIC,1993,4,F1-P,old,4.5744531415263054,1.4119281802208667,8.085042933667419
ISIC,1994,4,F1-P,old,1.9916868087599795,-1.2020885773945835,5.372392244383575
ISIC,1995,4,F1-P,old,4.714373464373466,1.3153975982923298,8.41900264429335
ISIC,fixed_three_mean,4,F1-P,old,3.760171138219917,1.2238612873481258,6.321374408976028
ISIC,1993,4,F1-P,current,0.2643948296122147,-6.2573443008225595,6.75749118683901
ISIC,1994,4,F1-P,current,-7.10702341137123,-13.426147342995167,-1.111111111111107
ISIC,1995,4,F1-P,current,6.3405797101449295,0.0,14.202898550724633
ISIC,fixed_three_mean,4,F1-P,current,-0.167349623871362,-4.540615200440717,4.245477452456861
ISIC,1993,4,F1-P,HM,1.9388640617275499,-2.4201885028858725,6.247726653489602
ISIC,1994,4,F1-P,HM,-1.6541667406543183,-5.073972588021289,1.6956513536137117
ISIC,1995,4,F1-P,HM,5.741189286363792,1.6249096587161755,10.664770278306124
ISIC,fixed_three_mean,4,F1-P,HM,2.0086288691456744,-0.8019948323430115,5.007206989291601
ISIC,1993,4,F1-P,tail,0.1602564102564088,-5.555555555555557,6.25
ISIC,1994,4,F1-P,tail,-1.7628205128205252,-7.692307692307693,4.7348484848484915
ISIC,1995,4,F1-P,tail,4.166666666666657,0.0,10.869565217391305
ISIC,fixed_three_mean,4,F1-P,tail,0.8547008547008469,-2.9762623648493265,6.250694444444445
ISIC,1993,4,F1-C0,BA,4.882061610587591,-0.24553429543061822,10.094665184497332
ISIC,1994,4,F1-C0,BA,15.919137410720118,10.714611653377506,21.322009658111615
ISIC,1995,4,F1-C0,BA,14.822241363863853,9.212780893479392,20.444093441502208
ISIC,fixed_three_mean,4,F1-C0,BA,11.874480128390521,7.64751783524367,16.020629376393888
ISIC,1993,4,F1-C0,old,17.809846346431705,11.60011858878507,24.128322544941543
ISIC,1994,4,F1-C0,old,30.729418442833076,24.357252890665404,37.209931415523535
ISIC,1995,4,F1-C0,old,27.734002977905405,20.967943796719545,34.37713523155596
ISIC,fixed_three_mean,4,F1-C0,old,25.42442258905673,20.505158614197974,30.075771032299475
ISIC,1993,4,F1-C0,current,-33.90129259694477,-44.444444444444436,-23.888795986622064
ISIC,1994,4,F1-C0,current,-28.511705685618736,-36.18262411347517,-20.41734860883797
ISIC,1995,4,F1-C0,current,-23.913043478260867,-34.581823671497574,-13.041910535117063
ISIC,fixed_three_mean,4,F1-C0,current,-28.77534725360813,-35.840194709759935,-22.050610418239273
ISIC,1993,4,F1-C0,HM,-3.775877846582226,-11.786673615359764,3.7693408330355322
ISIC,1994,4,F1-C0,HM,20.723622692894807,13.573806737825402,27.60240562429165
ISIC,1995,4,F1-C0,HM,9.17314636661542,-0.006508183584359898,17.498437566038973
ISIC,fixed_three_mean,4,F1-C0,HM,8.706963737642667,3.169906555322803,13.973423946451643
ISIC,1993,4,F1-C0,tail,10.256410256410263,0.5011496655518404,20.60419685990338
ISIC,1994,4,F1-C0,tail,18.589743589743584,8.333333333333336,29.79219001610306
ISIC,1995,4,F1-C0,tail,9.615384615384613,-1.5879807692307715,21.506293706293693
ISIC,fixed_three_mean,4,F1-C0,tail,12.82051282051282,4.380555555555555,21.805871212121207
