2026/09/15 17:22:37.226, 0, 0, 25.05
2026/09/15 17:22:52.355, 0, 0, 67.63
2026/09/15 17:23:07.443, 3762, 99, 310.82
2026/09/15 17:23:22.507, 3762, 90, 318.94
2026/09/15 17:23:37.598, 3762, 100, 353.86
2026/09/15 17:23:52.695, 3762, 82, 318.92
2026/09/15 17:24:07.782, 3762, 100, 352.20
2026/09/15 17:24:22.874, 3762, 88, 357.29
2026/09/15 17:24:37.939, 3762, 100, 352.09
2026/09/15 17:24:53.027, 3762, 91, 354.42
2026/09/15 17:25:08.099, 3762, 100, 345.46
2026/09/15 17:25:23.187, 3762, 85, 341.93
2026/09/15 17:25:38.284, 3762, 100, 355.97
2026/09/15 17:25:53.383, 3762, 100, 356.13
2026/09/15 17:26:08.474, 3762, 100, 353.95
2026/09/15 17:26:23.547, 3762, 100, 358.35
2026/09/15 17:26:38.642, 3762, 100, 325.42
2026/09/15 17:26:53.739, 3762, 87, 359.65
2026/09/15 17:27:08.845, 3762, 99, 344.93
2026/09/15 17:27:23.939, 3762, 86, 354.68
2026/09/15 17:27:39.003, 3762, 100, 353.27
2026/09/15 17:27:54.095, 3762, 80, 337.95
2026/09/15 17:28:09.186, 3762, 100, 356.48
2026/09/15 17:28:24.274, 3762, 88, 350.16
2026/09/15 17:28:39.358, 3762, 100, 357.02
2026/09/15 17:28:54.443, 3762, 100, 354.47
2026/09/15 17:29:09.534, 3762, 100, 328.67
2026/09/15 17:29:24.618, 3762, 99, 354.72
2026/09/15 17:29:39.713, 3762, 90, 351.90
2026/09/15 17:29:54.782, 3762, 88, 350.81
2026/09/15 17:30:09.828, 3762, 100, 353.97
2026/09/15 17:30:24.895, 3762, 99, 335.28
2026/09/15 17:30:39.982, 3762, 100, 355.76
2026/09/15 17:30:55.031, 3762, 99, 347.10
2026/09/15 17:31:10.099, 3762, 86, 324.12
2026/09/15 17:31:25.170, 3762, 99, 344.50
2026/09/15 17:31:40.220, 3762, 100, 359.51
2026/09/15 17:31:55.314, 3762, 100, 359.70
2026/09/15 17:32:10.383, 3762, 100, 360.60
2026/09/15 17:32:25.432, 3762, 89, 358.71
2026/09/15 17:32:40.522, 3762, 99, 358.55
2026/09/15 17:32:55.591, 3762, 99, 346.18
2026/09/15 17:33:10.682, 3762, 84, 315.59
2026/09/15 17:33:25.731, 3762, 100, 312.93
2026/09/15 17:33:40.823, 3762, 99, 311.87
2026/09/15 17:33:55.872, 3762, 99, 315.05
2026/09/15 17:34:10.920, 3762, 100, 323.93
2026/09/15 17:34:26.010, 3762, 100, 332.53
2026/09/15 17:34:41.056, 3762, 72, 347.69
2026/09/15 17:34:56.147, 3762, 95, 357.08
2026/09/15 17:35:11.235, 3762, 100, 358.25
2026/09/15 17:35:26.303, 3762, 89, 356.30
2026/09/15 17:35:41.394, 3762, 88, 336.39
2026/09/15 17:35:56.488, 3762, 99, 355.03
2026/09/15 17:36:11.574, 3762, 99, 348.35
2026/09/15 17:36:26.666, 3762, 99, 333.44
2026/09/15 17:36:41.762, 3762, 100, 346.40
2026/09/15 17:36:56.807, 3762, 91, 350.24
2026/09/15 17:37:11.856, 1887, 86, 324.03
2026/09/15 17:37:26.942, 3762, 88, 359.71
2026/09/15 17:37:41.992, 3762, 86, 320.20
2026/09/15 17:37:57.082, 3762, 36, 305.90
2026/09/15 17:38:12.171, 3762, 100, 358.97
2026/09/15 17:38:27.262, 3762, 99, 321.46
2026/09/15 17:38:42.326, 3762, 88, 352.96
2026/09/15 17:38:57.399, 3762, 100, 306.22
2026/09/15 17:39:12.444, 3762, 90, 328.27
2026/09/15 17:39:27.530, 3762, 99, 328.65
2026/09/15 17:39:42.576, 3762, 99, 307.62
2026/09/15 17:39:57.658, 3762, 88, 357.98
2026/09/15 17:40:12.746, 3762, 88, 351.45
2026/09/15 17:40:27.814, 3762, 88, 359.03
2026/09/15 17:40:42.886, 3762, 100, 312.80
2026/09/15 17:40:57.974, 3762, 88, 351.48
2026/09/15 17:41:13.066, 3762, 67, 330.79
2026/09/15 17:41:28.158, 3762, 100, 360.80
2026/09/15 17:41:43.208, 3762, 83, 354.43
2026/09/15 17:41:58.278, 3762, 100, 357.41
2026/09/15 17:42:13.324, 3762, 100, 351.63
2026/09/15 17:42:28.419, 3762, 87, 351.61
2026/09/15 17:42:43.510, 3762, 100, 359.56
2026/09/15 17:42:58.606, 3762, 88, 354.34
2026/09/15 17:43:13.694, 3762, 100, 357.55
2026/09/15 17:43:28.744, 3762, 55, 315.02
2026/09/15 17:43:43.840, 3762, 53, 316.98
2026/09/15 17:43:58.930, 3762, 100, 311.10
2026/09/15 17:44:14.022, 3762, 98, 357.31
2026/09/15 17:44:29.063, 3762, 99, 353.54
2026/09/15 17:44:44.147, 3762, 97, 315.48
2026/09/15 17:44:59.215, 3762, 100, 306.03
2026/09/15 17:45:14.282, 3762, 40, 313.72
2026/09/15 17:45:29.354, 3762, 100, 348.11
2026/09/15 17:45:44.403, 3762, 96, 355.77
2026/09/15 17:45:59.452, 1887, 86, 310.96
2026/09/15 17:46:14.542, 1887, 41, 325.84
2026/09/15 17:46:29.611, 1887, 57, 318.60
2026/09/15 17:46:44.659, 1887, 57, 313.37
2026/09/15 17:46:59.746, 1887, 86, 319.86
2026/09/15 17:47:14.818, 1887, 86, 324.12
2026/09/15 17:47:29.886, 1887, 86, 376.68
2026/09/15 17:47:44.946, 1887, 86, 369.74
2026/09/15 17:48:00.034, 1887, 86, 376.00
2026/09/15 17:48:15.118, 1887, 83, 373.65
2026/09/15 17:48:30.214, 1887, 86, 372.26
2026/09/15 17:48:45.298, 1887, 60, 333.78
2026/09/15 17:49:00.390, 1887, 77, 335.05
2026/09/15 17:49:15.436, 1887, 85, 334.97
2026/09/15 17:49:30.526, 1887, 58, 328.12
2026/09/15 17:49:45.614, 1887, 85, 340.04
2026/09/15 17:50:00.707, 1887, 57, 337.97
2026/09/15 17:50:15.798, 1887, 71, 335.17
2026/09/15 17:50:30.894, 1887, 0, 109.34
2026/09/15 17:50:45.983, 1887, 77, 332.13
2026/09/15 17:51:01.050, 1887, 60, 336.62
2026/09/15 17:51:16.096, 1887, 62, 346.71
2026/09/15 17:51:31.183, 1887, 57, 335.54
2026/09/15 17:51:46.271, 1887, 55, 339.04
2026/09/15 17:52:01.359, 1887, 85, 365.94
