parent_id,split,original_label,in_parent_base,n,metric,mean,quantiles
1993,val,3,True,40,A_main_cosine,0.9162959902179759,"[0.8403563276394858, 0.847655021396847, 0.9009160539237662, 0.9258325978718983, 0.9376101771643127, 0.9539462789080275, 0.9561599249952559]"
1993,val,3,True,40,A_few_cosine,0.801640774807748,"[0.654525361257587, 0.6989134127749645, 0.7515387562881913, 0.8065285428897093, 0.855548954090248, 0.8888511358649849, 0.9269952934222272]"
1993,train,7,True,27,main_norm,90.64141357757038,"[87.32376094265577, 87.67675317280369, 89.17453884571262, 90.33787760784136, 91.56680898690357, 94.72031557915679, 96.79188870872518]"
1993,train,7,True,27,few_norm,92.64248245925309,"[85.5370912379553, 88.61703898243204, 91.39309802167028, 93.19911834054571, 94.24796281597747, 95.97378063241626, 96.17684906683155]"
1993,train,7,True,27,main_to_few_norm_ratio,0.9788292748331126,"[0.938829851613457, 0.9426578832167253, 0.958287214770396, 0.9719347092403243, 0.9994472149454547, 1.027895696496181, 1.0345654302365195]"
1993,train,7,True,27,main_few_cosine,0.7190031109276758,"[0.5661111973147726, 0.6064131562978927, 0.6617132743785146, 0.7259647857667582, 0.7845012734301228, 0.8247298899668442, 0.8326350791559867]"
1993,train,7,True,27,A_main_cosine,0.9284921007655922,"[0.8716353459333439, 0.8937226019044888, 0.9274101372529502, 0.9314976279150617, 0.9421515803664189, 0.9494160637304655, 0.9627847008148352]"
1993,train,7,True,27,A_few_cosine,0.7913524566336845,"[0.6217912280537631, 0.6750634495328549, 0.7270053988573864, 0.8139641450116254, 0.8560585411997643, 0.9069106752969492, 0.9154834442224162]"
1993,val,7,True,24,main_norm,89.34104632636429,"[86.75329474779676, 86.97268512912902, 87.8017868382233, 89.17342068133567, 90.20590518579198, 92.75523830308595, 94.0622061611519]"
1993,val,7,True,24,few_norm,90.51654528257143,"[86.4273296553474, 87.11998129649352, 88.09560744453626, 89.89036311548023, 92.68756719923897, 95.18573595291437, 96.34086349965106]"
1993,val,7,True,24,main_to_few_norm_ratio,0.9874894188101545,"[0.9437642176340466, 0.9591262459078563, 0.9762751367802622, 0.9852844076902854, 0.993827124125857, 1.0331027899853173, 1.0430966627913187]"
1993,val,7,True,24,main_few_cosine,0.7362245790752177,"[0.5972832067033658, 0.6058345478009909, 0.6899308943419781, 0.7476592125032557, 0.7824678993441131, 0.826948016382346, 0.8874703610097877]"
1993,val,7,True,24,A_main_cosine,0.9247824142253767,"[0.8706753033645888, 0.8782718786728294, 0.9086464272034802, 0.9271622987855308, 0.944208376643592, 0.9561532157018664, 0.9573359374803646]"
1993,val,7,True,24,A_few_cosine,0.8190457142430428,"[0.68930456598286, 0.7300517145261487, 0.7706126367422637, 0.8254173816631747, 0.8661315834943134, 0.9159835257830093, 0.93282944698153]"
1993,train,5,False,256,main_norm,89.70543001348182,"[85.93585671173678, 87.15351679310777, 88.46522341553452, 89.61512201500457, 90.76749589015893, 92.70676532400407, 94.4118957197762]"
1993,train,5,False,256,few_norm,90.42726512872915,"[84.38012727177946, 86.38673780640845, 88.46908240939072, 90.23566335974573, 92.2976064250854, 95.39133340068608, 97.8469922458771]"
1993,train,5,False,256,main_to_few_norm_ratio,0.9926984803810662,"[0.9168759221850696, 0.9471532709071463, 0.9697319854142525, 0.9950934710332727, 1.0135434208579535, 1.0382927424463615, 1.055529748449794]"
1993,train,5,False,256,main_few_cosine,0.7313532110136529,"[0.5682320084343975, 0.6189537889785571, 0.6905560664822351, 0.7393019036492089, 0.7740675527093479, 0.8219480337222351, 0.9072029544223509]"
1993,train,5,False,256,A_main_cosine,0.9284752517598226,"[0.8335138168522843, 0.890165999654606, 0.9171476332517483, 0.9310053105745394, 0.9442761640976665, 0.9571056049274469, 0.9682839907615192]"
1993,train,5,False,256,A_few_cosine,0.810623367794067,"[0.6297202580250577, 0.6836170574349302, 0.7689251740088036, 0.8227977830615059, 0.8615191416366408, 0.8997792841203542, 0.9344613516456427]"
1993,val,5,False,37,main_norm,90.10198604197352,"[87.24208039902604, 87.81479747232439, 88.65343549882212, 89.43587229783303, 91.52545883109178, 94.31019674399266, 95.55715785526615]"
1993,val,5,False,37,few_norm,90.19949830619568,"[84.74034034370703, 87.08947172002183, 88.73819195847909, 90.0209943878064, 91.59544377485601, 93.88164821340943, 95.76966010107432]"
1993,val,5,False,37,main_to_few_norm_ratio,0.9994467111626546,"[0.9292808583009965, 0.947093411535778, 0.9810781775747107, 1.0078471586626365, 1.0216688373117018, 1.0384349989896984, 1.0436258189350944]"
1993,val,5,False,37,main_few_cosine,0.7329943628392328,"[0.563713126191191, 0.6224157569010413, 0.6616420883544021, 0.7352580467018506, 0.7933496985115256, 0.8478055692971671, 0.8660920572214074]"
1993,val,5,False,37,A_main_cosine,0.9346368451297691,"[0.8682746452919694, 0.9042906650854464, 0.9253861561910448, 0.9397937359249736, 0.9461918471405945, 0.9559030200718598, 0.9601172807015631]"
1993,val,5,False,37,A_few_cosine,0.7997012741525112,"[0.6329858640959927, 0.6788911818179625, 0.751680921067615, 0.8053077912007548, 0.8634071987207326, 0.9064388968406247, 0.9227277171982217]"
1993,train,6,False,44,main_norm,90.23561938515486,"[85.681102574418, 86.35941220865777, 87.94793412646736, 90.81556927020318, 92.36076220538048, 93.60066849869358, 94.77636858832307]"
1993,train,6,False,44,few_norm,91.51978257165644,"[86.8520104968065, 87.94960036132784, 89.92119806769875, 92.28754208030499, 92.913207125616, 94.31324014937951, 95.90998246868003]"
1993,train,6,False,44,main_to_few_norm_ratio,0.9860078440999754,"[0.9467389332747669, 0.9609671440887629, 0.9738582083190416, 0.9849945731355967, 0.9954351715702936, 1.0146948107525748, 1.029261843983577]"
1993,train,6,False,44,main_few_cosine,0.7141749462752305,"[0.5807260767148864, 0.6044192325794056, 0.6573762582584992, 0.714332324245003, 0.7659642287675412, 0.8228639230722328, 0.8402197821324473]"
1993,train,6,False,44,A_main_cosine,0.9204369927258648,"[0.8852776485787147, 0.8957536864888667, 0.9147329335969969, 0.9216110515879012, 0.9282336914408309, 0.9424653583114055, 0.9469586120856308]"
1993,train,6,False,44,A_few_cosine,0.7997440381864103,"[0.6245315451720328, 0.6991843023700968, 0.7544079799620742, 0.7875001149226015, 0.86153967699178, 0.8926860929133674, 0.931539454439763]"
1993,val,6,False,26,main_norm,90.63742283663694,"[87.01154415516467, 87.65547442554187, 88.40293483250619, 90.5662951549542, 92.47961056748893, 94.06634433300094, 95.08342910626267]"
1993,val,6,False,26,few_norm,91.3046192992093,"[86.94733661848815, 88.25746307408721, 89.38068904818493, 91.69317104277226, 92.98524633436595, 95.1310545407937, 96.06603700155092]"
1993,val,6,False,26,main_to_few_norm_ratio,0.9930084464954866,"[0.942524393631031, 0.9488648330475384, 0.9774742210024899, 0.9970272096434541, 1.0118376761486212, 1.031650485172102, 1.0380058158217356]"
1993,val,6,False,26,main_few_cosine,0.7338926918791567,"[0.5880534482342467, 0.6088243647797789, 0.6790696128215343, 0.7422300619370827, 0.8045752468781957, 0.8386710190763754, 0.8421399750613061]"
1993,val,6,False,26,A_main_cosine,0.9292810943230421,"[0.8876078950115973, 0.8931860190237555, 0.9171709193830015, 0.9342590920540589, 0.9398395081697043, 0.9515009969689396, 0.9606205682295275]"
1993,val,6,False,26,A_few_cosine,0.8021623112051798,"[0.6687034563134261, 0.6830340509996904, 0.7422612313099125, 0.8156543904268865, 0.8650716326293229, 0.9063975999994103, 0.9198286250496266]"
1993,train,2,False,2835,main_norm,89.42592743052894,"[84.23022154339758, 86.88130914749303, 88.21220457211706, 89.30004961462258, 90.49361123004388, 92.45999446682966, 96.94313523506729]"
1993,train,2,False,2835,few_norm,89.34876373961215,"[82.97045942694567, 86.06355796555063, 87.84225097856388, 89.11773640328106, 90.60027107874438, 93.38193754434457, 102.40507842617322]"
1993,train,2,False,2835,main_to_few_norm_ratio,1.0012740953860688,"[0.9116149652922589, 0.9611722992978508, 0.9856179599054508, 1.0021224486327653, 1.0176036972928322, 1.0383153744862792, 1.088953871765113]"
1993,train,2,False,2835,main_few_cosine,0.7548089560534783,"[0.41408637584770813, 0.6377364044110416, 0.7149440956376887, 0.7605275973011992, 0.8012221644030686, 0.8513697446490921, 0.922489772843837]"
1993,train,2,False,2835,A_main_cosine,0.9342540923934198,"[0.8008277273470313, 0.8916177097866202, 0.9224955299432478, 0.9381142134442284, 0.9498668981161064, 0.9641901784789989, 0.9782565645299037]"
1993,train,2,False,2835,A_few_cosine,0.8342698227484168,"[0.49448555011631096, 0.7300163830577564, 0.8067819802827597, 0.8428609215703426, 0.870138557201281, 0.9089594086238166, 0.9625166653370792]"
1993,val,2,False,46,main_norm,89.50186473131573,"[85.70498854503384, 86.87866219366086, 88.33382718735224, 89.62981047800362, 90.40170825067968, 92.56756984539658, 94.33733568827195]"
1993,val,2,False,46,few_norm,89.32031702419908,"[85.48217149275862, 86.58544656802181, 87.908644831364, 88.78740756756562, 90.7743211735864, 93.55494480007695, 94.19944947106927]"
1993,val,2,False,46,main_to_few_norm_ratio,1.0024104230910407,"[0.9374909145659865, 0.9679870801052234, 0.987320266194317, 1.0029563856312493, 1.0204700408282468, 1.035894524186403, 1.0468158665580158]"
1993,val,2,False,46,main_few_cosine,0.7576029460999006,"[0.5925082642922745, 0.6490851711231848, 0.7228933081718733, 0.7724660485513247, 0.7975559724075678, 0.8204267409067759, 0.8497123737800003]"
1993,val,2,False,46,A_main_cosine,0.9353346947860849,"[0.9037897466892266, 0.9068887097261435, 0.9211486764223623, 0.9342051442639694, 0.9487276973228587, 0.9653147152403581, 0.9674994682695548]"
1993,val,2,False,46,A_few_cosine,0.8293344454931221,"[0.637930810053652, 0.7630834228076111, 0.800811575488835, 0.8382701783665203, 0.8646585258506301, 0.8859258977816898, 0.9005799097617438]"
1993,train,1,False,3263,main_norm,89.42569778474166,"[83.4212437451477, 86.62769608608852, 88.10561474308142, 89.29064386584346, 90.59704114226287, 92.68256458688795, 97.69828144630507]"
1993,train,1,False,3263,few_norm,88.96300707417693,"[82.1518840976787, 85.00153678966339, 87.24274286848689, 88.792031380921, 90.5503611385545, 93.40451788087364, 99.91895062765842]"
1993,train,1,False,3263,main_to_few_norm_ratio,1.0057511804064825,"[0.9076711586578012, 0.9587205022285527, 0.9885735884733327, 1.0073700950646645, 1.024036352079254, 1.0470349685644373, 1.114398561564933]"
1993,train,1,False,3263,main_few_cosine,0.7407439394691574,"[0.4260816570174931, 0.6235921506031417, 0.6993753130833162, 0.7457927501353396, 0.7875731039887569, 0.841670299219662, 0.9152493638974037]"
1993,train,1,False,3263,A_main_cosine,0.9164695633756327,"[0.7472196465883033, 0.869419870925858, 0.9024178228361783, 0.9199713551490966, 0.9344330557970297, 0.9509943507905817, 0.9742190448723211]"
1993,train,1,False,3263,A_few_cosine,0.8309740244103032,"[0.4867697357714178, 0.7169389147286619, 0.7988511916470229, 0.8408238659027467, 0.8733913665137623, 0.9117410160272993, 0.9610498874426314]"
1993,val,1,False,37,main_norm,89.85531459830145,"[86.32768602794185, 86.57553942112327, 88.36316161175178, 89.80098471583904, 91.49184422864684, 92.6064598243617, 94.55319400683764]"
1993,val,1,False,37,few_norm,88.83334890919758,"[84.44138484460542, 85.1377626978836, 87.02106872294657, 88.64813285385478, 91.23453952787533, 93.05320847494407, 93.57291213811975]"
1993,val,1,False,37,main_to_few_norm_ratio,1.0119399287905695,"[0.9638651472714532, 0.975758053712862, 0.9957967309812017, 1.0122762119273971, 1.0246971001556577, 1.0506272224256077, 1.0578275802560335]"
1993,val,1,False,37,main_few_cosine,0.7639499284568021,"[0.595899735283927, 0.6799077223058799, 0.7423326828548749, 0.7724455983685987, 0.7914221325665685, 0.8375640586014431, 0.8508569080956372]"
1993,val,1,False,37,A_main_cosine,0.9226514446512171,"[0.836718031342806, 0.8720827864991829, 0.9150762357729679, 0.9259248901469022, 0.9427273570656827, 0.9530104230434923, 0.9703935355648909]"
1993,val,1,False,37,A_few_cosine,0.8427265708838985,"[0.7165029989605415, 0.7690748781374807, 0.8136872677811523, 0.8512493912011472, 0.8753020264199077, 0.9084889976873299, 0.9196252130617079]"
1994,train,3,True,1306,main_norm,88.9255008579527,"[83.16866006621753, 86.17902048417884, 87.58131946255409, 88.76395746500572, 90.11698340544018, 92.2801858704034, 98.21934541741035]"
1994,train,3,True,1306,few_norm,89.16709392637097,"[83.48995335060016, 86.45424069201857, 87.81758190782232, 88.98435528296503, 90.33446243819108, 92.54124733133767, 97.3516303519718]"
1994,train,3,True,1306,main_to_few_norm_ratio,0.9973357682293118,"[0.9416607171016291, 0.9806969130729174, 0.991248358557301, 0.9969459565373539, 1.0035352770552233, 1.0147188558808853, 1.0393234569629952]"
1994,train,3,True,1306,main_few_cosine,0.9483633628806096,"[0.8417405965732909, 0.9107946016404191, 0.9361689982026206, 0.9510777890808222, 0.9625059795484363, 0.9771704282345473, 0.9996413095230386]"
1994,train,3,True,1306,A_main_cosine,0.9705525391136115,"[0.9175619972471926, 0.9472950912867902, 0.9640373866315479, 0.9725549788693889, 0.9785407960129825, 0.9853689034221177, 0.9999999999976916]"
1994,train,3,True,1306,A_few_cosine,0.9781391456325027,"[0.9155459961875556, 0.9567565968245753, 0.9716843379560387, 0.9796882575251695, 0.985978477293191, 0.9936238775000217, 0.9999999999975293]"
1994,val,3,True,40,main_norm,88.30688572182169,"[84.9916606673573, 86.05820544582801, 87.29586845679208, 88.08453687690216, 89.0180015127214, 91.6579544201384, 93.64306061670939]"
1994,val,3,True,40,few_norm,88.73355204586159,"[85.91302695212372, 86.06344557786973, 87.65117255047254, 88.18050887884051, 89.50944792695968, 93.53623901034643, 94.34801098554144]"
1994,val,3,True,40,main_to_few_norm_ratio,0.9952877248128509,"[0.9775297854817313, 0.9785909486867641, 0.990187564654363, 0.9936681320877317, 1.0024645789710518, 1.0086999424353371, 1.0192536240772259]"
1994,val,3,True,40,main_few_cosine,0.948424129043288,"[0.9011796952449604, 0.9213897998417848, 0.9394395671686537, 0.9494621107861282, 0.9598165627225812, 0.976646962533145, 0.9937966797060636]"
1994,val,3,True,40,A_main_cosine,0.9748808320203569,"[0.9554206526623693, 0.9607735935604124, 0.9687086093040224, 0.9758864213806647, 0.9812057880473517, 0.9853010610069383, 0.9999999999964748]"
1994,val,3,True,40,A_few_cosine,0.9759140539089417,"[0.9477349661425628, 0.9618866790472367, 0.969103969808273, 0.9748687335362468, 0.9820828803792108, 0.9918889163042653, 0.9937967160312473]"
1994,train,7,True,27,main_norm,90.34885509313108,"[87.38585731775694, 87.54015900767617, 89.11895735838051, 90.33824802520095, 91.32358919408604, 93.50359433628738, 93.8188543708969]"
1994,train,7,True,27,few_norm,90.36189058699593,"[87.5877123254403, 87.87937199284097, 88.9848388667944, 89.9477618617504, 91.6766808356067, 93.67609524526085, 94.11907988623709]"
1994,train,7,True,27,main_to_few_norm_ratio,0.9999306044542814,"[0.9763534942825944, 0.983225729987298, 0.9945041630745757, 0.9973356543362965, 1.0049726692989709, 1.022536841897239, 1.023309075999373]"
1994,train,7,True,27,main_few_cosine,0.9563314200749548,"[0.9261171013678811, 0.9277092530688615, 0.9470175949459849, 0.9541085262761748, 0.9694876064214933, 0.9825008859051374, 0.9860648198395726]"
1994,train,7,True,27,A_main_cosine,0.9738287257743232,"[0.9461726286199348, 0.9554465675387118, 0.9665130885560231, 0.978241717085167, 0.9826259116873869, 0.986936079486032, 0.9877961301187664]"
1994,train,7,True,27,A_few_cosine,0.9810902567733563,"[0.963871537947829, 0.9670743218352672, 0.9757277569592177, 0.9796988712414163, 0.9886756449824694, 0.9996022852527182, 0.9996663411014299]"
1994,val,7,True,24,main_norm,89.0707768704731,"[85.82027421016981, 86.74675666819158, 87.20796374884827, 88.80864717517984, 90.07953818020373, 94.09195327569317, 95.39979470382754]"
1994,val,7,True,24,few_norm,89.06420019345579,"[86.09512131753439, 86.75806676779091, 87.39358997305634, 88.5825403771486, 89.66927692581623, 93.36153007123045, 96.45516010589874]"
1994,val,7,True,24,main_to_few_norm_ratio,1.0000857366818499,"[0.9871309654004953, 0.9890651253995048, 0.9937782942735571, 0.9998091554501901, 1.0075821188120635, 1.014031903827883, 1.0164072614001547]"
1994,val,7,True,24,main_few_cosine,0.9572914913287734,"[0.8946447559828492, 0.9163396545221609, 0.9522904249832188, 0.9614023382840635, 0.9685219328651444, 0.9777071519051784, 0.9814030672770753]"
1994,val,7,True,24,A_main_cosine,0.9760213554692162,"[0.9410526079947242, 0.9446596618806608, 0.9711393591513151, 0.9803689423059002, 0.9845532864654746, 0.9880981199271792, 0.9882976918984728]"
1994,val,7,True,24,A_few_cosine,0.9815510224328458,"[0.955752408204933, 0.9727752773456348, 0.9761083399887195, 0.9796169912288143, 0.9866649331022334, 0.9987441659613744, 0.9998465047731967]"
1994,train,4,True,458,main_norm,89.48687636176284,"[83.77790965761916, 86.86004097619978, 88.14918763800246, 89.34300454931933, 90.75372258749039, 92.55384822671672, 96.4572304821586]"
1994,train,4,True,458,few_norm,89.56553969986592,"[84.74997424793547, 87.07784619427639, 88.35896337215257, 89.47408614769057, 90.56927772909498, 92.70490248546656, 97.46419762599385]"
1994,train,4,True,458,main_to_few_norm_ratio,0.9991398240189592,"[0.9691620518609332, 0.983961696144992, 0.9937453299091695, 0.9984988593454247, 1.0044141476365436, 1.0162905266312932, 1.0302977544177172]"
1994,train,4,True,458,main_few_cosine,0.9535679336940365,"[0.8287955593126832, 0.9110391587877408, 0.9406561029178313, 0.9593573392001995, 0.9701353794184532, 0.980626294263248, 0.9994727578149606]"
1994,train,4,True,458,A_main_cosine,0.9744708350850151,"[0.9022797456030911, 0.9521083275204467, 0.9670748698305867, 0.977932942108001, 0.9838624809090522, 0.9880454699277388, 0.9999999999982405]"
1994,train,4,True,458,A_few_cosine,0.9805667992530385,"[0.9308247120630336, 0.9592134407011305, 0.9742037359433292, 0.9820472602602235, 0.9878410064971617, 0.9996390372513434, 0.999999999996801]"
1994,val,4,True,41,main_norm,89.87123775256477,"[85.50201033608617, 86.97204273763312, 88.23868122193936, 89.70152963276333, 91.19472674227313, 92.39257647421286, 94.77994434521297]"
1994,val,4,True,41,few_norm,89.88733378428401,"[85.92015349969648, 87.53123180811181, 88.62482228861947, 89.59644378912428, 91.08170350224171, 92.34145034838645, 95.18808854072999]"
1994,val,4,True,41,main_to_few_norm_ratio,0.99982700607217,"[0.9855130499361843, 0.9890613721035277, 0.9951333517623221, 0.9998112526739624, 1.0040227155499022, 1.0118011147152148, 1.0192223457136205]"
1994,val,4,True,41,main_few_cosine,0.9514057742215629,"[0.8761275384285776, 0.9121647859809776, 0.9376523890922255, 0.9596847669104228, 0.9720386419261807, 0.9823037833455919, 0.9995861312373335]"
1994,val,4,True,41,A_main_cosine,0.9728710431830246,"[0.9432376580846275, 0.9480299222273272, 0.9646475287724535, 0.9742476926230871, 0.9805856569582764, 0.9998906683602125, 0.9999999999983602]"
1994,val,4,True,41,A_few_cosine,0.9796998298292066,"[0.9560628605972004, 0.958467881667513, 0.9740426755970002, 0.9808274269955666, 0.9894060557158136, 0.993543720034976, 0.9997829615280359]"
1994,train,5,True,256,main_norm,89.43795502620515,"[85.88589144961097, 86.88252766530526, 88.02296387372809, 89.01864334401964, 90.62313511696794, 93.31870883920391, 96.35834956300694]"
1994,train,5,True,256,few_norm,89.56439770154708,"[85.38056094164757, 87.05338178824995, 88.21076602373381, 89.26692851044757, 90.50905266862235, 93.12033137943844, 96.32782486795519]"
1994,train,5,True,256,main_to_few_norm_ratio,0.9986159225886027,"[0.9719803662945828, 0.9831069124168478, 0.9922177525027214, 0.9988124320413828, 1.0043971285842863, 1.0164888341986282, 1.0263089172969884]"
1994,train,5,True,256,main_few_cosine,0.9522502597893492,"[0.8935464123778969, 0.9210052972523507, 0.9410516658630393, 0.9528109492332496, 0.9657002940696305, 0.9778416614350973, 0.9931308978009767]"
1994,train,5,True,256,A_main_cosine,0.9706401595061138,"[0.9296686439970273, 0.9474224073378706, 0.9643408718394708, 0.973055059708841, 0.97877519800303, 0.9858944987577906, 0.9999999999975202]"
1994,train,5,True,256,A_few_cosine,0.9807194003306943,"[0.9371311195528629, 0.9613202769810266, 0.9755252019818503, 0.9812132622490333, 0.988144162184822, 0.9996755208225224, 0.9999999999972811]"
1994,val,5,True,37,main_norm,89.60886484112146,"[85.9677772290359, 86.95331291851011, 88.10561493389363, 88.91315177223717, 91.03703364612454, 93.57753998299255, 94.84367561201145]"
1994,val,5,True,37,few_norm,89.77244502420285,"[86.45143613210438, 87.10363567163293, 88.3785665121599, 89.23410224008852, 91.02887632404622, 93.27122833050815, 94.27810222001746]"
1994,val,5,True,37,main_to_few_norm_ratio,0.9981590888431111,"[0.979539215531324, 0.982823825082173, 0.9918159848786593, 0.9998694538379453, 1.0048238048632732, 1.0098883906692244, 1.013477709244772]"
1994,val,5,True,37,main_few_cosine,0.9540468901912251,"[0.9072121727933263, 0.9206893229425845, 0.9396474180082475, 0.9557198326150798, 0.9711623240748102, 0.9793657738665094, 0.9808840766711897]"
