contrast,order_seed,session,metric,point_pp,lower95,upper95,resamples,seed,unit,parents_resampled,independent_confirmation,interpretation
S-F-CB minus S-F-U,1995,0,balanced_accuracy,37.31194481194481,30.439455530918956,44.40593454603804,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,0,balanced_accuracy,30.353494698006894,25.018771323791178,35.63570670702009,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,0,tail_rank2,45.83333333333333,25.0,68.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,0,tail_rank2,54.166666666666664,31.818181818181817,75.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,0,tail_rank2,88.46153846153845,76.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,0,tail_rank2,62.82051282051282,48.763580246913584,76.5432098765432,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,0,current_macro_recall,33.32363266814487,25.264890514890517,41.57642183992398,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,0,current_macro_recall,20.424906613931,11.682713103668991,28.33208372680369,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,0,current_macro_recall,37.31194481194481,30.439455530918956,44.40593454603804,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,0,current_macro_recall,30.353494698006894,25.018771323791178,35.63570670702009,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,0,label_6_recall,88.46153846153845,76.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,0,label_7_recall,45.83333333333333,25.0,68.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,0,label_7_recall,54.166666666666664,31.818181818181817,75.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,0,base_macro_recall,33.32363266814487,25.264890514890517,41.57642183992398,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,0,base_macro_recall,20.424906613931,11.682713103668991,28.33208372680369,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,0,base_macro_recall,37.31194481194481,30.439455530918956,44.40593454603804,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,0,base_macro_recall,30.353494698006894,25.018771323791178,35.63570670702009,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,0,tail_base_macro_recall,45.83333333333333,25.0,68.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,0,tail_base_macro_recall,54.166666666666664,31.818181818181817,75.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,0,tail_base_macro_recall,88.46153846153845,76.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,0,tail_base_macro_recall,62.82051282051282,48.763580246913584,76.5432098765432,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,balanced_accuracy,41.51974014778892,35.05030866407908,48.23390791386619,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,1,balanced_accuracy,31.155906460784504,24.087491224468774,38.46466145479303,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,1,balanced_accuracy,30.850341429609724,24.17372127240548,37.20468396455238,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,1,balanced_accuracy,34.508662679394384,29.135342257713972,39.91866776635083,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,tail_rank2,67.3076923076923,54.28409090909091,79.6474358974359,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,1,tail_rank2,54.166666666666664,29.618055555555557,76.92307692307692,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,1,tail_rank2,76.92307692307693,58.62068965517241,92.8633004926108,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,1,tail_rank2,66.13247863247864,52.485618729096984,79.36546092796091,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,old_macro_recall,27.612250554323722,19.884695285493926,35.29898437683996,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,1,old_macro_recall,50.388650845967916,41.11051561831408,59.24687292217779,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,1,old_macro_recall,19.957120582120588,12.137723387723389,27.649532487032488,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,1,old_macro_recall,32.65267399413741,26.86579713362064,38.466806064431914,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,current_macro_recall,69.33471933471934,57.13507791327913,81.02008258258257,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,1,current_macro_recall,-7.309582309582311,-17.94318990042675,3.409090909090907,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,1,current_macro_recall,52.63678312458801,40.44679054054054,63.63366344222838,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,1,current_macro_recall,38.22064004990835,30.44417167370294,45.04872868088812,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,label_6_recall,84.61538461538461,66.66666666666667,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,1,label_6_recall,76.92307692307693,58.62068965517241,92.8633004926108,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,label_7_recall,50.0,29.166666666666668,69.56521739130434,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,1,label_7_recall,54.166666666666664,29.618055555555557,76.92307692307692,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,base_macro_recall,27.612250554323722,19.884695285493926,35.29898437683996,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,1,base_macro_recall,50.388650845967916,41.11051561831408,59.24687292217779,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,1,base_macro_recall,19.957120582120588,12.137723387723389,27.649532487032488,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,1,base_macro_recall,32.65267399413741,26.86579713362064,38.466806064431914,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,post_base_macro_recall,69.33471933471934,57.13507791327913,81.02008258258257,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,1,post_base_macro_recall,-7.309582309582311,-17.94318990042675,3.409090909090907,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,1,post_base_macro_recall,52.63678312458801,40.44679054054054,63.63366344222838,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,1,post_base_macro_recall,38.22064004990835,30.44417167370294,45.04872868088812,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,tail_base_macro_recall,50.0,29.166666666666668,69.56521739130434,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,1,tail_base_macro_recall,54.166666666666664,29.618055555555557,76.92307692307692,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,1,tail_base_macro_recall,76.92307692307693,58.62068965517241,92.8633004926108,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,1,tail_base_macro_recall,60.363247863247864,45.28791172595521,75.36525511525511,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,1,tail_post_base_macro_recall,84.61538461538461,66.66666666666667,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,balanced_accuracy,27.88042400979834,22.469455180424696,33.24541622172297,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,balanced_accuracy,30.7496404762444,25.292085470056783,36.23035205250542,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,balanced_accuracy,26.01912666964363,20.086439862218747,31.679981628600814,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,balanced_accuracy,28.216397051895456,23.435652482443146,32.92848821909996,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,tail_rank2,69.23076923076923,57.52296842650104,80.61645256916995,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,tail_rank2,71.15384615384616,58.97321428571429,83.33333333333334,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,tail_rank2,71.7948717948718,57.33115942028986,85.05648563393127,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,tail_rank2,70.72649572649573,58.973214285714285,81.78798285048285,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,old_macro_recall,38.8092296628882,32.50683312640392,44.86169144826076,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,old_macro_recall,29.600412496753965,22.49837162337162,36.769058046761145,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,old_macro_recall,28.65352154986301,22.205515244988923,35.19879333272305,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,old_macro_recall,32.354387903168394,27.109381152280704,37.598636303367144,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,current_macro_recall,-4.905992949471219,-16.666666666666657,6.086165935672517,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,current_macro_recall,34.19732441471571,25.041666666666664,42.391304347826086,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,current_macro_recall,18.1159420289855,4.7199074074074066,30.621964616096196,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,current_macro_recall,15.802424498076663,7.439953063284488,23.446997612122484,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,label_6_recall,88.46153846153845,76.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,label_6_recall,92.3076923076923,80.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,label_6_recall,76.92307692307693,58.62068965517241,92.8633004926108,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,label_6_recall,85.89743589743591,74.07407407407408,96.56848659003823,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,label_7_recall,50.0,29.166666666666668,69.56521739130434,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,label_7_recall,50.0,28.0,72.01818181818172,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,label_7_recall,66.66666666666666,45.833333333333336,86.36363636363636,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,label_7_recall,55.55555555555555,36.111111111111114,74.67499999999995,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,base_macro_recall,24.6119733924612,16.961818112273285,32.17855353487976,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,base_macro_recall,47.48722808174028,38.14959970303621,56.421859390609384,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,base_macro_recall,18.820756945756948,11.127561180914837,26.466670338976524,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,base_macro_recall,30.306652806652806,24.46724453524037,36.29947501742806,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,post_base_macro_recall,31.148874627135488,23.78709723823972,38.51025774744084,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,post_base_macro_recall,14.01205287074852,6.790816842039657,20.459299446001562,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,post_base_macro_recall,33.217496393530325,24.64642918345364,41.947470315318654,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,post_base_macro_recall,26.12614129713811,20.535133688417304,31.39010690356377,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,tail_base_macro_recall,50.0,29.166666666666668,69.56521739130434,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,tail_base_macro_recall,50.0,28.0,72.01818181818172,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,tail_base_macro_recall,76.92307692307693,58.62068965517241,92.8633004926108,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,tail_base_macro_recall,58.97435897435898,44.44358974358975,73.88949275362319,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1993,2,tail_post_base_macro_recall,88.46153846153845,76.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1994,2,tail_post_base_macro_recall,92.3076923076923,80.0,100.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,1995,2,tail_post_base_macro_recall,66.66666666666666,45.833333333333336,86.36363636363636,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-F-CB minus S-F-U,fixed_pair_mean,2,tail_post_base_macro_recall,82.47863247863248,71.99905582922824,91.30568974771872,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,0,balanced_accuracy,-0.9622135994087131,-4.9593190368309745,2.3918425324675407,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,0,balanced_accuracy,-1.8597560975609753,-4.18321043675553,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,0,balanced_accuracy,-0.180967680967683,-3.0596590909090913,3.0805187492687436,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,0,balanced_accuracy,-1.0009791259791239,-2.7996535211447435,0.7874559094899773,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,0,tail_rank2,-8.333333333333336,-21.73913043478261,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,0,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,0,tail_rank2,3.846153846153854,0.0,12.5,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,0,tail_rank2,-1.495726495726494,-6.349206349206348,2.7777777777777763,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,0,current_macro_recall,-0.9622135994087131,-4.9593190368309745,2.3918425324675407,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,0,current_macro_recall,-1.8597560975609753,-4.18321043675553,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,0,current_macro_recall,-0.180967680967683,-3.0596590909090913,3.0805187492687436,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,0,current_macro_recall,-1.0009791259791239,-2.7996535211447435,0.7874559094899773,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,0,label_6_recall,3.846153846153854,0.0,12.5,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,0,label_7_recall,-8.333333333333336,-21.73913043478261,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,0,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,0,base_macro_recall,-0.9622135994087131,-4.9593190368309745,2.3918425324675407,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,0,base_macro_recall,-1.8597560975609753,-4.18321043675553,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,0,base_macro_recall,-0.180967680967683,-3.0596590909090913,3.0805187492687436,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,0,base_macro_recall,-1.0009791259791239,-2.7996535211447435,0.7874559094899773,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,0,tail_base_macro_recall,-8.333333333333336,-21.73913043478261,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,0,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,0,tail_base_macro_recall,3.846153846153854,0.0,12.5,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,0,tail_base_macro_recall,-1.495726495726494,-6.349206349206348,2.7777777777777763,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,1,balanced_accuracy,-3.4363570034301745,-6.777472330976035,-0.4284219070403394,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,1,balanced_accuracy,0.867117117117111,-0.6734006734006714,2.512048458775038,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,1,balanced_accuracy,-1.144553644553639,-4.080198243669045,1.932143626184327,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,1,balanced_accuracy,-1.2379311769555674,-3.015104047267408,0.42923749091734714,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,1,tail_rank2,-4.006410256410263,-9.903874024526194,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,1,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,1,tail_rank2,-1.3354700854700876,-3.3012913415087315,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,1,old_macro_recall,-4.192997043606795,-8.446905827186756,-0.43686987354752216,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,1,old_macro_recall,0.625,0.0,1.973684210526315,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,1,old_macro_recall,-2.392506142506136,-6.540271805896807,1.4591750148152527,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,1,old_macro_recall,-1.9868343953709768,-4.339428824021847,0.29314364529784276,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,1,current_macro_recall,-1.9230769230769198,-7.7954434697855675,2.702702702702709,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,1,current_macro_recall,1.3513513513513544,-2.2727272727272805,5.557176494676487,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,1,current_macro_recall,1.3513513513513473,-2.564102564102562,5.483025398863008,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,1,current_macro_recall,0.25987525987526067,-2.352011597438426,2.875207151522943,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,1,label_6_recall,-3.846153846153854,-11.111111111111114,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,1,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,1,label_7_recall,-4.166666666666671,-13.63636363636364,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,1,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
