dataset,seed,task,contrast,metric,difference_pp,low,high
ISIC,fixed_three_mean,1,C3-P,BA,0.9978159978160003,-2.3413236591886775,4.42081236288553
ISIC,1993,1,C3-P,current,2.2727272727272805,0.0,5.681818181818187
ISIC,1994,1,C3-P,current,-2.0833333333333286,-8.333333333333329,5.0
ISIC,1995,1,C3-P,current,2.804054054054049,-3.947501778093882,9.89159891598915
ISIC,fixed_three_mean,1,C3-P,current,0.9978159978160003,-2.3413236591886775,4.42081236288553
ISIC,1994,1,C3-P,tail,-4.166666666666664,-16.66666666666667,10.0
ISIC,1993,2,C3-C1,BA,1.9008684405025775,-3.5310817752529964,7.447581762749444
ISIC,1994,2,C3-C1,BA,3.3389639639639626,-3.5252079002078958,9.888596602933884
ISIC,1995,2,C3-C1,BA,10.567945567945557,4.414462569950377,16.719829877724596
ISIC,fixed_three_mean,2,C3-C1,BA,5.269259324137366,1.5802369362763409,9.055248343790009
ISIC,1993,2,C3-C1,old,14.218403547671826,6.98051948051949,22.3504784688995
ISIC,1994,2,C3-C1,old,12.083333333333329,-0.6410256410256354,23.513076100728544
ISIC,1995,2,C3-C1,old,31.013513513513516,20.694444444444443,41.892758142758126
ISIC,fixed_three_mean,2,C3-C1,old,19.105083464839556,13.331575887139387,24.91977574914346
ISIC,1993,2,C3-C1,current,-10.416666666666657,-18.270830586684234,-2.9806547619047583
ISIC,1994,2,C3-C1,current,-5.4054054054054035,-11.430517399267401,0.0
ISIC,1995,2,C3-C1,current,-9.877622377622373,-16.6958041958042,-3.4090909090909207
ISIC,fixed_three_mean,2,C3-C1,current,-8.566564816564812,-12.751024874418391,-4.6563710961576845
ISIC,1993,2,C3-C1,tail,4.166666666666671,0.0,12.0
ISIC,1994,2,C3-C1,tail,4.166666666666664,-16.684782608695656,23.076923076923073
ISIC,1995,2,C3-C1,tail,-3.8461538461538396,-11.111111111111114,0.0
ISIC,fixed_three_mean,2,C3-C1,tail,1.4957264957264986,-6.818760064412241,9.722673160173159
ISIC,1993,2,C3-C1,HM,0.32509233675740745,-6.797828073695399,6.832211188213245
ISIC,1994,2,C3-C1,HM,2.2767717846779547,-4.456597269000348,9.349306284148579
ISIC,1995,2,C3-C1,HM,19.833572309659026,10.693729615238011,30.376672641190012
ISIC,fixed_three_mean,2,C3-C1,HM,7.478478810364796,3.0132964557752953,12.03310490785479
ISIC,1993,2,C1-C0,BA,1.25,0.0,3.2051282051282044
ISIC,1994,2,C1-C0,BA,-2.0326576576576656,-5.968972693972693,1.8655523255813962
ISIC,1995,2,C1-C0,BA,-2.26835664335664,-5.480647955647969,0.49533799533799083
ISIC,fixed_three_mean,2,C1-C0,BA,-1.0170047670047684,-2.870107296773486,0.7296708341881283
ISIC,1993,2,C1-C0,old,0.0,0.0,0.0
ISIC,1994,2,C1-C0,old,-5.416666666666671,-12.663239538239539,0.5299929946669029
ISIC,1995,2,C1-C0,old,-3.75,-8.108108108108105,0.0
ISIC,fixed_three_mean,2,C1-C0,old,-3.055555555555557,-5.820634920634921,-0.6944444444444429
ISIC,1993,2,C1-C0,current,2.5,0.0,6.410256410256409
ISIC,1994,2,C1-C0,current,1.3513513513513473,-2.439024390243901,5.342579421526792
ISIC,1995,2,C1-C0,current,-0.7867132867132938,-5.357142857142861,3.4090909090909065
ISIC,fixed_three_mean,2,C1-C0,current,1.021546021546018,-1.1905864197530858,3.3430899750299607
ISIC,1993,2,C1-C0,tail,0.0,0.0,0.0
ISIC,1994,2,C1-C0,tail,-8.333333333333336,-20.0,0.0
ISIC,1995,2,C1-C0,tail,-3.846153846153854,-11.111111111111114,0.0
ISIC,fixed_three_mean,2,C1-C0,tail,-4.059829059829063,-8.730328313661646,0.0
ISIC,1993,2,C1-C0,HM,1.2182681879171326,0.0,3.416560139815372
ISIC,1994,2,C1-C0,HM,-1.9262144496059221,-5.877540513404267,1.9138918062236792
ISIC,1995,2,C1-C0,HM,-3.621664244396328,-8.154071162007904,-0.1952788955283654
ISIC,fixed_three_mean,2,C1-C0,HM,-1.4432035020283724,-3.5498275658088234,0.48027257211599533
ISIC,1993,2,C2-C0,BA,3.1508684405025775,-2.1811958422012743,8.479955808080797
ISIC,1994,2,C2-C0,BA,1.9819819819819742,-4.606747916835485,8.549817299817297
ISIC,1995,2,C2-C0,BA,8.299588924588917,1.4579431070284805,14.825900394939236
ISIC,fixed_three_mean,2,C2-C0,BA,4.477479782357823,0.615502517682753,8.200056547729666
ISIC,1993,2,C2-C0,old,14.218403547671826,6.98051948051949,22.3504784688995
ISIC,1994,2,C2-C0,old,6.666666666666657,-4.8532608695652195,17.44189055804323
ISIC,1995,2,C2-C0,old,27.263513513513516,17.221688034188034,37.58491482496616
ISIC,fixed_three_mean,2,C2-C0,old,16.049527909284,10.30248320618151,21.530529670781263
ISIC,1993,2,C2-C0,current,-7.916666666666657,-15.384615384615387,-0.9151785714285782
ISIC,1994,2,C2-C0,current,-2.7027027027027017,-9.82142857142857,3.846153846153854
ISIC,1995,2,C2-C0,current,-10.664335664335667,-20.202020202020208,-3.4090909090909065
ISIC,fixed_three_mean,2,C2-C0,current,-7.094568344568342,-11.743954856227997,-2.7793746113868063
ISIC,1993,2,C2-C0,tail,4.166666666666671,0.0,12.0
ISIC,1994,2,C2-C0,tail,-4.166666666666671,-24.0,10.35406403940881
ISIC,1995,2,C2-C0,tail,-7.692307692307693,-22.22222222222223,0.0
ISIC,fixed_three_mean,2,C2-C0,tail,-2.5641025641025643,-10.898132664437014,5.55555555555556
ISIC,1993,2,C2-C0,HM,1.54336052467454,-5.11484928964047,8.091738515897184
ISIC,1994,2,C2-C0,HM,1.2107303320331866,-5.2197434836523025,7.6650825667232505
ISIC,1995,2,C2-C0,HM,16.211908065262698,7.084657949817674,26.205252705748755
ISIC,fixed_three_mean,2,C2-C0,HM,6.321999640656808,1.8801890396092513,10.667533813714035
ISIC,1993,2,C3-C0,BA,3.1508684405025775,-2.1811958422012743,8.479955808080797
ISIC,1994,2,C3-C0,BA,1.306306306306297,-5.053730612934159,7.599606773126498
ISIC,1995,2,C3-C0,BA,8.299588924588917,1.4579431070284805,14.825900394939236
ISIC,fixed_three_mean,2,C3-C0,BA,4.252254557132598,0.4370699011220202,7.910097695974112
ISIC,1993,2,C3-C0,old,14.218403547671826,6.98051948051949,22.3504784688995
ISIC,1994,2,C3-C0,old,6.666666666666657,-4.8532608695652195,17.44189055804323
ISIC,1995,2,C3-C0,old,27.263513513513516,17.221688034188034,37.58491482496616
ISIC,fixed_three_mean,2,C3-C0,old,16.049527909284,10.30248320618151,21.530529670781263
ISIC,1993,2,C3-C0,current,-7.916666666666657,-15.384615384615387,-0.9151785714285782
ISIC,1994,2,C3-C0,current,-4.054054054054056,-10.65980297157622,2.30764513804786
ISIC,1995,2,C3-C0,current,-10.664335664335667,-20.202020202020208,-3.4090909090909065
ISIC,fixed_three_mean,2,C3-C0,current,-7.545018795018794,-12.027590312558843,-3.323638167388172
ISIC,1993,2,C3-C0,tail,4.166666666666671,0.0,12.0
ISIC,1994,2,C3-C0,tail,-4.166666666666671,-24.0,10.35406403940881
ISIC,1995,2,C3-C0,tail,-7.692307692307693,-22.22222222222223,0.0
ISIC,fixed_three_mean,2,C3-C0,tail,-2.5641025641025643,-10.898132664437014,5.55555555555556
ISIC,1993,2,C3-C0,HM,1.54336052467454,-5.11484928964047,8.091738515897184
ISIC,1994,2,C3-C0,HM,0.35055733507203257,-5.8442537927480425,6.623893092950553
ISIC,1995,2,C3-C0,HM,16.211908065262698,7.084657949817674,26.205252705748755
ISIC,fixed_three_mean,2,C3-C0,HM,6.0352753083364234,1.6229161727702468,10.3170467062495
ISIC,1993,2,interaction,BA,-1.25,-3.2051282051282044,0.0
ISIC,1994,2,interaction,BA,1.3569819819819884,-3.1932075829729,5.647253902979231
ISIC,1995,2,interaction,BA,2.26835664335664,-0.49533799533799083,5.480647955647968
ISIC,fixed_three_mean,2,interaction,BA,0.7917795417795427,-1.07401319220475,2.7512070541030833
ISIC,1993,2,interaction,old,0.0,0.0,0.0
ISIC,1994,2,interaction,old,5.416666666666671,-0.5299929946669093,12.663239538239534
ISIC,1995,2,interaction,old,3.75,0.0,8.108108108108105
ISIC,fixed_three_mean,2,interaction,old,3.055555555555557,0.6944444444444429,5.820634920634919
ISIC,1993,2,interaction,current,-2.5,-6.410256410256409,0.0
ISIC,1994,2,interaction,current,-2.7027027027027017,-9.10943517329911,2.439024390243901
ISIC,1995,2,interaction,current,0.7867132867132938,-3.4090909090909065,5.357142857142861
ISIC,fixed_three_mean,2,interaction,current,-1.4719964719964693,-4.332926638687231,1.0944413648681957
ISIC,1993,2,interaction,tail,0.0,0.0,0.0
ISIC,1994,2,interaction,tail,8.333333333333336,0.0,20.0
ISIC,1995,2,interaction,tail,3.846153846153854,0.0,11.111111111111114
ISIC,fixed_three_mean,2,interaction,tail,4.059829059829063,0.0,8.730328313661646
ISIC,1993,2,interaction,HM,-1.2182681879171326,-3.416560139815374,0.0
ISIC,1994,2,interaction,HM,1.0660414526447681,-3.8322223081393196,5.600661791225444
ISIC,1995,2,interaction,HM,3.621664244396328,0.1952788955283646,8.154071162007899
ISIC,fixed_three_mean,2,interaction,HM,1.156479169707988,-1.0156748857681845,3.426163982490797
ISIC,1993,2,C2-P,BA,4.598577235772353,0.7104297494165277,8.68675595238095
ISIC,1994,2,C2-P,BA,1.2347560975609753,-1.1117424242424203,3.8461538461538396
ISIC,1995,2,C2-P,BA,-1.9737525987526112,-7.006209556575301,2.0833333333333286
ISIC,fixed_three_mean,2,C2-P,BA,1.2865269115269058,-0.9217295691773933,3.489608320019902
ISIC,1993,2,C2-P,old,-1.2195121951219505,-5.142706131078233,2.2727272727272805
ISIC,1994,2,C2-P,old,1.25,-2.5,5.415619107479529
ISIC,1995,2,C2-P,old,-0.10135135135134021,-6.6671864171864215,6.2294001318391565
ISIC,fixed_three_mean,2,C2-P,old,-0.02362118215776358,-2.9493161615254637,2.6354166666666674
ISIC,1993,2,C2-P,current,10.416666666666671,3.6585365853658587,17.841314935064936
ISIC,1994,2,C2-P,current,1.2195121951219505,0.0,3.8461538461538467
ISIC,1995,2,C2-P,current,-3.8461538461538396,-11.111111111111114,0.0
ISIC,fixed_three_mean,2,C2-P,current,2.596675005211594,-1.042557834561236,5.998445569752514
ISIC,1993,2,C2-P,tail,8.333333333333336,0.0,20.0
ISIC,1994,2,C2-P,tail,0.0,0.0,0.0
ISIC,1995,2,C2-P,tail,-7.692307692307693,-22.22222222222223,0.0
ISIC,fixed_three_mean,2,C2-P,tail,0.2136752136752141,-5.909391534391536,5.558333333333319
ISIC,1993,2,C2-P,HM,7.05753532829948,2.044536532085659,12.790677752094684
ISIC,1994,2,C2-P,HM,1.249701446172537,-0.6594747550214259,3.757864851958924
ISIC,1995,2,C2-P,HM,-1.6994977356276735,-6.813179541161187,2.725864957629237
ISIC,fixed_three_mean,2,C2-P,HM,2.202579679614781,-0.3307711025061581,4.7790851636841625
ISIC,1993,2,C3-P,BA,4.598577235772353,0.7104297494165277,8.68675595238095
ISIC,1994,2,C3-P,BA,0.559080421885298,-1.9515376695166191,3.6061403302257022
ISIC,1995,2,C3-P,BA,-1.9737525987526112,-7.006209556575301,2.0833333333333286
ISIC,fixed_three_mean,2,C3-P,BA,1.06130168630168,-1.209718608165544,3.330265629489833
ISIC,1993,2,C3-P,old,-1.2195121951219505,-5.142706131078233,2.2727272727272805
ISIC,1994,2,C3-P,old,1.25,-2.5,5.415619107479529
ISIC,1995,2,C3-P,old,-0.10135135135134021,-6.6671864171864215,6.2294001318391565
ISIC,fixed_three_mean,2,C3-P,old,-0.02362118215776358,-2.9493161615254637,2.6354166666666674
ISIC,1993,2,C3-P,current,10.416666666666671,3.6585365853658587,17.841314935064936
ISIC,1994,2,C3-P,current,-0.1318391562294039,-3.7812137049941934,3.5714285714285694
ISIC,1995,2,C3-P,current,-3.8461538461538396,-11.111111111111114,0.0
ISIC,fixed_three_mean,2,C3-P,current,2.1462245547611425,-1.4230184855184886,5.659989722995527
ISIC,1993,2,C3-P,tail,8.333333333333336,0.0,20.0
ISIC,1994,2,C3-P,tail,0.0,0.0,0.0
ISIC,1995,2,C3-P,tail,-7.692307692307693,-22.22222222222223,0.0
ISIC,fixed_three_mean,2,C3-P,tail,0.2136752136752141,-5.909391534391536,5.558333333333319
ISIC,1993,2,C3-P,HM,7.05753532829948,2.044536532085659,12.790677752094684
ISIC,1994,2,C3-P,HM,0.3895284492113831,-2.26176338271462,3.3183365289879982
ISIC,1995,2,C3-P,HM,-1.6994977356276735,-6.813179541161187,2.725864957629237
ISIC,fixed_three_mean,2,C3-P,HM,1.9158553472943964,-0.6033208989124847,4.628651784471178
ISIC,1993,3,C3-C1,BA,2.085338579241011,-2.567234083093088,6.789150061571077
ISIC,1994,3,C3-C1,BA,5.595057363350044,-0.11937670325828655,11.761197920156896
ISIC,1995,3,C3-C1,BA,9.072406663870083,4.005534330221996,13.976108223201221
ISIC,fixed_three_mean,3,C3-C1,BA,5.584267535487046,2.3574386675317336,8.857349938041484
ISIC,1993,3,C3-C1,old,8.923226164079821,3.3895918613906426,14.40210611756664
ISIC,1994,3,C3-C1,old,15.61003076246979,8.03988556662976,23.126554742706652
ISIC,1995,3,C3-C1,old,16.921068796068802,9.712019029453234,23.66592472587255
ISIC,fixed_three_mean,3,C3-C1,old,13.818108574206137,9.488165784964565,18.303814099817544
ISIC,1993,3,C3-C1,current,-11.590436590436582,-19.73684210526315,-3.62945036663276
ISIC,1994,3,C3-C1,current,-14.434889434889442,-23.10606060606061,-6.3267813267813295
ISIC,1995,3,C3-C1,current,-6.624917600527361,-13.212343441001977,-0.280053688141923
ISIC,fixed_three_mean,3,C3-C1,current,-10.883414541951128,-15.159644985318177,-6.573059632599104
ISIC,1993,3,C3-C1,tail,1.9230769230769198,0.0,5.555555555555557
ISIC,1994,3,C3-C1,tail,20.833333333333336,6.896551724137931,38.095238095238095
ISIC,1995,3,C3-C1,tail,0.0,-12.0,10.354064039408824
ISIC,fixed_three_mean,3,C3-C1,tail,7.585470085470085,0.9382716049382722,14.829345037678355
ISIC,1993,3,C3-C1,HM,0.8541585152005382,-4.26203961511013,5.962820223899609
ISIC,1994,3,C3-C1,HM,8.15029214345607,1.4685930901722937,15.366118033079621
ISIC,1995,3,C3-C1,HM,4.134918953004586,-1.365716315733365,9.051899686924957
ISIC,fixed_three_mean,3,C3-C1,HM,4.379789870553732,0.7603781977418781,7.93797503722882
ISIC,1993,3,C1-C0,BA,1.0914760914760961,0.0,2.688172043010752
ISIC,1994,3,C1-C0,BA,-2.6185636856368504,-6.826360119888263,1.5605215245682897
ISIC,1995,3,C1-C0,BA,-1.0955710955711027,-3.475120992135519,0.968250170881748
ISIC,fixed_three_mean,3,C1-C0,BA,-0.8742195632439523,-2.4583108207680233,0.6798426466806528
ISIC,1993,3,C1-C0,old,0.0,0.0,0.0
ISIC,1994,3,C1-C0,old,-4.603521204130963,-10.911181386658594,1.4399334498941347
ISIC,1995,3,C1-C0,old,-1.6433566433566469,-5.2126814882032715,1.4523752563226224
ISIC,fixed_three_mean,3,C1-C0,old,-2.0822926158292034,-4.410784765967693,0.24143276937724853
ISIC,1993,3,C1-C0,current,3.274428274428274,0.0,8.064516129032256
ISIC,1994,3,C1-C0,current,1.3513513513513544,0.0,4.166666666666671
ISIC,1995,3,C1-C0,current,0.0,0.0,0.0
ISIC,fixed_three_mean,3,C1-C0,current,1.5419265419265429,0.0,3.451569822183854
ISIC,1993,3,C1-C0,tail,1.9230769230769198,0.0,5.555555555555557
ISIC,1994,3,C1-C0,tail,-8.333333333333336,-24.0,7.699999999999959
ISIC,1995,3,C1-C0,tail,-3.846153846153854,-11.111111111111114,0.0
ISIC,fixed_three_mean,3,C1-C0,tail,-3.418803418803423,-8.698168276972625,1.6650851161720706
ISIC,1993,3,C1-C0,HM,1.1290841698510121,0.0,3.0819539602044945
ISIC,1994,3,C1-C0,HM,-3.904644654542153,-9.963176238981086,1.6620965487376889
ISIC,1995,3,C1-C0,HM,-0.9025903550585355,-2.9326951629971916,0.8029071906834049
ISIC,fixed_three_mean,3,C1-C0,HM,-1.226050279916559,-3.2810120474202096,0.7460488771233176
ISIC,1993,3,C2-C0,BA,3.176814670717107,-1.745883520273762,8.188694048343168
ISIC,1994,3,C2-C0,BA,3.789501807794494,-1.5103664120570541,9.630395622367166
ISIC,1995,3,C2-C0,BA,7.976835568298981,3.2251845933225893,12.643169218056904
ISIC,fixed_three_mean,3,C2-C0,BA,4.981050682270194,1.7494637134474205,8.46224250949861
ISIC,1993,3,C2-C0,old,8.923226164079821,3.3895918613906426,14.40210611756664
ISIC,1994,3,C2-C0,old,12.226021753460778,5.128658265272581,19.60683684763034
ISIC,1995,3,C2-C0,old,15.277712152712155,8.852731922171921,21.468388507880853
ISIC,fixed_three_mean,3,C2-C0,old,12.142320023417584,7.866181522431527,16.57316458659676
ISIC,1993,3,C2-C0,current,-8.316008316008308,-17.948717948717942,1.8754222972972951
ISIC,1994,3,C2-C0,current,-13.083538083538087,-21.503496503496493,-5.050505050505052
ISIC,1995,3,C2-C0,current,-6.624917600527361,-13.212343441001977,-0.280053688141923
ISIC,fixed_three_mean,3,C2-C0,current,-9.341488000024585,-13.961946187313387,-4.680528743028753
ISIC,1993,3,C2-C0,tail,3.8461538461538396,0.0,11.111111111111114
ISIC,1994,3,C2-C0,tail,12.5,-4.166666666666668,30.434782608695656
ISIC,1995,3,C2-C0,tail,-3.846153846153854,-12.5,0.0
ISIC,fixed_three_mean,3,C2-C0,tail,4.166666666666662,-2.6846958999132937,10.932274838003423
ISIC,1993,3,C2-C0,HM,1.9832426850515503,-3.5327806474227286,7.6212061231713335
ISIC,1994,3,C2-C0,HM,5.005887322461142,-1.018221664716135,11.503218357026809
ISIC,1995,3,C2-C0,HM,3.2323285979460508,-2.028126463742173,7.931012824247579
ISIC,fixed_three_mean,3,C2-C0,HM,3.4071528684862478,-0.06706885189636722,6.818874179735797
ISIC,1993,3,C3-C0,BA,3.176814670717107,-1.745883520273762,8.188694048343168
ISIC,1994,3,C3-C0,BA,2.9764936777131936,-2.3514754869055245,8.740092177191027
ISIC,1995,3,C3-C0,BA,7.976835568298981,3.2251845933225893,12.643169218056904
ISIC,fixed_three_mean,3,C3-C0,BA,4.7100479722430935,1.5302788001395946,8.183054953676201
ISIC,1993,3,C3-C0,old,8.923226164079821,3.3895918613906426,14.40210611756664
ISIC,1994,3,C3-C0,old,11.006509558338827,4.164759195844783,18.19044318015354
ISIC,1995,3,C3-C0,old,15.277712152712155,8.852731922171921,21.468388507880853
ISIC,fixed_three_mean,3,C3-C0,old,11.735815958376934,7.556678348267518,16.066943421243803
ISIC,1993,3,C3-C0,current,-8.316008316008308,-17.948717948717942,1.8754222972972951
ISIC,1994,3,C3-C0,current,-13.083538083538087,-21.503496503496493,-5.050505050505052
ISIC,1995,3,C3-C0,current,-6.624917600527361,-13.212343441001977,-0.280053688141923
ISIC,fixed_three_mean,3,C3-C0,current,-9.341488000024585,-13.961946187313387,-4.680528743028753
ISIC,1993,3,C3-C0,tail,3.8461538461538396,0.0,11.111111111111114
ISIC,1994,3,C3-C0,tail,12.5,-4.166666666666668,30.434782608695656
ISIC,1995,3,C3-C0,tail,-3.846153846153854,-12.5,0.0
ISIC,fixed_three_mean,3,C3-C0,tail,4.166666666666662,-2.6846958999132937,10.932274838003423
ISIC,1993,3,C3-C0,HM,1.9832426850515503,-3.5327806474227286,7.6212061231713335
ISIC,1994,3,C3-C0,HM,4.245647488913917,-1.6230059649910578,10.789820534702557
ISIC,1995,3,C3-C0,HM,3.2323285979460508,-2.028126463742173,7.931012824247579
ISIC,fixed_three_mean,3,C3-C0,HM,3.153739590637173,-0.26573387210736604,6.584748381516041
ISIC,1993,3,interaction,BA,-1.0914760914760961,-2.688172043010752,0.0
ISIC,1994,3,interaction,BA,1.80555555555555,-2.555049482681057,6.244491431991426
ISIC,1995,3,interaction,BA,1.0955710955711027,-0.9682501708817488,3.4751209921355186
ISIC,fixed_three_mean,3,interaction,BA,0.6032168532168521,-1.017341983501103,2.225537833544573
ISIC,1993,3,interaction,old,0.0,0.0,0.0
ISIC,1994,3,interaction,old,3.384009009009013,-2.9270005117431612,9.776315634689496
ISIC,1995,3,interaction,old,1.6433566433566469,-1.4523752563226235,5.212681488203271
ISIC,fixed_three_mean,3,interaction,old,1.6757885507885533,-0.7971660435556481,4.129124238334761
ISIC,1993,3,interaction,current,-3.274428274428274,-8.064516129032256,0.0
ISIC,1994,3,interaction,current,-1.3513513513513544,-4.166666666666671,0.0
ISIC,1995,3,interaction,current,0.0,0.0,0.0
ISIC,fixed_three_mean,3,interaction,current,-1.5419265419265429,-3.4515698221838558,0.0
ISIC,1993,3,interaction,tail,-1.9230769230769198,-5.555555555555557,0.0
ISIC,1994,3,interaction,tail,8.333333333333336,-7.700000000000001,24.0
ISIC,1995,3,interaction,tail,3.846153846153854,0.0,11.111111111111114
ISIC,fixed_three_mean,3,interaction,tail,3.418803418803423,-1.6650851161720766,8.698168276972613
ISIC,1993,3,interaction,HM,-1.1290841698510121,-3.081953960204496,0.0
ISIC,1994,3,interaction,HM,3.1444048209949287,-2.5523571644421255,9.028207430050033
ISIC,1995,3,interaction,HM,0.9025903550585355,-0.802907190683405,2.9326951629971885
ISIC,fixed_three_mean,3,interaction,HM,0.972637002067484,-1.1093565139661539,3.016501005711043
ISIC,1993,3,C2-P,BA,3.8692538692538676,0.7418717418717499,7.120814301053392
ISIC,1994,3,C2-P,BA,2.1761534261534266,-0.8193171295305521,5.544542862283077
ISIC,1995,3,C2-P,BA,3.7459049959049935,0.8560398054139828,6.8245210481455425
ISIC,fixed_three_mean,3,C2-P,BA,3.2637707637707627,1.4897942950831071,5.168018869881642
ISIC,1993,3,C2-P,old,4.166666666666664,0.4995567705535816,8.247993214898905
ISIC,1994,3,C2-P,old,0.8840090090090129,-3.0487804878048763,5.230377934112679
ISIC,1995,3,C2-P,old,5.61885749385749,1.7562667061222896,9.80912546561615
ISIC,fixed_three_mean,3,C2-P,old,3.556511056511056,1.190497829263563,6.217209833803902
ISIC,1993,3,C2-P,current,3.2744282744282884,-2.564102564102569,9.109114174903652
ISIC,1994,3,C2-P,current,4.760442260442261,1.136363636363626,10.101010101010097
ISIC,1995,3,C2-P,current,0.0,-3.6585365853658516,3.5736062717769963
ISIC,fixed_three_mean,3,C2-P,current,2.678290178290183,-0.02727827727827527,5.514245890342382
ISIC,1993,3,C2-P,tail,4.006410256410248,0.0,10.093242355470627
ISIC,1994,3,C2-P,tail,8.333333333333336,0.0,21.739130434782602
ISIC,1995,3,C2-P,tail,0.0,0.0,0.0
ISIC,fixed_three_mean,3,C2-P,tail,4.113247863247861,0.0,9.759848484848474
ISIC,1993,3,C2-P,HM,3.761255538174808,0.45213866641571737,7.205166031053377
ISIC,1994,3,C2-P,HM,2.4732694035769427,-0.4743029363540517,5.919252191637684
ISIC,1995,3,C2-P,HM,2.1847849876703265,-0.5719133290382654,5.093920228586929
ISIC,fixed_three_mean,3,C2-P,HM,2.8064366431406924,1.0118342923549706,4.649134991549465
ISIC,1993,3,C3-P,BA,3.8692538692538676,0.7418717418717499,7.120814301053392
ISIC,1994,3,C3-P,BA,1.3631452960721262,-1.6597130125375226,4.7204572775085305
ISIC,1995,3,C3-P,BA,3.7459049959049935,0.8560398054139828,6.8245210481455425
ISIC,fixed_three_mean,3,C3-P,BA,2.9927680537436623,1.1198696377710529,4.95363649746119
ISIC,1993,3,C3-P,old,4.166666666666664,0.4995567705535816,8.247993214898905
ISIC,1994,3,C3-P,old,-0.3355031861129376,-4.308392227245028,4.010032182729545
ISIC,1995,3,C3-P,old,5.61885749385749,1.7562667061222896,9.80912546561615
ISIC,fixed_three_mean,3,C3-P,old,3.1500069914704056,0.6491234588729303,5.810205425944854
ISIC,1993,3,C3-P,current,3.2744282744282884,-2.564102564102569,9.109114174903652
ISIC,1994,3,C3-P,current,4.760442260442261,1.136363636363626,10.101010101010097
ISIC,1995,3,C3-P,current,0.0,-3.6585365853658516,3.5736062717769963
ISIC,fixed_three_mean,3,C3-P,current,2.678290178290183,-0.02727827727827527,5.514245890342382
ISIC,1993,3,C3-P,tail,4.006410256410248,0.0,10.093242355470627
ISIC,1994,3,C3-P,tail,8.333333333333336,0.0,21.739130434782602
ISIC,1995,3,C3-P,tail,0.0,0.0,0.0
ISIC,fixed_three_mean,3,C3-P,tail,4.113247863247861,0.0,9.759848484848474
ISIC,1993,3,C3-P,HM,3.761255538174808,0.45213866641571737,7.205166031053377
ISIC,1994,3,C3-P,HM,1.7130295700297182,-1.3734234464433865,5.181733959482945
ISIC,1995,3,C3-P,HM,2.1847849876703265,-0.5719133290382654,5.093920228586929
ISIC,fixed_three_mean,3,C3-P,HM,2.5530233652916174,0.7290958988952446,4.437645287439587
