dataset,comparison,task,metric,mean_difference_pp,paired_sd,low,high,resamples,bootstrap_seed,fixed_models_not_resampled
HK,CT-J-CB minus PT-CB,2,old,-4.464285714285713,3.8918740567327426,-11.01190476190476,0.0,2000,45001,True
HK,CT-J-CB minus PT-CB,2,current,-0.10416666666666667,0.18042195912175804,-0.3125,0.0,2000,45001,True
HK,CT-J-CB minus PT-CB,2,HM,-2.2209924004346866,1.9290443162924462,-5.8234893941712675,0.0,2000,45001,True
HK,CT-J-CB minus PT-CB,3,BA,-0.8901931651581853,1.103394104770612,-4.523824227524,2.8872343258463773,2000,45001,True
HK,CT-J-CB minus PT-CB,3,tail,-3.2738095238095255,23.829976334626178,-18.452380952380953,10.416666666666666,2000,45001,True
HK,CT-J-CB minus PT-CB,3,old,-6.954183604336042,6.288223249853285,-11.111327368854049,-3.2241458575300093,2000,45001,True
HK,CT-J-CB minus PT-CB,3,current,11.237787713197548,12.497440635276728,2.631230336148363,19.745860241761868,2000,45001,True
HK,CT-J-CB minus PT-CB,3,HM,2.778967852480875,4.701663945060377,-2.2219823062814994,8.103158742066709,2000,45001,True
HK,CT-J-CB minus PT-CB,4,BA,-7.896068700858933,5.840261407274607,-10.446241068338892,-5.1803152594476956,2000,45001,True
HK,CT-J-CB minus PT-CB,4,tail,-21.72619047619048,28.126181003170856,-28.571428571428573,-14.88095238095238,2000,45001,True
HK,CT-J-CB minus PT-CB,4,old,-11.978042406385775,9.040106203704685,-15.204443545400364,-8.469845133205526,2000,45001,True
HK,CT-J-CB minus PT-CB,4,current,4.349852415721604,3.8494990165425182,2.4933975454404256,6.38237274092486,2000,45001,True
HK,CT-J-CB minus PT-CB,4,HM,-5.68119015570331,5.056557193216133,-7.404220125527293,-3.879369881867298,2000,45001,True
HK,CT-J-CB minus PT-CB,5,BA,-16.07208668147505,6.899153539955619,-20.439990656237146,-11.939242224226511,2000,45001,True
HK,CT-J-CB minus PT-CB,5,tail,-20.928571428571427,25.17966056408325,-29.887499999999996,-12.279613095238096,2000,45001,True
HK,CT-J-CB minus PT-CB,5,old,-23.58714013359112,7.082068240579447,-28.652579667239042,-18.785693780858253,2000,45001,True
HK,CT-J-CB minus PT-CB,5,current,13.988127126989227,14.702407134921721,7.737476593551809,20.20579418014929,2000,45001,True
HK,CT-J-CB minus PT-CB,5,HM,-6.350976429011875,14.412016322831429,-10.56533394221425,-1.5854119015375567,2000,45001,True
HK,CT-J-CB minus PT-CB,6,BA,-20.198164434517206,7.58867880354423,-24.460262531840478,-16.125265138208952,2000,45001,True
HK,CT-J-CB minus PT-CB,6,tail,-11.511904761904765,10.830696958120445,-22.602083333333336,-1.6367559523809552,2000,45001,True
HK,CT-J-CB minus PT-CB,6,old,-25.221551491878643,8.404234988277002,-30.3137824992743,-20.40057662966082,2000,45001,True
HK,CT-J-CB minus PT-CB,6,current,4.9187708522899625,4.461747657311652,2.5338375796178383,7.937830161257705,2000,45001,True
HK,CT-J-CB minus PT-CB,6,HM,-14.892551218278017,10.606092291174672,-19.16748070488971,-10.606907996046408,2000,45001,True
HK,CT-J-CB minus PT-CB,7,BA,-29.55230323319528,17.491214295601555,-33.60268859361214,-25.341025768531846,2000,45001,True
HK,CT-J-CB minus PT-CB,7,tail,-22.69047619047619,8.614870074154213,-33.67251984126984,-11.535119047619052,2000,45001,True
HK,CT-J-CB minus PT-CB,7,old,-37.476827756974174,20.262834968682153,-42.0531147854644,-32.80475147213362,2000,45001,True
HK,CT-J-CB minus PT-CB,7,current,17.994843909478057,2.94816834480871,10.809312638580932,26.190476190476186,2000,45001,True
HK,CT-J-CB minus PT-CB,7,HM,-15.326866757267346,22.971449610376936,-20.404645210088184,-9.411664542226756,2000,45001,True
HK,CT-J-CB minus PT-CB,8,BA,-36.808599382306696,10.054506820286742,-41.31589538608101,-31.73224552070697,2000,45001,True
HK,CT-J-CB minus PT-CB,8,tail,-19.248015873015877,6.095279754011906,-30.95109126984127,-6.071081349206369,2000,45001,True
HK,CT-J-CB minus PT-CB,8,old,-45.5540566139033,11.809406412943728,-50.27389334905509,-40.266652089494414,2000,45001,True
HK,CT-J-CB minus PT-CB,8,current,24.409601238869538,23.83219886623792,12.281790025692466,37.507544961813245,2000,45001,True
HK,CT-J-CB minus PT-CB,8,HM,-32.52041164528438,23.587376226422204,-38.09617802710099,-25.653670304301,2000,45001,True
HK,CT-J-CB minus PT-CB,9,BA,-45.00764699959296,9.287045892200062,-49.016023295831594,-40.45189772699591,2000,45001,True
HK,CT-J-CB minus PT-CB,9,tail,-27.966269841269845,10.283172383037215,-38.30394345238095,-16.351562500000014,2000,45001,True
HK,CT-J-CB minus PT-CB,9,old,-54.70026679905095,8.51388721880653,-59.12600893067347,-49.58629375598169,2000,45001,True
HK,CT-J-CB minus PT-CB,9,current,32.53331139607101,15.534136499177873,29.094912484828686,36.122360102116566,2000,45001,True
HK,CT-J-CB minus PT-CB,9,HM,-45.8283661708312,23.906945290694846,-49.309165232268256,-41.951874845299606,2000,45001,True
HK,CT-J-CB minus PT-CB,10,BA,-51.242181665332815,1.4077837350189082,-54.304760609099354,-47.80201914314151,2000,45001,True
HK,CT-J-CB minus PT-CB,10,tail,-25.716411564625854,12.830694899025207,-33.386851615646265,-16.890571853741505,2000,45001,True
HK,CT-J-CB minus PT-CB,10,old,-60.6501232869579,0.5127476976323142,-64.03108499960096,-56.83172920614663,2000,45001,True
HK,CT-J-CB minus PT-CB,10,current,33.429292929292934,18.692145719549078,31.241919191919187,35.642045454545446,2000,45001,True
HK,CT-J-CB minus PT-CB,10,HM,-44.155352291775124,32.304776049677244,-47.06252987025301,-41.0816308895841,2000,45001,True
HK,CT-J-CB minus PT-CB,11,BA,-47.48965247392579,0.8522273313975298,-50.42234181218717,-44.21829475585345,2000,45001,True
HK,CT-J-CB minus PT-CB,11,tail,-24.24107142857143,8.267972847076846,-31.875,-15.892857142857144,2000,45001,True
HK,CT-J-CB minus PT-CB,11,old,-56.86489300643771,1.5433948942339262,-60.15301616879803,-53.079124999356495,2000,45001,True
HK,CT-J-CB minus PT-CB,11,current,15.011951076153741,13.356109468312846,12.684658738155179,17.396808697693643,2000,45001,True
HK,CT-J-CB minus PT-CB,11,HM,-65.06955061422437,5.215036205736074,-67.80604980751932,-62.06683182603586,2000,45001,True
HK,CT-J-CB minus PT-CB,all,Average_BA,-23.403738447894465,3.7177522606986266,-25.66353649706702,-20.893536625191913,2000,45001,True
HK,CT-Risk minus PT-CB,1,BA,0.0,0.0,0.0,0.0,2000,45001,True
HK,CT-Risk minus PT-CB,1,current,0.0,0.0,0.0,0.0,2000,45001,True
HK,CT-Risk minus PT-CB,2,BA,-2.28422619047619,1.9835114992790202,-5.654761904761902,0.0,2000,45001,True
HK,CT-Risk minus PT-CB,2,tail,-8.92857142857143,7.7837481134654904,-22.023809523809522,0.0,2000,45001,True
HK,CT-Risk minus PT-CB,2,old,-4.464285714285713,3.8918740567327426,-11.01190476190476,0.0,2000,45001,True
HK,CT-Risk minus PT-CB,2,current,-0.10416666666666667,0.18042195912175804,-0.3125,0.0,2000,45001,True
HK,CT-Risk minus PT-CB,2,HM,-2.2209924004346866,1.9290443162924462,-5.8234893941712675,0.0,2000,45001,True
HK,CT-Risk minus PT-CB,3,BA,-0.8901931651581853,1.103394104770612,-4.523824227524,2.8872343258463773,2000,45001,True
HK,CT-Risk minus PT-CB,3,tail,-3.2738095238095255,23.829976334626178,-18.452380952380953,10.416666666666666,2000,45001,True
HK,CT-Risk minus PT-CB,3,old,-6.954183604336042,6.288223249853285,-11.111327368854049,-3.2241458575300093,2000,45001,True
HK,CT-Risk minus PT-CB,3,current,11.237787713197548,12.497440635276728,2.631230336148363,19.745860241761868,2000,45001,True
HK,CT-Risk minus PT-CB,3,HM,2.778967852480875,4.701663945060377,-2.2219823062814994,8.103158742066709,2000,45001,True
HK,CT-Risk minus PT-CB,4,BA,-7.896068700858933,5.840261407274607,-10.446241068338892,-5.1803152594476956,2000,45001,True
HK,CT-Risk minus PT-CB,4,tail,-21.72619047619048,28.126181003170856,-28.571428571428573,-14.88095238095238,2000,45001,True
HK,CT-Risk minus PT-CB,4,old,-11.978042406385775,9.040106203704685,-15.204443545400364,-8.469845133205526,2000,45001,True
HK,CT-Risk minus PT-CB,4,current,4.349852415721604,3.8494990165425182,2.4933975454404256,6.38237274092486,2000,45001,True
HK,CT-Risk minus PT-CB,4,HM,-5.68119015570331,5.056557193216133,-7.404220125527293,-3.879369881867298,2000,45001,True
HK,CT-Risk minus PT-CB,5,BA,-16.07208668147505,6.899153539955619,-20.439990656237146,-11.939242224226511,2000,45001,True
HK,CT-Risk minus PT-CB,5,tail,-20.928571428571427,25.17966056408325,-29.887499999999996,-12.279613095238096,2000,45001,True
HK,CT-Risk minus PT-CB,5,old,-23.58714013359112,7.082068240579447,-28.652579667239042,-18.785693780858253,2000,45001,True
HK,CT-Risk minus PT-CB,5,current,13.988127126989227,14.702407134921721,7.737476593551809,20.20579418014929,2000,45001,True
HK,CT-Risk minus PT-CB,5,HM,-6.350976429011875,14.412016322831429,-10.56533394221425,-1.5854119015375567,2000,45001,True
HK,CT-Risk minus PT-CB,6,BA,-20.198164434517206,7.58867880354423,-24.460262531840478,-16.125265138208952,2000,45001,True
HK,CT-Risk minus PT-CB,6,tail,-11.511904761904765,10.830696958120445,-22.602083333333336,-1.6367559523809552,2000,45001,True
HK,CT-Risk minus PT-CB,6,old,-25.221551491878643,8.404234988277002,-30.3137824992743,-20.40057662966082,2000,45001,True
HK,CT-Risk minus PT-CB,6,current,4.9187708522899625,4.461747657311652,2.5338375796178383,7.937830161257705,2000,45001,True
HK,CT-Risk minus PT-CB,6,HM,-14.892551218278017,10.606092291174672,-19.16748070488971,-10.606907996046408,2000,45001,True
HK,CT-Risk minus PT-CB,7,BA,-29.555175449443293,17.372947094962303,-33.59130889504338,-25.328630614147553,2000,45001,True
HK,CT-Risk minus PT-CB,7,tail,-22.69047619047619,8.614870074154213,-33.67251984126984,-11.535119047619052,2000,45001,True
HK,CT-Risk minus PT-CB,7,old,-37.48017867593019,20.123942987731876,-42.02777477221604,-32.79857311670205,2000,45001,True
HK,CT-Risk minus PT-CB,7,current,17.994843909478057,2.94816834480871,10.809312638580932,26.190476190476186,2000,45001,True
HK,CT-Risk minus PT-CB,7,HM,-15.326916886457582,22.96893900835322,-20.409590920273164,-9.403324024199481,2000,45001,True
HK,CT-Risk minus PT-CB,8,BA,-36.27854456585599,10.815890995424335,-40.9829361699215,-30.674105717077925,2000,45001,True
HK,CT-Risk minus PT-CB,8,tail,-17.914682539682545,3.786155697037183,-30.45920138888889,-3.3826140873016026,2000,45001,True
HK,CT-Risk minus PT-CB,8,old,-44.948279680816775,12.619439554920405,-50.007826994403956,-39.21441655295761,2000,45001,True
HK,CT-Risk minus PT-CB,8,current,24.409601238869538,23.83219886623792,12.281790025692466,37.507544961813245,2000,45001,True
HK,CT-Risk minus PT-CB,8,HM,-31.9625916470401,24.275508569369833,-37.78269794095938,-25.00615038542586,2000,45001,True
HK,CT-Risk minus PT-CB,9,BA,-44.6777606018855,9.787920927778908,-48.63035491328746,-40.253309769119355,2000,45001,True
HK,CT-Risk minus PT-CB,9,tail,-26.855158730158735,11.980870306738083,-36.93960813492063,-15.729166666666666,2000,45001,True
HK,CT-Risk minus PT-CB,9,old,-54.32914460163007,9.075173762950271,-58.674297135017746,-49.45083831361208,2000,45001,True
HK,CT-Risk minus PT-CB,9,current,32.53331139607101,15.534136499177873,29.094912484828686,36.122360102116566,2000,45001,True
HK,CT-Risk minus PT-CB,9,HM,-45.3435995756557,24.631796883198035,-48.77173791988954,-41.55954786471321,2000,45001,True
HK,CT-Risk minus PT-CB,10,BA,-51.2695040697044,1.3719065308914258,-54.3393122782349,-47.82461473506347,2000,45001,True
HK,CT-Risk minus PT-CB,10,tail,-25.716411564625854,12.830694899025207,-33.386851615646265,-16.890571853741505,2000,45001,True
HK,CT-Risk minus PT-CB,10,old,-60.68048151403744,0.5545048017331088,-64.07941945126927,-56.84067924994137,2000,45001,True
HK,CT-Risk minus PT-CB,10,current,33.429292929292934,18.692145719549078,31.241919191919187,35.642045454545446,2000,45001,True
HK,CT-Risk minus PT-CB,10,HM,-44.214698005179265,32.32962754569055,-47.121913415310786,-41.14149097972969,2000,45001,True
HK,CT-Risk minus PT-CB,11,BA,-47.51863798117216,0.8322312658108548,-50.46038923831878,-44.250448681652166,2000,45001,True
HK,CT-Risk minus PT-CB,11,tail,-24.24107142857143,8.267972847076846,-31.875,-15.892857142857144,2000,45001,True
HK,CT-Risk minus PT-CB,11,old,-56.89822633977105,1.5998700059744118,-60.19733869540124,-53.11788474448723,2000,45001,True
HK,CT-Risk minus PT-CB,11,current,15.011951076153741,13.356109468312846,12.684658738155179,17.396808697693643,2000,45001,True
HK,CT-Risk minus PT-CB,11,HM,-65.13374664033155,5.107097364844968,-67.87531143179632,-62.14330920286344,2000,45001,True
HK,CT-Risk minus PT-CB,all,Average_BA,-23.330941985504268,3.819906092437714,-25.621999473230414,-20.792413431617955,2000,45001,True
HK,CT-ConCM minus PT-CB,1,BA,-0.09146341463414842,0.15841928118008383,-0.7037601626016254,0.5233739837398351,2000,45001,True
HK,CT-ConCM minus PT-CB,1,current,-0.09146341463414842,0.15841928118008383,-0.7037601626016254,0.5233739837398351,2000,45001,True
HK,CT-ConCM minus PT-CB,2,BA,-21.366067029176786,9.197605677611893,-24.984487184563406,-17.3937504949319,2000,45001,True
HK,CT-ConCM minus PT-CB,2,tail,-23.80952380952381,41.23930494211613,-33.333333333333336,-14.285714285714285,2000,45001,True
HK,CT-ConCM minus PT-CB,2,old,-29.097310210115086,12.256665026789733,-34.884150740858054,-22.03586606482949,2000,45001,True
HK,CT-ConCM minus PT-CB,2,current,-13.634823848238483,6.526133904899952,-17.849678184281846,-9.504573170731708,2000,45001,True
HK,CT-ConCM minus PT-CB,2,HM,-21.821645852150755,9.293946583522143,-26.02785992241902,-17.620548419266495,2000,45001,True
HK,CT-ConCM minus PT-CB,3,BA,-14.291220052925185,7.754628546024748,-18.238734784152957,-10.19551297181238,2000,45001,True
HK,CT-ConCM minus PT-CB,3,tail,-32.142857142857146,36.24604130390078,-45.833333333333336,-17.857142857142858,2000,45001,True
HK,CT-ConCM minus PT-CB,3,old,-27.09946401571223,16.622001697747162,-31.104788361513606,-22.634763887616515,2000,45001,True
HK,CT-ConCM minus PT-CB,3,current,11.325267872648922,10.143110302211717,2.8847491306507735,19.86827289286305,2000,45001,True
HK,CT-ConCM minus PT-CB,3,HM,-9.537921758826052,7.189102838491516,-14.661336029279639,-4.411330954516115,2000,45001,True
HK,CT-ConCM minus PT-CB,4,BA,-19.242180282332143,10.431336559769154,-22.932704282409418,-15.33823946204754,2000,45001,True
HK,CT-ConCM minus PT-CB,4,tail,-23.15476190476191,20.330757754799844,-32.916666666666664,-13.392857142857144,2000,45001,True
HK,CT-ConCM minus PT-CB,4,old,-23.081024178421,14.253130333630384,-27.289169997821528,-18.645532053906088,2000,45001,True
HK,CT-ConCM minus PT-CB,4,current,-7.725648594065556,2.100086690053249,-15.629951840919679,0.03670187975764991,2000,45001,True
HK,CT-ConCM minus PT-CB,4,HM,-17.102151777648373,10.287997258356643,-24.619516794401832,-12.739618364038243,2000,45001,True
HK,CT-ConCM minus PT-CB,5,BA,-21.406071031365723,8.821021442420667,-24.990679798631998,-17.47218347827813,2000,45001,True
HK,CT-ConCM minus PT-CB,5,tail,-38.13095238095238,19.92480549841478,-46.13110119047619,-30.02276785714286,2000,45001,True
HK,CT-ConCM minus PT-CB,5,old,-21.709863870460055,6.161009810183868,-26.01171152729567,-17.26595910332507,2000,45001,True
HK,CT-ConCM minus PT-CB,5,current,-20.190899674988398,48.06127820767366,-26.333144710525378,-14.329367789921067,2000,45001,True
HK,CT-ConCM minus PT-CB,5,HM,-29.464012514806328,42.09860436275227,-33.24426747909116,-25.044146625373923,2000,45001,True
HK,CT-ConCM minus PT-CB,6,BA,-41.59953439505848,23.1935964615397,-45.58763031452978,-37.67207635404684,2000,45001,True
HK,CT-ConCM minus PT-CB,6,tail,-45.035714285714285,11.553612828364777,-55.68452380952382,-35.07366071428574,2000,45001,True
HK,CT-ConCM minus PT-CB,6,old,-45.22508375269697,28.247643745600044,-49.97466106886629,-40.47837924075729,2000,45001,True
HK,CT-ConCM minus PT-CB,6,current,-23.47178760686606,23.00269880350477,-29.065446079492073,-16.2920528116223,2000,45001,True
HK,CT-ConCM minus PT-CB,6,HM,-57.617350746623096,17.368488441107846,-65.79394998753496,-49.39603896652962,2000,45001,True
HK,CT-ConCM minus PT-CB,7,BA,-47.500060668928406,17.03492511897051,-51.870189347655504,-43.074596996359475,2000,45001,True
HK,CT-ConCM minus PT-CB,7,tail,-38.06746031746032,11.746726840222589,-49.20471230158731,-26.138888888888886,2000,45001,True
HK,CT-ConCM minus PT-CB,7,old,-53.81469788772652,17.105067391218267,-58.471185542017956,-48.936575791987,2000,45001,True
HK,CT-ConCM minus PT-CB,7,current,-9.612237356139795,19.54791246755348,-17.287172685038538,-2.3795555731531377,2000,45001,True
HK,CT-ConCM minus PT-CB,7,HM,-39.35364728096218,37.97494068012644,-44.51544454835653,-33.5505694822797,2000,45001,True
HK,CT-ConCM minus PT-CB,8,BA,-49.31665704743954,5.373158119812328,-53.42474150632296,-44.6977721663761,2000,45001,True
HK,CT-ConCM minus PT-CB,8,tail,-28.414682539682545,12.815837438416635,-38.526785714285715,-17.0515873015873,2000,45001,True
HK,CT-ConCM minus PT-CB,8,old,-56.31362612441587,11.70844627751575,-60.64933503077402,-51.46093974182912,2000,45001,True
HK,CT-ConCM minus PT-CB,8,current,-0.33787350860521553,49.19515736481958,-5.805078221236757,6.444398250800689,2000,45001,True
HK,CT-ConCM minus PT-CB,8,HM,-48.142569406099646,7.3000637368659875,-52.49327641783941,-41.70802865973293,2000,45001,True
HK,CT-ConCM minus PT-CB,9,BA,-52.86792869154559,7.619470809103784,-56.869240141834965,-48.50447305110569,2000,45001,True
HK,CT-ConCM minus PT-CB,9,tail,-34.61309523809524,6.564979690245303,-44.99169146825397,-23.789186507936506,2000,45001,True
HK,CT-ConCM minus PT-CB,9,old,-60.913195280642846,7.242616218067286,-65.29256884580981,-56.056778200817355,2000,45001,True
HK,CT-ConCM minus PT-CB,9,current,11.49420402123244,10.841964195833809,7.59904648880052,15.474186048880748,2000,45001,True
HK,CT-ConCM minus PT-CB,9,HM,-55.50889343575644,2.0318067979264987,-58.75233255411712,-52.12563491184737,2000,45001,True
HK,CT-ConCM minus PT-CB,10,BA,-51.04529401510762,4.1953580829615715,-54.17514572308821,-47.544479618834934,2000,45001,True
HK,CT-ConCM minus PT-CB,10,tail,-27.50212585034014,1.453638679697753,-35.325077947845806,-18.892573696145128,2000,45001,True
HK,CT-ConCM minus PT-CB,10,old,-58.52058482037771,5.965630593039834,-62.006298143950694,-54.64804816493384,2000,45001,True
HK,CT-ConCM minus PT-CB,10,current,16.23232323232323,18.49270407677074,13.969696969696969,18.606060606060606,2000,45001,True
HK,CT-ConCM minus PT-CB,10,HM,-40.044507904897124,22.1021175448554,-43.18061635297436,-36.60665291932079,2000,45001,True
HK,CT-ConCM minus PT-CB,11,BA,-45.76001549965895,5.333167749056513,-48.631833323463795,-42.56857790749354,2000,45001,True
HK,CT-ConCM minus PT-CB,11,tail,-25.679563492063494,3.9632905467139263,-33.288690476190474,-17.871403769841272,2000,45001,True
HK,CT-ConCM minus PT-CB,11,old,-53.973636898537116,4.250777101898114,-57.203513442066544,-50.34873757913136,2000,45001,True
HK,CT-ConCM minus PT-CB,11,current,8.997460492862189,12.554153807201041,5.382213899878315,12.684205143254248,2000,45001,True
HK,CT-ConCM minus PT-CB,11,HM,-60.11656283101277,15.11466218513986,-62.68587780104928,-57.44517344922367,2000,45001,True
HK,CT-ConCM minus PT-CB,all,Average_BA,-33.13513564801569,7.650912506227685,-35.57479680706072,-30.54075017431332,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,1,BA,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,1,current,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,2,BA,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,2,tail,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,2,old,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,2,current,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,2,HM,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,3,BA,0.001365001365002172,0.38083721551021343,-0.5609142835020051,0.5293384630274867,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,3,tail,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,3,old,0.002047502047503258,0.57125582326532,-0.8413714252530056,0.7940076945412311,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,3,current,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,3,HM,0.03803059571452631,0.44197731058861484,-0.6509600167599707,0.7037688630205752,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,4,BA,0.24395319232275625,0.3302393128283458,-0.22874009769128054,0.753129330097443,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,4,tail,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,4,old,0.5668168168168167,0.2314273669939685,0.12919896640827014,1.1721946354299264,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,4,current,-0.7246376811594217,0.6275546404235075,-1.8518518518518476,0.0,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,4,HM,0.4392650928758404,0.5357882085030644,-0.14977927921589007,1.1131703541038864,2000,45001,True
ISIC,CT-Risk minus CT-J-CB,all,Average_BA,0.061329548421939606,0.1726553788647715,-0.11305776121036026,0.2247324952271594,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,1,BA,-7.171592324031342,11.81689848700359,-12.281051684613946,-2.5979875979876024,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,1,current,-7.171592324031342,11.81689848700359,-12.281051684613946,-2.5979875979876024,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,2,BA,-39.16402021584948,10.00208019107201,-44.3357023499196,-33.71702176122908,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,2,tail,-68.16239316239317,24.241309379436213,-81.3273148148148,-55.239687848383504,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,2,old,-57.097757402635445,11.363931537955365,-63.74795626837369,-50.02221268399235,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,2,current,-21.230283029063514,22.65900899222436,-26.992728349148457,-15.139168308355025,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,2,HM,-60.27623583764967,10.194180176555726,-66.47803491440484,-53.352294984595716,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,3,BA,-35.065180309082756,8.01114429461403,-39.919825462746786,-30.212013501850993,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,3,tail,-64.31623931623932,27.69114531431952,-74.29786324786325,-53.613095238095255,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,3,old,-42.899150856467934,1.6245661626144068,-48.47369853674679,-36.93601770457114,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,3,current,-19.397239214312382,21.03527329039215,-26.546025086916643,-12.52540552402853,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,3,HM,-46.79600024976429,6.803940544749673,-52.29637822012289,-40.683775521118456,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,4,BA,-30.63775674724773,3.40841544138491,-34.414060386412125,-27.07483568964802,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,4,tail,-59.18803418803419,7.6258031483694415,-70.54779202279201,-48.199257830762036,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,4,old,-34.32688743664354,11.202597166830937,-38.33423298786206,-30.556546159045773,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,4,current,-19.570364679060333,24.303942966116626,-24.62326979811948,-14.609621573494762,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,4,HM,-47.52388799609313,10.963412673955393,-51.85462841711895,-43.07291445754917,2000,45001,True
ISIC,CT-ConCM minus CT-J-CB,all,Average_BA,-28.009637399052824,4.755412190360431,-31.125230602859826,-24.937923540037556,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,1,BA,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,1,current,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,2,BA,-28.129176635274195,6.127755618858556,-32.83184984203047,-23.284629454497924,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,2,tail,-23.076923076923077,21.09792530875941,-32.834294871794874,-13.023076923076939,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,2,old,-56.12553518041323,11.647424251007138,-62.347038009095314,-49.22084654686399,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,2,current,-0.13281809013516485,9.220112561284436,-6.358363712311085,5.944459508342031,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,2,HM,-58.6241570550078,12.918411798478008,-64.36220259486072,-51.79296835919701,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,3,BA,-32.23491250930275,5.511614890303669,-36.49857657705431,-27.92587878524411,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,3,tail,-56.35683760683761,35.71753129722159,-66.07419484702093,-46.08371212121213,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,3,old,-49.76152459384167,7.662519046520248,-55.09929772262089,-44.254595216408724,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,3,current,2.818311659775072,6.112098202565549,-2.287554322615297,8.186783471213294,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,3,HM,-56.397262707330064,1.92727739401917,-61.77465974778779,-50.545131197345064,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,4,BA,-26.181077222633423,7.010446126609885,-29.75045924441227,-22.94355267096205,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,4,tail,-33.279914529914535,19.4870301248212,-42.06654456654456,-24.786324786324787,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,4,old,-32.79917965893575,11.069279571293237,-36.836427166361375,-29.054749985232444,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,4,current,-6.326769913726442,11.631339791555337,-11.338022761397195,-1.137173171455204,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,4,HM,-44.55051495796749,10.85861260917363,-49.0271463597079,-40.05221204547022,2000,45001,True
ISIC,CT-ConCM-CB minus CT-J-CB,all,Average_BA,-21.636291591802593,4.231528134039672,-24.03744348702864,-19.196067452905606,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,1,BA,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,1,current,0.0,0.0,0.0,0.0,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,2,BA,15.645945280091622,4.524351489292158,11.49329180489357,19.582281888488982,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,2,tail,9.722222222222221,24.414438654509645,3.7037037037037046,16.06481481481473,2000,45001,True
ISIC,CT-J-CB minus CT-J-Stale,2,old,36.747268332634185,6.085081284745144,29.706752137940935,43.768169924451506,2000,45001,True
