class_W_delta_norm,class_id,component_count,dataset,gamma,gate_reason,margin,margin_lower_bound,reliability,seed,semantic_scale,task
2.120610610433618e-13,7,23,ISIC,0.0,margin_nonpositive,-0.029046314075391686,-0.03227994397947852,0.0,1994,1.3048561334590085,4
1.793488290085294e-13,4,199,ISIC,0.0,margin_nonpositive,-0.006866378268689672,-0.00714472285649832,0.0,1994,1.3048561334590085,4
1.8081418067003128e-13,5,144,ISIC,0.0,margin_nonpositive,-0.021444413728423706,-0.023296914160361237,0.0,1994,1.3048561334590085,4
0.00012566479608540161,1,1018,ISIC,1.0177870981577329e-07,active,0.0011209948702472702,0.0002893545044969234,0.010462851369061494,1994,1.3048561334590085,4
1.4916347761497487e-13,0,6552,ISIC,0.0,margin_nonpositive,-0.002203683909696007,-0.0024316095410988224,0.0,1994,1.3048561334590085,4
1.977326783584879e-13,6,33,ISIC,0.0,margin_nonpositive,-0.022717442159634317,-0.026853621056313868,0.0,1994,1.3048561334590085,4
1.5175277641988154e-13,2,1168,ISIC,0.0,margin_nonpositive,-0.022865651113310546,-0.02349832225904137,0.0,1994,1.3048561334590085,4
0.00022187662834571915,1,1018,ISIC,1.0127634188742622e-07,active,0.0011210089063230545,0.00028828602243557153,0.010411207946027415,1995,2.732845471810834,1
0.009185836686683001,3,799,ISIC,4.200659179245194e-06,active,0.014009025330705006,0.013137033021551968,0.33983332760093615,1995,2.732845471810834,1
0.0001791364445764417,1,1018,ISIC,1.0146309446570394e-07,active,0.0011210061977536476,0.00028868418378671587,0.010430406111074365,1995,2.051108614367989,2
0.004609627760712101,3,799,ISIC,2.532055866005973e-06,active,0.004880421804462909,0.0043089091046241215,0.20484331955988322,1995,2.051108614367989,2
3.0554710512755775e-13,0,6552,ISIC,0.0,margin_nonpositive,-0.0022036665605907144,-0.0024316334708435667,0.0,1995,2.051108614367989,2
3.0048175216547847e-13,6,33,ISIC,0.0,margin_nonpositive,-0.02271746847735712,-0.02693997063174717,0.0,1995,2.051108614367989,2
0.0001671674831946724,1,1018,ISIC,1.0170364179719186e-07,active,0.0011210061977536476,0.0002891973942245309,0.010455134376751322,1995,1.9640569689877907,3
0.00441330703667248,3,799,ISIC,2.531397448352565e-06,active,0.004880421804462909,0.004308744057534693,0.2047900535717225,1995,1.9640569689877907,3
1.9039136132182939e-13,0,6552,ISIC,0.0,margin_nonpositive,-0.0022036665605907144,-0.002431606353495753,0.0,1995,1.9640569689877907,3
1.655802809114823e-13,6,33,ISIC,0.0,margin_nonpositive,-0.02271746847735712,-0.02686892695629587,0.0,1995,1.9640569689877907,3
1.832246181462191e-13,4,199,ISIC,0.0,margin_nonpositive,-0.006866391134583326,-0.007144830919977761,0.0,1995,1.9640569689877907,3
1.658958269255318e-13,5,144,ISIC,0.0,margin_nonpositive,-0.02144440183392628,-0.023296086769626037,0.0,1995,1.9640569689877907,3
0.00013318229062439307,1,1018,ISIC,1.0177870981577329e-07,active,0.0011209948702472702,0.0002893545044969234,0.010462851369061494,1995,1.3048561334590119,4
0.003645855053124011,3,799,ISIC,2.531346633461423e-06,active,0.004880467144049834,0.004308771345128801,0.20478594264702912,1995,1.3048561334590119,4
1.3955020660271538e-13,0,6552,ISIC,0.0,margin_nonpositive,-0.002203683909696007,-0.0024316095410988224,0.0,1995,1.3048561334590119,4
1.5478788760668147e-13,6,33,ISIC,0.0,margin_nonpositive,-0.022717442159634317,-0.026853621056313868,0.0,1995,1.3048561334590119,4
1.362608142657268e-13,4,199,ISIC,0.0,margin_nonpositive,-0.006866378268689672,-0.00714472285649832,0.0,1995,1.3048561334590119,4
1.5337636946631503e-13,5,144,ISIC,0.0,margin_nonpositive,-0.021444413728423706,-0.023296914160361237,0.0,1995,1.3048561334590119,4
1.3162502865334614e-13,2,1168,ISIC,0.0,margin_nonpositive,-0.022865651113310546,-0.02349832225904137,0.0,1995,1.3048561334590119,4
1.5377948613581762e-13,7,23,ISIC,0.0,margin_nonpositive,-0.029046314075391686,-0.03227994397947852,0.0,1995,1.3048561334590119,4
0.1431128856460629,0,25,HK,0.00012247430891706865,active,0.011054987483622108,0.009045586361042425,0.4286600812097402,1993,2.8584647008787947,1
0.001385663463312886,4,626,HK,1.061393374496216e-06,active,0.0014481891746399977,0.000945977716876712,0.06750461861795934,1993,2.8584647008787947,1
3.132664324643399e-13,0,25,HK,0.0,margin_nonpositive,-0.02135370995859919,-0.023123131831845882,0.0,1993,1.8913718383830163,2
0.001185049203996665,4,626,HK,1.0604648774684111e-06,active,0.0014481893985062704,0.0009456699425676663,0.06744556620699095,1993,1.8913718383830163,2
3.2586263313516935e-13,12,167,HK,0.0,margin_nonpositive,-0.012609985445242245,-0.013297308158903134,0.0,1993,1.8913718383830163,2
0.0034439064369077154,8,654,HK,3.310518650441561e-06,active,0.0037298008697101478,0.0032903362096697837,0.21981843838931964,1993,1.8913718383830163,2
1.9178147605888606e-13,0,25,HK,0.0,margin_nonpositive,-0.02260555952562899,-0.025084168896658352,0.0,1993,1.5983349048212483,3
0.001077246689068678,4,626,HK,1.0612190126242222e-06,active,0.0014481893985062704,0.0009459200647130936,0.06749352920290054,1993,1.5983349048212483,3
1.9122504940113364e-13,12,167,HK,0.0,margin_nonpositive,-0.01539680593766785,-0.01564853429835286,0.0,1993,1.5983349048212483,3
1.783358325323189e-13,8,654,HK,0.0,margin_nonpositive,-0.0035291089166207285,-0.003918754736304428,0.0,1993,1.5983349048212483,3
1.9344144525963398e-13,2,736,HK,0.0,margin_nonpositive,-0.035114783466224764,-0.03546430615645536,0.0,1993,1.5983349048212483,3
0.025064817311114953,11,261,HK,1.3971720109621563e-05,active,0.005831576108719901,0.005322438152975093,0.3786336149707443,1993,1.5983349048212483,3
1.8688047203918016e-13,0,25,HK,0.0,margin_nonpositive,-0.022605571805880624,-0.025110422456395144,0.0,1993,1.264416924762709,4
0.0013721392037554729,4,626,HK,1.0592139275139597e-06,active,0.0014481812144199104,0.0009452492082707275,0.06736600578988784,1993,1.264416924762709,4
1.7707029246252295e-13,12,167,HK,0.0,margin_nonpositive,-0.015396807003248998,-0.015650462054124178,0.0,1993,1.264416924762709,4
2.7095634592681363e-13,8,654,HK,0.0,margin_nonpositive,-0.005764998300970927,-0.006237618194219476,0.0,1993,1.264416924762709,4
2.1299746525430767e-13,2,736,HK,0.0,margin_nonpositive,-0.03511476015598109,-0.035464827766631735,0.0,1993,1.264416924762709,4
0.021204595090256958,11,261,HK,1.3976112737163346e-05,active,0.005831583143098897,0.005322679628767035,0.37875265517712664,1993,1.264416924762709,4
1.7589381727397781e-13,17,23,HK,0.0,margin_nonpositive,-0.006057836939908568,-0.008402319344378342,0.0,1993,1.264416924762709,4
