accuracy,ba,current_ba,current_to_old,dataset,hm,macro_f1,method,old_ba,old_to_current,seed,seen_classes,tail_ba,task,zero_recall
0.6778523489932886,0.6565271618625277,0.5625,22,ISIC,0.6430606860158312,0.66195123258158,G.V,0.7505543237250555,19,1993,4,0.5,2,0
0.7583892617449665,0.7293652993348115,0.6375,17,ISIC,0.7177946457411032,0.7445326278659611,G.J,0.8212305986696231,15,1993,4,0.5,2,0
0.7516778523489933,0.7267137841832964,0.6208333333333333,19,ISIC,0.7112872571018122,0.739509645936325,G.J1,0.8325942350332594,13,1993,4,0.5416666666666666,2,0
0.3087248322147651,0.27427937915742795,0.275,30,ISIC,0.2742774858528699,0.21768240172433534,G.Z,0.2735587583148559,48,1993,4,0.0,2,1
0.7583892617449665,0.7293652993348115,0.6375,17,ISIC,0.7177946457411032,0.7445326278659611,G.L,0.8212305986696231,15,1993,4,0.5,2,0
0.7651006711409396,0.7397819660014782,0.6583333333333333,17,ISIC,0.7308146214751355,0.7554767180235344,G.R,0.8212305986696231,15,1993,4,0.5416666666666666,2,0
0.7651006711409396,0.7397819660014782,0.6583333333333333,17,ISIC,0.7308146214751355,0.7554767180235344,G.R-no-gate,0.8212305986696231,15,1993,4,0.5416666666666666,2,0
0.7651006711409396,0.7397819660014782,0.6583333333333333,17,ISIC,0.7308146214751355,0.7554767180235344,G.R-identity,0.8212305986696231,15,1993,4,0.5416666666666666,2,0
0.7651006711409396,0.7397819660014782,0.6583333333333333,17,ISIC,0.7308146214751355,0.7554767180235344,G.R-zero-prior,0.8212305986696231,15,1993,4,0.5416666666666666,2,0
0.7651006711409396,0.7356152993348115,0.65,16,ISIC,0.7256508797709205,0.7505155338488672,G.L-permute,0.8212305986696231,15,1993,4,0.5,2,0
0.28859060402684567,0.2596590909090909,0.3375,23,ISIC,0.23632385120350113,0.18622122762148335,G.template-0,0.18181818181818182,57,1993,4,0.0,2,2
0.3624161073825503,0.31844512195121955,0.2375,36,ISIC,0.29786979415988507,0.25817681606977927,G.template-1,0.39939024390243905,39,1993,4,0.0,2,1
0.7046979865771812,0.6786446784922394,0.5125,23,ISIC,0.6379694104674194,0.6825787558647984,P,0.8447893569844789,11,1993,4,0.5,2,0
0.7583892617449665,0.736409830007391,0.6166666666666667,20,ISIC,0.7169391160345758,0.7485415646692333,F,0.8561529933481153,12,1993,4,0.5833333333333334,2,0
0.7449664429530202,0.7244780118255728,0.6041666666666667,21,ISIC,0.7044983581470973,0.7371055672683235,F2,0.8447893569844789,13,1993,4,0.5833333333333334,2,0
0.6367924528301887,0.6308714330055794,0.7047817047817049,21,ISIC,0.6446169005696256,0.6290714560064404,G.V,0.5939162971175167,18,1993,6,0.6490384615384616,3,0
0.6981132075471698,0.6950735231223036,0.7182952182952183,20,ISIC,0.7004461667469941,0.7093635436122702,G.J,0.6834626755358463,16,1993,6,0.7323717948717949,3,0
0.6886792452830188,0.6869157256352377,0.7182952182952183,20,ISIC,0.6939633769719797,0.6989293125286334,G.J1,0.6712259793052475,14,1993,6,0.7323717948717949,3,0
0.22641509433962265,0.19978973728973734,0.09823284823284824,40,ISIC,0.14113505440580332,0.1581838451403669,G.Z,0.25056818181818186,19,1993,6,0.057692307692307696,3,2
0.7075471698113207,0.6998108269449733,0.7047817047817049,21,ISIC,0.7010337202939263,0.7142067399102036,G.L,0.6973253880266076,13,1993,6,0.7115384615384616,3,0
0.6981132075471698,0.6950735231223036,0.7182952182952183,20,ISIC,0.7004461667469941,0.7093635436122702,G.R,0.6834626755358463,16,1993,6,0.7323717948717949,3,0
0.7028301886792453,0.6995780276268082,0.7318087318087318,19,ISIC,0.70680994645533,0.7137015825393501,G.R-no-gate,0.6834626755358463,16,1993,6,0.7323717948717949,3,0
0.6981132075471698,0.6950735231223036,0.7182952182952183,20,ISIC,0.7004461667469941,0.7093635436122702,G.R-identity,0.6834626755358463,16,1993,6,0.7323717948717949,3,0
0.6981132075471698,0.6950735231223036,0.7182952182952183,20,ISIC,0.7004461667469941,0.7093635436122702,G.R-zero-prior,0.6834626755358463,16,1993,6,0.7323717948717949,3,0
0.7122641509433962,0.7077490589685711,0.7182952182952183,20,ISIC,0.7102975310231536,0.724131754543941,G.L-permute,0.7024759793052475,16,1993,6,0.7323717948717949,3,0
0.19811320754716982,0.17676557676557678,0.07120582120582121,45,ISIC,0.10869428602849916,0.13373087611719234,G.template-0,0.22954545454545455,16,1993,6,0.057692307692307696,3,2
0.25943396226415094,0.22320209728746312,0.079002079002079,42,ISIC,0.12465519355459702,0.175073314145048,G.template-1,0.2953021064301552,16,1993,6,0.038461538461538464,3,1
0.6462264150943396,0.6473147119488583,0.6855509355509355,21,ISIC,0.655621807445972,0.6514766504661487,P,0.6281966001478196,16,1993,6,0.7131410256410255,3,0
0.6886792452830188,0.6897951294292758,0.7182952182952183,20,ISIC,0.6962645622311208,0.7031753625204368,F,0.6755450849963045,13,1993,6,0.7532051282051282,3,0
0.6839622641509434,0.6860811604714044,0.7182952182952183,20,ISIC,0.693293725934439,0.6944991846789024,F2,0.6699741315594975,13,1993,6,0.7532051282051282,3,0
0.5186440677966102,0.5293695076204354,0.43595769682726204,44,ISIC,0.4904484808920892,0.518530239851596,G.V,0.5605067778848266,29,1993,8,0.6490384615384616,4,0
0.5966101694915255,0.6031505077601313,0.4985311398354877,38,ISIC,0.5597172367500634,0.6119566731910092,G.J,0.6380236304016792,24,1993,8,0.6923076923076923,4,0
0.5932203389830508,0.6027716194603787,0.4767920094007051,40,ISIC,0.5481999781558026,0.6082502383437977,G.J1,0.6447648228136033,23,1993,8,0.7131410256410255,4,0
0.17966101694915254,0.17113309722005376,0.213572267920094,64,ISIC,0.18095908783691386,0.13314526001497182,G.Z,0.156986706986707,41,1993,8,0.057692307692307696,4,2
0.6033898305084746,0.6101087931085281,0.4903055229142186,39,ISIC,0.5589865067908839,0.6173693220211399,G.L,0.6500432165066311,20,1993,8,0.6923076923076923,4,0
0.5966101694915255,0.6031505077601313,0.4985311398354877,38,ISIC,0.5597172367500634,0.6119566731910092,G.R,0.6380236304016792,24,1993,8,0.6923076923076923,4,0
0.6,0.6058678990644791,0.509400705052879,37,ISIC,0.5665030401124594,0.6143037104646125,G.R-no-gate,0.6380236304016792,24,1993,8,0.6923076923076923,4,0
0.5966101694915255,0.6031505077601313,0.4985311398354877,38,ISIC,0.5597172367500634,0.6119566731910092,G.R-identity,0.6380236304016792,24,1993,8,0.6923076923076923,4,0
0.5966101694915255,0.6031505077601313,0.4985311398354877,38,ISIC,0.5597172367500634,0.6119566731910092,G.R-zero-prior,0.6380236304016792,24,1993,8,0.6923076923076923,4,0
0.6033898305084746,0.6110312926590763,0.5173325499412456,36,ISIC,0.5730684876978787,0.6168658254926898,G.L-permute,0.6422642068983532,20,1993,8,0.6923076923076923,4,0
0.1694915254237288,0.16248050935550934,0.21621621621621623,63,ISIC,0.17327822672488813,0.11855207135298858,G.template-0,0.14456860706860708,46,1993,8,0.057692307692307696,4,3
0.2033898305084746,0.18608547425819433,0.2382491186839013,62,ISIC,0.19752980757486052,0.1603256429629294,G.template-1,0.16869759278295862,39,1993,8,0.038461538461538464,4,1
0.5423728813559322,0.5549726359343273,0.47414806110458285,42,ISIC,0.5225326034133322,0.5555991004063034,P,0.5819141608775755,26,1993,8,0.7115384615384616,4,0
0.5796610169491525,0.5899420215698052,0.4767920094007051,42,ISIC,0.5419212440306077,0.5954243643615824,F,0.6276586922928387,23,1993,8,0.7131410256410255,4,0
0.5728813559322034,0.5859832263000344,0.4632784958871915,43,ISIC,0.5328050374569948,0.5892542368603717,F2,0.6268848031043153,22,1993,8,0.733974358974359,4,0
0.8125,0.7666666666666666,0.7666666666666666,0,ISIC,nan,0.7818181818181817,G.V,nan,0,1994,2,0.5833333333333334,1,0
0.796875,0.7291666666666666,0.7291666666666666,0,ISIC,nan,0.7443932411674348,G.J,nan,0,1994,2,0.4583333333333333,1,0
0.828125,0.7791666666666667,0.7791666666666667,0,ISIC,nan,0.7971766061653702,G.J1,nan,0,1994,2,0.5833333333333334,1,0
0.609375,0.5041666666666667,0.5041666666666667,0,ISIC,nan,0.44270289097875304,G.Z,nan,0,1994,2,0.08333333333333333,1,0
0.796875,0.7291666666666666,0.7291666666666666,0,ISIC,nan,0.7443932411674348,G.L,nan,0,1994,2,0.4583333333333333,1,0
0.796875,0.7291666666666666,0.7291666666666666,0,ISIC,nan,0.7443932411674348,G.R,nan,0,1994,2,0.4583333333333333,1,0
0.796875,0.7291666666666666,0.7291666666666666,0,ISIC,nan,0.7443932411674348,G.R-no-gate,nan,0,1994,2,0.4583333333333333,1,0
0.796875,0.7291666666666666,0.7291666666666666,0,ISIC,nan,0.7443932411674348,G.R-identity,nan,0,1994,2,0.4583333333333333,1,0
0.796875,0.7291666666666666,0.7291666666666666,0,ISIC,nan,0.7443932411674348,G.R-zero-prior,nan,0,1994,2,0.4583333333333333,1,0
0.828125,0.7708333333333333,0.7708333333333333,0,ISIC,nan,0.7909117909117909,G.L-permute,nan,0,1994,2,0.5416666666666666,1,0
0.609375,0.4958333333333333,0.4958333333333333,0,ISIC,nan,0.4132746607994133,G.template-0,nan,0,1994,2,0.041666666666666664,1,0
0.59375,0.5,0.5,0,ISIC,nan,0.4583333333333333,G.template-1,nan,0,1994,2,0.125,1,0
0.8125,0.7583333333333333,0.7583333333333333,0,ISIC,nan,0.775438596491228,P,nan,0,1994,2,0.5416666666666666,1,0
0.796875,0.7375,0.7375,0,ISIC,nan,0.752895752895753,F,nan,0,1994,2,0.5,1,0
0.78125,0.7333333333333334,0.7333333333333334,0,ISIC,nan,0.7454545454545455,F2,nan,0,1994,2,0.5416666666666666,1,0
0.6197183098591549,0.6098316304108987,0.5738299274884641,11,ISIC,0.6077062526038441,0.620146708908893,G.V,0.6458333333333333,13,1994,4,0.5416666666666666,2,0
0.5774647887323944,0.5602395078004834,0.4871456822676335,13,ISIC,0.5507030376718374,0.5677191166321601,G.J,0.6333333333333333,13,1994,4,0.4166666666666667,2,0
0.6056338028169014,0.5975870687760931,0.499340804218853,13,ISIC,0.5814348978142616,0.606526728030133,G.J1,0.6958333333333333,10,1994,4,0.5416666666666666,2,0
0.2323943661971831,0.21244369369369367,0.05405405405405406,68,ISIC,0.09435462496686987,0.1457142857142857,G.Z,0.3708333333333333,16,1994,4,0.041666666666666664,2,1
0.5563380281690141,0.5369685234014503,0.4614370468029005,14,ISIC,0.5263440571459262,0.5420426065162907,G.L,0.6125,12,1994,4,0.375,2,0
0.5774647887323944,0.5602395078004834,0.4871456822676335,13,ISIC,0.5507030376718374,0.5677191166321601,G.R,0.6333333333333333,13,1994,4,0.4166666666666667,2,0
0.5915492957746479,0.5810728411338167,0.4871456822676335,13,ISIC,0.5658900438179781,0.5908312447786132,G.R-no-gate,0.675,13,1994,4,0.5,2,0
0.5774647887323944,0.5602395078004834,0.4871456822676335,13,ISIC,0.5507030376718374,0.5677191166321601,G.R-identity,0.6333333333333333,13,1994,4,0.4166666666666667,2,0
0.5774647887323944,0.5602395078004834,0.4871456822676335,13,ISIC,0.5507030376718374,0.5677191166321601,G.R-zero-prior,0.6333333333333333,13,1994,4,0.4166666666666667,2,0
0.5774647887323944,0.5685728411338168,0.4871456822676335,13,ISIC,0.5569113938726413,0.5809919884277289,G.L-permute,0.65,15,1994,4,0.5,2,0
0.23943661971830985,0.21768018018018018,0.02702702702702703,72,ISIC,0.05069839627521987,0.1339629120879121,G.template-0,0.4083333333333333,12,1994,4,0.041666666666666664,2,1
0.24647887323943662,0.22895792133597012,0.06624917600527357,66,ISIC,0.11332909463885123,0.17280154486036836,G.template-1,0.39166666666666666,16,1994,4,0.08333333333333333,2,0
0.5915492957746479,0.5855938255328499,0.5128543177323666,14,ISIC,0.5765584912032196,0.5934757659036258,P,0.6583333333333333,13,1994,4,0.5416666666666666,2,0
0.6126760563380281,0.6045457042408262,0.5507580751483191,12,ISIC,0.5997601123110544,0.6157615366080471,F,0.6583333333333333,14,1994,4,0.5416666666666666,2,0
0.5845070422535211,0.5790389474840695,0.5372445616348056,13,ISIC,0.5760222752962886,0.5879212386403121,F2,0.6208333333333333,16,1994,4,0.5416666666666666,2,0
0.5650224215246636,0.549919015467796,0.6544840294840295,17,ISIC,0.5653838058582847,0.5524917807575791,G.V,0.4976365084596792,23,1994,6,0.4166666666666667,3,0
0.5874439461883408,0.5712934386714875,0.6815110565110565,16,ISIC,0.5874372537393848,0.5800621811285276,G.J,0.516184629751703,14,1994,6,0.4166666666666667,3,0
0.5919282511210763,0.5811502466990272,0.667997542997543,17,ISIC,0.5958245908134654,0.5875893854617259,G.J1,0.5377265985497692,19,1994,6,0.5,3,0
0.21973094170403587,0.20532350532350532,0.35042997542997545,25,ISIC,0.19257723050705955,0.16690280184814754,G.Z,0.13277027027027027,41,1994,6,0.0,3,2
0.6053811659192825,0.5878584793218941,0.667997542997543,16,ISIC,0.6019505461943652,0.5959082260467587,G.L,0.5477889474840695,13,1994,6,0.4166666666666667,3,0
0.5874439461883408,0.5712934386714875,0.6815110565110565,16,ISIC,0.5874372537393848,0.5800621811285276,G.R,0.516184629751703,14,1994,6,0.4166666666666667,3,0
0.5874439461883408,0.5712934386714875,0.6815110565110565,16,ISIC,0.5874372537393848,0.5800621811285276,G.R-no-gate,0.516184629751703,14,1994,6,0.4166666666666667,3,0
0.5874439461883408,0.5712934386714875,0.6815110565110565,16,ISIC,0.5874372537393848,0.5800621811285276,G.R-identity,0.516184629751703,14,1994,6,0.4166666666666667,3,0
0.5874439461883408,0.5712934386714875,0.6815110565110565,16,ISIC,0.5874372537393848,0.5800621811285276,G.R-zero-prior,0.516184629751703,14,1994,6,0.4166666666666667,3,0
0.5964125560538116,0.5803024476804964,0.7085380835380835,17,ISIC,0.5972559573646912,0.5911907392642528,G.L-permute,0.516184629751703,12,1994,6,0.4166666666666667,3,0
0.21076233183856502,0.19740990990990992,0.34121621621621623,26,ISIC,0.18351331787813874,0.1501625406351588,G.template-0,0.12550675675675677,40,1994,6,0.0,3,2
0.23318385650224216,0.21443563852100436,0.3780712530712531,24,ISIC,0.1963581802644758,0.18230144078504737,G.template-1,0.13261783124588003,48,1994,6,0.0,3,1
0.5650224215246636,0.5554548450889915,0.6182432432432432,19,ISIC,0.567269281833229,0.5634278510510996,P,0.5240606460118655,17,1994,6,0.5,3,0
0.547085201793722,0.5388898044385849,0.6182432432432432,19,ISIC,0.5523886866119814,0.5460184279191128,F,0.4992130850362557,16,1994,6,0.5,3,0
0.5560538116591929,0.5504733391928515,0.6182432432432432,19,ISIC,0.5628628447529045,0.554061002874909,F2,0.5165883871676555,18,1994,6,0.5416666666666666,3,0
0.5186440677966102,0.5293695076204354,0.6137123745819398,31,ISIC,0.5518125053516868,0.518530239851596,G.V,0.5012552186332674,22,1994,8,0.6490384615384616,4,0
0.5661016949152542,0.5721868079304453,0.6488294314381271,27,ISIC,0.5933666773352746,0.5802779913261766,G.J,0.546639266761218,18,1994,8,0.6506410256410257,4,0
0.5661016949152542,0.5753165663392333,0.6789297658862876,26,ISIC,0.6020304306774292,0.5770033660381297,G.J1,0.5407788331568818,19,1994,8,0.6907051282051282,4,0
0.17966101694915254,0.17113309722005376,0.068561872909699,65,ISIC,0.10279748534350504,0.1331452600149718,G.Z,0.20532350532350532,13,1994,8,0.057692307692307696,4,2
0.576271186440678,0.583170072018826,0.657190635451505,29,ISIC,0.6038374135964526,0.5881968874050436,G.L,0.5584965508745996,15,1994,8,0.6698717948717949,4,0
0.5661016949152542,0.5721868079304453,0.6488294314381271,27,ISIC,0.5933666773352746,0.5802779913261766,G.R,0.546639266761218,18,1994,8,0.6506410256410257,4,0
0.5661016949152542,0.5721868079304453,0.6488294314381271,27,ISIC,0.5933666773352745,0.5791799439488052,G.R-no-gate,0.5466392667612179,17,1994,8,0.6506410256410257,4,0
0.5661016949152542,0.5721868079304453,0.6488294314381271,27,ISIC,0.5933666773352746,0.5802779913261766,G.R-identity,0.546639266761218,18,1994,8,0.6506410256410257,4,0
0.5661016949152542,0.5721868079304453,0.6488294314381271,27,ISIC,0.5933666773352746,0.5802779913261766,G.R-zero-prior,0.546639266761218,18,1994,8,0.6506410256410257,4,0
0.5627118644067797,0.5679642909229335,0.6596989966555183,26,ISIC,0.5922938241633665,0.5774224479890087,G.L-permute,0.5373860556787385,15,1994,8,0.6506410256410257,4,0
0.1694915254237288,0.16248050935550937,0.057692307692307696,67,ISIC,0.0892899589120174,0.11855207135298856,G.template-0,0.19740990990990992,4,1994,8,0.057692307692307696,4,3
0.2033898305084746,0.1860854742581943,0.1145484949832776,59,ISIC,0.14822067891195292,0.1603256429629294,G.template-1,0.20993113401649988,17,1994,8,0.038461538461538464,4,1
0.5423728813559322,0.5549726359343273,0.6789297658862876,26,ISIC,0.5848391408375531,0.5555991004063034,P,0.5136535926170073,14,1994,8,0.7115384615384616,4,0
0.5389830508474577,0.5521427284715991,0.6078595317725752,29,ISIC,0.5682974734310099,0.5534786749587792,F,0.533570460704607,16,1994,8,0.6939102564102564,4,0
0.5423728813559322,0.5590337541126247,0.6270903010033444,28,ISIC,0.5781805688871249,0.5535401927507191,F2,0.5363482384823849,14,1994,8,0.733974358974359,4,0
0.8181818181818182,0.818918918918919,0.818918918918919,0,ISIC,nan,0.8181511470985154,G.V,nan,0,1995,2,nan,1,0
0.8701298701298701,0.8699324324324325,0.8699324324324325,0,ISIC,nan,0.8699324324324325,G.J,nan,0,1995,2,nan,1,0
0.8571428571428571,0.8564189189189189,0.8564189189189189,0,ISIC,nan,0.8567562996786741,G.J1,nan,0,1995,2,nan,1,0
0.6363636363636364,0.6347972972972973,0.6347972972972973,0,ISIC,nan,0.6348238482384825,G.Z,nan,0,1995,2,nan,1,0
0.8701298701298701,0.8699324324324325,0.8699324324324325,0,ISIC,nan,0.8699324324324325,G.L,nan,0,1995,2,nan,1,0
0.8701298701298701,0.8699324324324325,0.8699324324324325,0,ISIC,nan,0.8699324324324325,G.R,nan,0,1995,2,nan,1,0
0.8701298701298701,0.8699324324324325,0.8699324324324325,0,ISIC,nan,0.8699324324324325,G.R-no-gate,nan,0,1995,2,nan,1,0
0.8701298701298701,0.8699324324324325,0.8699324324324325,0,ISIC,nan,0.8699324324324325,G.R-identity,nan,0,1995,2,nan,1,0
0.8701298701298701,0.8699324324324325,0.8699324324324325,0,ISIC,nan,0.8699324324324325,G.R-zero-prior,nan,0,1995,2,nan,1,0
0.8571428571428571,0.8574324324324325,0.8574324324324325,0,ISIC,nan,0.8570464135021097,G.L-permute,nan,0,1995,2,nan,1,0
0.5844155844155844,0.5827702702702703,0.5827702702702703,0,ISIC,nan,0.5826558265582655,G.template-0,nan,0,1995,2,nan,1,0
0.6753246753246753,0.6722972972972974,0.6722972972972974,0,ISIC,nan,0.6717817561807331,G.template-1,nan,0,1995,2,nan,1,0
0.8311688311688312,0.8293918918918919,0.8293918918918919,0,ISIC,nan,0.830137451213304,P,nan,0,1995,2,nan,1,0
0.8571428571428571,0.8574324324324325,0.8574324324324325,0,ISIC,nan,0.8570464135021097,F,nan,0,1995,2,nan,1,0
0.8181818181818182,0.8179054054054054,0.8179054054054054,0,ISIC,nan,0.8179054054054054,F2,nan,0,1995,2,nan,1,0
0.7346938775510204,0.7470315157815157,0.8592657342657343,9,ISIC,0.7301694162145581,0.7473726463290031,G.V,0.6347972972972973,14,1995,4,0.9230769230769231,2,0
0.7891156462585034,0.7913142600642601,0.8208041958041958,11,ISIC,0.7902152576149994,0.7994424729499355,G.J,0.7618243243243243,10,1995,4,0.8461538461538461,2,0
0.782312925170068,0.7907815157815159,0.8592657342657343,10,ISIC,0.7848505625563901,0.7951939282627485,G.J1,0.7222972972972973,11,1995,4,0.9230769230769231,2,0
0.3673469387755102,0.3488246550746551,0.20541958041958042,41,ISIC,0.2898694890975649,0.34003827318974944,G.Z,0.4922297297297298,19,1995,4,0.11538461538461539,2,0
0.782312925170068,0.7845575033075033,0.8208041958041958,11,ISIC,0.782882899838145,0.7923459966999292,G.L,0.7483108108108107,10,1995,4,0.8461538461538461,2,0
0.7891156462585034,0.7913142600642601,0.8208041958041958,11,ISIC,0.7902152576149994,0.7994424729499355,G.R,0.7618243243243243,10,1995,4,0.8461538461538461,2,0
0.7891156462585034,0.7913142600642601,0.8208041958041958,11,ISIC,0.7902152576149994,0.7994424729499355,G.R-no-gate,0.7618243243243243,10,1995,4,0.8461538461538461,2,0
0.7891156462585034,0.7913142600642601,0.8208041958041958,11,ISIC,0.7902152576149994,0.7994424729499355,G.R-identity,0.7618243243243243,10,1995,4,0.8461538461538461,2,0
0.7891156462585034,0.7913142600642601,0.8208041958041958,11,ISIC,0.7902152576149994,0.7994424729499355,G.R-zero-prior,0.7618243243243243,10,1995,4,0.8461538461538461,2,0
0.782312925170068,0.7827738140238141,0.7902097902097902,13,ISIC,0.7827031758128165,0.7922041250472063,G.L-permute,0.7753378378378378,9,1995,4,0.8076923076923077,2,0
0.35374149659863946,0.33746101871101875,0.1826923076923077,48,ISIC,0.2664799199106696,0.32656850112152486,G.template-0,0.4922297297297298,14,1995,4,0.11538461538461539,2,0
0.3877551020408163,0.36258386883386884,0.28496503496503495,32,ISIC,0.34596789694704977,0.36002305630371895,G.template-1,0.4402027027027027,27,1995,4,0.11538461538461539,2,0
0.7959183673469388,0.8081671706671707,0.8784965034965035,8,ISIC,0.8020468836328238,0.8104721365590931,P,0.7378378378378379,12,1995,4,0.9615384615384616,2,0
0.782312925170068,0.7884296446796447,0.840034965034965,10,ISIC,0.7850519062765469,0.7931165509682134,F,0.7368243243243243,12,1995,4,0.8846153846153846,2,0
0.7755102040816326,0.7884036571536572,0.8784965034965035,8,ISIC,0.7781085235777181,0.7902248930254571,F2,0.6983108108108108,14,1995,4,0.9615384615384616,2,0
0.6222222222222222,0.6336647751281898,0.523731048121292,15,ISIC,0.5949667930410826,0.6303178885167586,G.V,0.6886316386316387,15,1995,6,0.9230769230769231,3,0
0.6711111111111111,0.6782680322314468,0.5372445616348056,10,ISIC,0.6256146930421903,0.6864397337967483,G.J,0.7487797675297675,16,1995,6,0.8846153846153846,3,0
0.6577777777777778,0.6667948564290028,0.5616348055372445,9,ISIC,0.6307930000223244,0.6719515824259981,G.J1,0.719374881874882,18,1995,6,0.9230769230769231,3,0
0.23555555555555555,0.22872094122094122,0.04054054054054054,70,ISIC,0.07203455393794114,0.19650358220509223,G.Z,0.32281114156114155,17,1995,6,0.11538461538461539,3,1
0.6666666666666666,0.6737635277269424,0.5372445616348056,10,ISIC,0.623243855693702,0.6819716702470462,G.L,0.7420230107730108,16,1995,6,0.8846153846153846,3,0
0.6711111111111111,0.6782680322314468,0.5372445616348056,10,ISIC,0.6256146930421903,0.6864397337967483,G.R,0.7487797675297675,16,1995,6,0.8846153846153846,3,0
0.6755555555555556,0.6846782886417033,0.5372445616348056,10,ISIC,0.6289459434235609,0.6913879624590665,G.R-no-gate,0.7583951521451522,16,1995,6,0.9230769230769231,3,0
0.6711111111111111,0.6782680322314468,0.5372445616348056,10,ISIC,0.6256146930421903,0.6864397337967483,G.R-identity,0.7487797675297675,16,1995,6,0.8846153846153846,3,0
0.6711111111111111,0.6782680322314468,0.5372445616348056,10,ISIC,0.6256146930421903,0.6864397337967483,G.R-zero-prior,0.7487797675297675,16,1995,6,0.8846153846153846,3,0
0.6622222222222223,0.6683470588958395,0.549439683586025,9,ISIC,0.6261665422784872,0.6777051530858277,G.L-permute,0.7278007465507466,16,1995,6,0.8461538461538461,3,0
0.2222222222222222,0.21664067914067917,0.013513513513513514,74,ISIC,0.02592600042558913,0.18026344639434946,G.template-0,0.318204261954262,12,1995,6,0.11538461538461539,3,1
0.24444444444444444,0.23142281800818387,0.05273566249176005,68,ISIC,0.09057957251814208,0.20236199494846716,G.template-1,0.32076639576639576,21,1995,6,0.07692307692307693,3,0
0.6,0.6131495536983342,0.5359261700725115,10,ISIC,0.5881950141516827,0.6150821271590281,P,0.6517612455112456,23,1995,6,0.9230769230769231,3,0
0.64,0.650946441495222,0.5359261700725115,11,ISIC,0.6102309292140117,0.6546344308105585,F,0.7084565772065772,19,1995,6,0.9230769230769231,3,0
0.6088888888888889,0.6220978867320331,0.5616348055372445,9,ISIC,0.6035942429691387,0.6232083495879736,F2,0.6523294273294273,24,1995,6,0.9230769230769231,3,0
0.5186440677966102,0.5293695076204356,0.33967391304347827,44,ISIC,0.43182787357088315,0.518530239851596,G.V,0.5926013724794212,23,1995,8,0.6490384615384616,4,0
0.5898305084745763,0.5963157401982959,0.4891304347826087,33,ISIC,0.5514788499382645,0.6031218269109605,G.J,0.6320441753368583,20,1995,8,0.6923076923076923,4,0
0.5830508474576271,0.590242899064479,0.4891304347826087,33,ISIC,0.5483742090598702,0.5961425968389857,G.J1,0.6239470538251025,19,1995,8,0.6923076923076923,4,0
0.17966101694915254,0.17113309722005374,0.010869565217391304,68,ISIC,0.020735430485536072,0.13314526001497182,G.Z,0.22455427455427457,6,1995,8,0.057692307692307696,4,2
0.5796610169491525,0.5836673017280122,0.4148550724637681,38,ISIC,0.50338125951966,0.5911070138263121,G.L,0.6399380448160935,16,1995,8,0.6506410256410257,4,0
0.5898305084745763,0.5963157401982959,0.4891304347826087,33,ISIC,0.5514788499382645,0.6031218269109605,G.R,0.6320441753368583,20,1995,8,0.6923076923076923,4,0
0.5898305084745763,0.5963157401982959,0.4891304347826087,33,ISIC,0.5514788499382645,0.6031218269109605,G.R-no-gate,0.6320441753368583,20,1995,8,0.6923076923076923,4,0
